FacID,state_zip,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2
1382,RI,37.6472,-87.5028,KY,1.5009843050468
1382,SC,37.6472,-87.5028,KY,8.000196550622302
1382,SD,37.6472,-87.5028,KY,0.2313156019693729
1382,TN,37.6472,-87.5028,KY,30.463720723313852
1382,TX,37.6472,-87.5028,KY,10.601288738071409
1382,UT,37.6472,-87.5028,KY,0.005195947840706528
1382,VA,37.6472,-87.5028,KY,14.014517549691233
1382,VT,37.6472,-87.5028,KY,0.9398866711026728
1382,WA,37.6472,-87.5028,KY,0.003405408524684391
1382,WI,37.6472,-87.5028,KY,13.653888183292894
1382,WV,37.6472,-87.5028,KY,5.9551287497698375
1382,WY,37.6472,-87.5028,KY,0.0032273362878638763
1383,AL,37.6467,-87.5033,KY,14.782083418523472
1383,AR,37.6467,-87.5033,KY,8.539103348837568
1383,AZ,37.6467,-87.5033,KY,0.008776433602490509
1383,CA,37.6467,-87.5033,KY,0.0027374982538747234
1383,CO,37.6467,-87.5033,KY,0.05107553802222414
1383,CT,37.6467,-87.5033,KY,5.565796782397388
1383,DC,37.6467,-87.5033,KY,1.096396713953915
1383,DE,37.6467,-87.5033,KY,1.4384930647698548
1383,FL,37.6467,-87.5033,KY,11.799633386173008
1383,GA,37.6467,-87.5033,KY,14.775539214947214
1383,IA,37.6467,-87.5033,KY,4.328070932539532
1383,ID,37.6467,-87.5033,KY,5.2647404039651805e-05
1383,IL,37.6467,-87.5033,KY,93.05053456113963
1383,IN,37.6467,-87.5033,KY,52.52875900083877
1383,KS,37.6467,-87.5033,KY,2.111542811422411
1383,KY,37.6467,-87.5033,KY,29.068284796742706
1383,LA,37.6467,-87.5033,KY,7.205319924481579
1383,MA,37.6467,-87.5033,KY,9.313116932070825
1383,MD,37.6467,-87.5033,KY,10.255780116717986
1383,ME,37.6467,-87.5033,KY,1.8687920554386148
1383,MI,37.6467,-87.5033,KY,33.75951114896671
1383,MN,37.6467,-87.5033,KY,2.9300276373500234
1383,MO,37.6467,-87.5033,KY,28.10946541539769
1383,MS,37.6467,-87.5033,KY,8.741868058101897
1383,MT,37.6467,-87.5033,KY,0.0021044929701701724
1383,NC,37.6467,-87.5033,KY,17.740530925487068
1383,ND,37.6467,-87.5033,KY,0.09739841391146323
1383,NE,37.6467,-87.5033,KY,0.8945638999708111
1383,NH,37.6467,-87.5033,KY,1.7540961604892733
1383,NJ,37.6467,-87.5033,KY,13.752748637217426
1383,NM,37.6467,-87.5033,KY,0.03618328443790207
1383,NV,37.6467,-87.5033,KY,0.0005313759525115284
1383,NY,37.6467,-87.5033,KY,30.012427222020907
1383,OH,37.6467,-87.5033,KY,46.4326813691308
1383,OK,37.6467,-87.5033,KY,3.109732800452787
1383,OR,37.6467,-87.5033,KY,4.6164026157313795e-08
1383,PA,37.6467,-87.5033,KY,33.18916882584252
1383,RI,37.6467,-87.5033,KY,1.620557809979274
1383,SC,37.6467,-87.5033,KY,7.833471795995429
1383,SD,37.6467,-87.5033,KY,0.23646292751056655
1383,TN,37.6467,-87.5033,KY,32.23755243797612
1383,TX,37.6467,-87.5033,KY,11.5135301933266
1383,UT,37.6467,-87.5033,KY,0.0025962192207557824
1383,VA,37.6467,-87.5033,KY,14.5245919094492
1383,VT,37.6467,-87.5033,KY,0.9351096189681456
1383,WA,37.6467,-87.5033,KY,0.00015675211837806215
1383,WI,37.6467,-87.5033,KY,14.44130882671708
1383,WV,37.6467,-87.5033,KY,6.319091057932848
1383,WY,37.6467,-87.5033,KY,0.0029884240783174245
1384,AL,37.0,-84.5917,KY,62.901792616661865
1384,AR,37.0,-84.5917,KY,10.38501109927172
1384,AZ,37.0,-84.5917,KY,0.01372807323398916
1384,CA,37.0,-84.5917,KY,0.004318988938146271
1384,CO,37.0,-84.5917,KY,0.11198178677431521
1384,CT,37.0,-84.5917,KY,21.59499736472165
1384,DC,37.0,-84.5917,KY,4.5831949481073115
1384,DE,37.0,-84.5917,KY,6.175661875159681
1384,FL,37.0,-84.5917,KY,44.49022591589911
1384,GA,37.0,-84.5917,KY,78.73622389702199
1384,IA,37.0,-84.5917,KY,5.3024046629533395
1384,ID,37.0,-84.5917,KY,0.0033553701088713086
1384,IL,37.0,-84.5917,KY,82.7841692231728
1384,IN,37.0,-84.5917,KY,116.92213930468769
1384,KS,37.0,-84.5917,KY,2.5971411276539853
1384,KY,37.0,-84.5917,KY,180.48873372477195
1384,LA,37.0,-84.5917,KY,14.15492762676562
1384,MA,37.0,-84.5917,KY,34.7011472913856
1384,MD,37.0,-84.5917,KY,43.878380442495995
1384,ME,37.0,-84.5917,KY,6.205005490740975
1384,MI,37.0,-84.5917,KY,81.69394578315143
1384,MN,37.0,-84.5917,KY,4.4155279177575455
1384,MO,37.0,-84.5917,KY,23.959509322410977
1384,MS,37.0,-84.5917,KY,19.570731429731143
1384,MT,37.0,-84.5917,KY,0.00801661278246984
1384,NC,37.0,-84.5917,KY,96.11046036130655
1384,ND,37.0,-84.5917,KY,0.1613311767501085
1384,NE,37.0,-84.5917,KY,0.991656772041687
1384,NH,37.0,-84.5917,KY,6.150363536810599
1384,NJ,37.0,-84.5917,KY,56.51516701796209
1384,NM,37.0,-84.5917,KY,0.05055481957713753
1384,NV,37.0,-84.5917,KY,0.0003152024545929065
1384,NY,37.0,-84.5917,KY,113.88201009993465
1384,OH,37.0,-84.5917,KY,188.61962987542347
1384,OK,37.0,-84.5917,KY,4.206300488511557
1384,OR,37.0,-84.5917,KY,0.00011219056135636227
1384,PA,37.0,-84.5917,KY,139.80559011120084
1384,RI,37.0,-84.5917,KY,6.185800927314658
1384,SC,37.0,-84.5917,KY,40.6581203479584
1384,SD,37.0,-84.5917,KY,0.30276913715641074
1384,TN,37.0,-84.5917,KY,177.0699184317718
1384,TX,37.0,-84.5917,KY,19.53396328120504
1384,UT,37.0,-84.5917,KY,0.00275323752346169
1384,VA,37.0,-84.5917,KY,68.36573183732962
1384,VT,37.0,-84.5917,KY,3.1852646810918
1384,WA,37.0,-84.5917,KY,0.0035780349959968916
1384,WI,37.0,-84.5917,KY,19.0607276547906
1384,WV,37.0,-84.5917,KY,31.951628503555305
1384,WY,37.0,-84.5917,KY,0.005699697048151081
1385,AL,37.8807,-84.2634,KY,15.80652523966885
1385,AR,37.8807,-84.2634,KY,3.4272278559775144
1385,AZ,37.8807,-84.2634,KY,0.0024223976151142457
1385,CA,37.8807,-84.2634,KY,0.0010513765936172796
1385,CO,37.8807,-84.2634,KY,0.03780721667012463
1385,CT,37.8807,-84.2634,KY,8.686905815822927
1385,DC,37.8807,-84.2634,KY,1.8672552659816481
1385,DE,37.8807,-84.2634,KY,2.449428343153927
1385,FL,37.8807,-84.2634,KY,14.09360054960615
1385,GA,37.8807,-84.2634,KY,21.78069273026458
1385,IA,37.8807,-84.2634,KY,2.1813538187412074
1385,ID,37.8807,-84.2634,KY,0.0022563804626209586
1385,IL,37.8807,-84.2634,KY,36.07900693886574
1385,IN,37.8807,-84.2634,KY,64.49295111160693
1385,KS,37.8807,-84.2634,KY,0.977270602266457
1385,KY,37.8807,-84.2634,KY,102.04270916617547
1385,LA,37.8807,-84.2634,KY,4.113075858693426
1385,MA,37.8807,-84.2634,KY,14.06181713206005
1385,MD,37.8807,-84.2634,KY,17.461557253500132
1385,ME,37.8807,-84.2634,KY,2.5822526396006458
1385,MI,37.8807,-84.2634,KY,38.88562220818051
1385,MN,37.8807,-84.2634,KY,1.8548088930626008
1385,MO,37.8807,-84.2634,KY,8.875359038666183
1385,MS,37.8807,-84.2634,KY,5.645484672127636
1385,MT,37.8807,-84.2634,KY,0.004327163245246964
1385,NC,37.8807,-84.2634,KY,32.83021286471975
1385,ND,37.8807,-84.2634,KY,0.06957301253541479
1385,NE,37.8807,-84.2634,KY,0.40650524130237
1385,NH,37.8807,-84.2634,KY,2.548613000502365
1385,NJ,37.8807,-84.2634,KY,22.25146365713401
1385,NM,37.8807,-84.2634,KY,0.0202815494983426
1385,NV,37.8807,-84.2634,KY,0.00012044483996253624
1385,NY,37.8807,-84.2634,KY,46.72283950737544
1385,OH,37.8807,-84.2634,KY,94.3201841082135
1385,OK,37.8807,-84.2634,KY,1.52352394802145
1385,OR,37.8807,-84.2634,KY,7.943278499400466e-05
1385,PA,37.8807,-84.2634,KY,56.0090457148596
1385,RI,37.8807,-84.2634,KY,2.4427167473921534
1385,SC,37.8807,-84.2634,KY,12.839441566118392
1385,SD,37.8807,-84.2634,KY,0.13181592225334698
1385,TN,37.8807,-84.2634,KY,39.87985703027077
1385,TX,37.8807,-84.2634,KY,6.2119083621426725
1385,UT,37.8807,-84.2634,KY,0.0025176282852622574
1385,VA,37.8807,-84.2634,KY,26.11304461168659
1385,VT,37.8807,-84.2634,KY,1.327655561321767
1385,WA,37.8807,-84.2634,KY,0.002058818650797406
1385,WI,37.8807,-84.2634,KY,8.172445339718783
1385,WV,37.8807,-84.2634,KY,12.749851346009224
1385,WY,37.8807,-84.2634,KY,0.002239622018422262
1393,AL,30.2861,-93.2917,LA,39.97876983840757
1393,AR,30.2861,-93.2917,LA,45.18160362454408
1393,AZ,30.2861,-93.2917,LA,0.5579909629579761
1393,CA,30.2861,-93.2917,LA,0.19936173348331845
1393,CO,30.2861,-93.2917,LA,0.6048277158556786
1393,CT,30.2861,-93.2917,LA,7.1070806345481445
1393,DC,30.2861,-93.2917,LA,1.4501159632822718
1393,DE,30.2861,-93.2917,LA,2.1627812409113245
1393,FL,30.2861,-93.2917,LA,48.71572580106437
1393,GA,30.2861,-93.2917,LA,40.56102351502595
1393,IA,30.2861,-93.2917,LA,10.540398469835203
1393,ID,30.2861,-93.2917,LA,0.003813650889777515
1393,IL,30.2861,-93.2917,LA,57.602765770738095
1393,IN,30.2861,-93.2917,LA,31.12102888016034
1393,KS,30.2861,-93.2917,LA,12.840987500634123
1393,KY,30.2861,-93.2917,LA,20.835053169273312
1393,LA,30.2861,-93.2917,LA,102.18368247127222
1393,MA,30.2861,-93.2917,LA,11.131844970408876
1393,MD,30.2861,-93.2917,LA,13.826173327997818
1393,ME,30.2861,-93.2917,LA,2.007063964198814
1393,MI,30.2861,-93.2917,LA,28.907969393323192
1393,MN,30.2861,-93.2917,LA,8.572271328538143
1393,MO,30.2861,-93.2917,LA,45.63666081407201
1393,MS,30.2861,-93.2917,LA,36.540290702773234
1393,MT,30.2861,-93.2917,LA,0.012756514087233385
1393,NC,30.2861,-93.2917,LA,35.50546936639338
1393,ND,30.2861,-93.2917,LA,0.3567481268368083
1393,NE,30.2861,-93.2917,LA,4.499270231909502
1393,NH,30.2861,-93.2917,LA,1.9871002066465935
1393,NJ,30.2861,-93.2917,LA,19.291425430958967
1393,NM,30.2861,-93.2917,LA,1.0792910899401904
1393,NV,30.2861,-93.2917,LA,0.02205702111947832
1393,NY,30.2861,-93.2917,LA,36.66897419013472
1393,OH,30.2861,-93.2917,LA,42.15707967335075
1393,OK,30.2861,-93.2917,LA,34.06961822817257
1393,OR,30.2861,-93.2917,LA,0.003249302612180655
1393,PA,30.2861,-93.2917,LA,39.774559521998555
1393,RI,30.2861,-93.2917,LA,2.0225671316128455
1393,SC,30.2861,-93.2917,LA,19.89358530062267
1393,SD,30.2861,-93.2917,LA,1.1651603782040676
1393,TN,30.2861,-93.2917,LA,42.539085765229316
1393,TX,30.2861,-93.2917,LA,480.10533825388245
1393,UT,30.2861,-93.2917,LA,0.008474381661327643
1393,VA,30.2861,-93.2917,LA,21.470251201867587
1393,VT,30.2861,-93.2917,LA,0.9870610095819616
1393,WA,30.2861,-93.2917,LA,0.0082279212897825
1393,WI,30.2861,-93.2917,LA,16.11029611917403
1393,WV,30.2861,-93.2917,LA,7.214772126856883
1393,WY,30.2861,-93.2917,LA,0.020294464565775532
1552,AL,39.3269,-76.365,MD,11.651292183819168
1552,AR,39.3269,-76.365,MD,2.3272496560409777
1552,AZ,39.3269,-76.365,MD,0.0011760651699245118
1552,CA,39.3269,-76.365,MD,0.0002091953010823067
1552,CO,39.3269,-76.365,MD,0.03262783135426397
1552,CT,39.3269,-76.365,MD,65.76103298725972
1552,DC,39.3269,-76.365,MD,30.228566464958238
1552,DE,39.3269,-76.365,MD,23.57901074642376
1552,FL,39.3269,-76.365,MD,40.740413538613716
1552,GA,39.3269,-76.365,MD,25.3787207350988
1552,IA,39.3269,-76.365,MD,1.127205791336416
1552,ID,39.3269,-76.365,MD,0.0004831528486656148
1552,IL,39.3269,-76.365,MD,12.609297596981053
1552,IN,39.3269,-76.365,MD,13.716109628344498
1552,KS,39.3269,-76.365,MD,0.8255958026169465
1552,KY,39.3269,-76.365,MD,14.645304954133556
1552,LA,39.3269,-76.365,MD,3.9095014450237495
1552,MA,39.3269,-76.365,MD,95.95657600987691
1552,MD,39.3269,-76.365,MD,275.6336286174957
1552,ME,39.3269,-76.365,MD,17.094879466904686
1552,MI,39.3269,-76.365,MD,28.53566174166459
1552,MN,39.3269,-76.365,MD,1.3858696718336958
1552,MO,39.3269,-76.365,MD,4.1239627972067385
1552,MS,39.3269,-76.365,MD,3.9929317020035824
1552,MT,39.3269,-76.365,MD,0.0069515168330856825
1552,NC,39.3269,-76.365,MD,80.53807397192662
1552,ND,39.3269,-76.365,MD,0.07162269470227847
1552,NE,39.3269,-76.365,MD,0.35704545856539005
1552,NH,39.3269,-76.365,MD,17.520111848911032
1552,NJ,39.3269,-76.365,MD,196.956659092665
1552,NM,39.3269,-76.365,MD,0.01140322052551287
1552,NV,39.3269,-76.365,MD,4.747751637834699e-06
1552,NY,39.3269,-76.365,MD,340.61835814202584
1552,OH,39.3269,-76.365,MD,70.56570762076663
1552,OK,39.3269,-76.365,MD,1.4347702456629268
1552,OR,39.3269,-76.365,MD,1.720362286738996e-05
1552,PA,39.3269,-76.365,MD,478.86693567387
1552,RI,39.3269,-76.365,MD,17.248042466059246
1552,SC,39.3269,-76.365,MD,23.69570016530908
1552,SD,39.3269,-76.365,MD,0.10915537037967818
1552,TN,39.3269,-76.365,MD,20.58709236099638
1552,TX,39.3269,-76.365,MD,6.250123531982178
1552,UT,39.3269,-76.365,MD,0.0040843925279664415
1552,VA,39.3269,-76.365,MD,242.06456801212616
1552,VT,39.3269,-76.365,MD,8.852963150359823
1552,WA,39.3269,-76.365,MD,0.0007139624459557038
1552,WI,39.3269,-76.365,MD,4.556100457556198
1552,WV,39.3269,-76.365,MD,63.992090131911
1552,WY,39.3269,-76.365,MD,0.0025503131469383155
1554,AL,39.1781,-76.5268,MD,10.400686738765346
1554,AR,39.1781,-76.5268,MD,2.0301522310972597
1554,AZ,39.1781,-76.5268,MD,0.0021425345939428005
1554,CA,39.1781,-76.5268,MD,0.0016448201842673613
1554,CO,39.1781,-76.5268,MD,0.02321149749404928
1554,CT,39.1781,-76.5268,MD,50.57671056588754
1554,DC,39.1781,-76.5268,MD,22.43391015652994
1554,DE,39.1781,-76.5268,MD,18.505417846420386
1554,FL,39.1781,-76.5268,MD,33.624017835218076
1554,GA,39.1781,-76.5268,MD,22.352403185483993
1554,IA,39.1781,-76.5268,MD,1.0720359557966654
1554,ID,39.1781,-76.5268,MD,0.00033481730788584405
1554,IL,39.1781,-76.5268,MD,11.872378522846528
1554,IN,39.1781,-76.5268,MD,12.660290351943761
1554,KS,39.1781,-76.5268,MD,0.7182222025325028
1554,KY,39.1781,-76.5268,MD,13.075016563628237
1554,LA,39.1781,-76.5268,MD,3.5393101674108842
1554,MA,39.1781,-76.5268,MD,74.3017208918448
1554,MD,39.1781,-76.5268,MD,204.92151982355094
1554,ME,39.1781,-76.5268,MD,13.365262635135329
1554,MI,39.1781,-76.5268,MD,26.044762533997357
1554,MN,39.1781,-76.5268,MD,1.2586452461260917
1554,MO,39.1781,-76.5268,MD,3.935554073279707
1554,MS,39.1781,-76.5268,MD,3.5923827587130104
1554,MT,39.1781,-76.5268,MD,0.0028732288692401636
1554,NC,39.1781,-76.5268,MD,73.74093212415455
1554,ND,39.1781,-76.5268,MD,0.05708784832719537
1554,NE,39.1781,-76.5268,MD,0.29055602359851856
1554,NH,39.1781,-76.5268,MD,13.704969564313874
1554,NJ,39.1781,-76.5268,MD,149.98822162105733
1554,NM,39.1781,-76.5268,MD,0.009945151841852856
1554,NV,39.1781,-76.5268,MD,0.00024355015640261334
1554,NY,39.1781,-76.5268,MD,257.7828677753194
1554,OH,39.1781,-76.5268,MD,65.0787149244755
1554,OK,39.1781,-76.5268,MD,1.2370701747706883
1554,OR,39.1781,-76.5268,MD,1.7399066498002834e-05
1554,PA,39.1781,-76.5268,MD,368.3852973349062
1554,RI,39.1781,-76.5268,MD,13.250465825377223
1554,SC,39.1781,-76.5268,MD,21.43065571265279
1554,SD,39.1781,-76.5268,MD,0.08316480938834157
1554,TN,39.1781,-76.5268,MD,18.499393832190403
1554,TX,39.1781,-76.5268,MD,5.784510109496153
1554,UT,39.1781,-76.5268,MD,0.001783887793048505
1554,VA,39.1781,-76.5268,MD,217.36934799175503
1554,VT,39.1781,-76.5268,MD,6.7894771847480655
1554,WA,39.1781,-76.5268,MD,0.0004368169441345556
1554,WI,39.1781,-76.5268,MD,3.928530123622405
1554,WV,39.1781,-76.5268,MD,51.77183286694001
1554,WY,39.1781,-76.5268,MD,0.0017588227723142375
1570,AL,39.595,-77.8269,MD,1.6221605336313243
1570,AR,39.595,-77.8269,MD,0.3413840528566272
1570,AZ,39.595,-77.8269,MD,1.6177794010641163e-05
1570,CA,39.595,-77.8269,MD,2.0414583481454e-06
1570,CO,39.595,-77.8269,MD,0.0020995692877991954
1570,CT,39.595,-77.8269,MD,7.559036681907525
1570,DC,39.595,-77.8269,MD,2.294164808716041
1570,DE,39.595,-77.8269,MD,2.2748746953382373
1570,FL,39.595,-77.8269,MD,4.643433963163022
1570,GA,39.595,-77.8269,MD,3.292381029280801
1570,IA,39.595,-77.8269,MD,0.1930163427713801
1570,ID,39.595,-77.8269,MD,0.00017874408234841262
1570,IL,39.595,-77.8269,MD,2.320126212318018
1570,IN,39.595,-77.8269,MD,2.9337119361586392
1570,KS,39.595,-77.8269,MD,0.0983471205304229
1570,KY,39.595,-77.8269,MD,2.911171481375237
1570,LA,39.595,-77.8269,MD,0.48711848036382854
1570,MA,39.595,-77.8269,MD,11.488643482759336
1570,MD,39.595,-77.8269,MD,22.56095616128047
1570,ME,39.595,-77.8269,MD,2.0962521469707935
1570,MI,39.595,-77.8269,MD,6.504778585017712
1570,MN,39.595,-77.8269,MD,0.2598966954405501
1570,MO,39.595,-77.8269,MD,0.6720540136723676
1570,MS,39.595,-77.8269,MD,0.5310590226477122
1570,MT,39.595,-77.8269,MD,0.0009952246780359027
1570,NC,39.595,-77.8269,MD,11.42531590984705
1570,ND,39.595,-77.8269,MD,0.012370922203880867
1570,NE,39.595,-77.8269,MD,0.0418661360968393
1570,NH,39.595,-77.8269,MD,2.0810473292874216
1570,NJ,39.595,-77.8269,MD,20.17971944943104
1570,NM,39.595,-77.8269,MD,0.0010484298703001117
1570,NV,39.595,-77.8269,MD,3.83824017013978e-08
1570,NY,39.595,-77.8269,MD,40.15275197632633
1570,OH,39.595,-77.8269,MD,18.796391495658668
1570,OK,39.595,-77.8269,MD,0.1665144401031987
1570,OR,39.595,-77.8269,MD,3.068394266092513e-05
1570,PA,39.595,-77.8269,MD,78.14578256505312
1570,RI,39.595,-77.8269,MD,2.0297220291652915
1570,SC,39.595,-77.8269,MD,3.169200207948504
1570,SD,39.595,-77.8269,MD,0.016515930228315517
1570,TN,39.595,-77.8269,MD,3.318559532082615
1570,TX,39.595,-77.8269,MD,0.879987017220614
1570,UT,39.595,-77.8269,MD,0.0001676998925486118
1570,VA,39.595,-77.8269,MD,22.59172083879217
1570,VT,39.595,-77.8269,MD,1.0759236926801108
1570,WA,39.595,-77.8269,MD,0.0002021895517154704
1570,WI,39.595,-77.8269,MD,0.8452730206396312
1570,WV,39.595,-77.8269,MD,12.671004941372042
1570,WY,39.595,-77.8269,MD,0.0002802945054629635
1571,AL,38.5444,-76.6861,MD,22.49885630656921
1571,AR,38.5444,-76.6861,MD,4.263587165772122
1571,AZ,38.5444,-76.6861,MD,0.0022056905457561323
1571,CA,38.5444,-76.6861,MD,0.006371394418623822
1571,CO,38.5444,-76.6861,MD,0.029317653315381866
1571,CT,38.5444,-76.6861,MD,90.73278658577524
1571,DC,38.5444,-76.6861,MD,39.464414160018634
1571,DE,38.5444,-76.6861,MD,32.95690633541337
1571,FL,38.5444,-76.6861,MD,66.94616477693006
1571,GA,38.5444,-76.6861,MD,45.45300365181695
1571,IA,38.5444,-76.6861,MD,2.0172064782274064
1571,ID,38.5444,-76.6861,MD,0.00028791994131186855
1571,IL,38.5444,-76.6861,MD,19.028050485363007
1571,IN,38.5444,-76.6861,MD,23.051946603469318
1571,KS,38.5444,-76.6861,MD,1.373465385272905
1571,KY,38.5444,-76.6861,MD,26.46388521930036
1571,LA,38.5444,-76.6861,MD,7.624560611623406
1571,MA,38.5444,-76.6861,MD,129.15129464744732
1571,MD,38.5444,-76.6861,MD,321.25979280434456
1571,ME,38.5444,-76.6861,MD,22.753929713624732
1571,MI,38.5444,-76.6861,MD,41.49228558530404
1571,MN,38.5444,-76.6861,MD,2.3873871933654818
1571,MO,38.5444,-76.6861,MD,7.78003452865529
1571,MS,38.5444,-76.6861,MD,7.506994244323124
1571,MT,38.5444,-76.6861,MD,0.006278627786534958
1571,NC,38.5444,-76.6861,MD,164.21559318347536
1571,ND,38.5444,-76.6861,MD,0.09340044852892355
1571,NE,38.5444,-76.6861,MD,0.5863123782603188
1571,NH,38.5444,-76.6861,MD,22.614166740577623
1571,NJ,38.5444,-76.6861,MD,271.3141144650454
1571,NM,38.5444,-76.6861,MD,0.0196582035705585
1571,NV,38.5444,-76.6861,MD,0.0007189623754894564
1571,NY,38.5444,-76.6861,MD,433.8596712719853
1571,OH,38.5444,-76.6861,MD,100.7612631401092
1571,OK,38.5444,-76.6861,MD,2.675047010792738
1571,OR,38.5444,-76.6861,MD,1.0077349836823378e-06
1571,PA,38.5444,-76.6861,MD,545.6581887284253
1571,RI,38.5444,-76.6861,MD,24.137847915808134
1571,SC,38.5444,-76.6861,MD,44.21390969188462
1571,SD,38.5444,-76.6861,MD,0.15374675490046782
1571,TN,38.5444,-76.6861,MD,38.42255608153888
1571,TX,38.5444,-76.6861,MD,12.178183464279874
1571,UT,38.5444,-76.6861,MD,0.0014539968533473747
1571,VA,38.5444,-76.6861,MD,466.5014820526249
1571,VT,38.5444,-76.6861,MD,10.893935154417418
1571,WA,38.5444,-76.6861,MD,0.0002551155515553117
1571,WI,38.5444,-76.6861,MD,5.654861882514478
1571,WV,38.5444,-76.6861,MD,62.61700823593432
1571,WY,38.5444,-76.6861,MD,0.0023677769343900023
1572,AL,39.2086,-77.4644,MD,14.133803046944601
1572,AR,39.2086,-77.4644,MD,2.720710230709957
1572,AZ,39.2086,-77.4644,MD,0.000564775325754731
1572,CA,39.2086,-77.4644,MD,0.0005012442346509017
1572,CO,39.2086,-77.4644,MD,0.026502704954395953
1572,CT,39.2086,-77.4644,MD,65.08110888891805
1572,DC,39.2086,-77.4644,MD,20.405883940011464
1572,DE,39.2086,-77.4644,MD,19.94492970742639
1572,FL,39.2086,-77.4644,MD,42.07493563328557
1572,GA,39.2086,-77.4644,MD,28.21547164883086
1572,IA,39.2086,-77.4644,MD,1.7518518811394417
1572,ID,39.2086,-77.4644,MD,0.0009466020075203082
1572,IL,39.2086,-77.4644,MD,18.510018147541096
1572,IN,39.2086,-77.4644,MD,21.564051911399805
1572,KS,39.2086,-77.4644,MD,0.9527379024619684
1572,KY,39.2086,-77.4644,MD,21.90622707799426
1572,LA,39.2086,-77.4644,MD,4.805734073450847
1572,MA,39.2086,-77.4644,MD,97.05557685503955
1572,MD,39.2086,-77.4644,MD,195.4766790725763
1572,ME,39.2086,-77.4644,MD,17.288175372654553
1572,MI,39.2086,-77.4644,MD,43.39336690896193
1572,MN,39.2086,-77.4644,MD,2.2430175968582047
1572,MO,39.2086,-77.4644,MD,5.996187216341514
1572,MS,39.2086,-77.4644,MD,4.990320989328486
1572,MT,39.2086,-77.4644,MD,0.009124710499797316
1572,NC,39.2086,-77.4644,MD,100.30361815860965
1572,ND,39.2086,-77.4644,MD,0.11139915984212516
1572,NE,39.2086,-77.4644,MD,0.44692092019960455
1572,NH,39.2086,-77.4644,MD,17.307565679115765
1572,NJ,39.2086,-77.4644,MD,179.18157631186318
1572,NM,39.2086,-77.4644,MD,0.011727814255105202
1572,NV,39.2086,-77.4644,MD,1.786461920564682e-05
1572,NY,39.2086,-77.4644,MD,329.39841415723293
1572,OH,39.2086,-77.4644,MD,119.79847205767356
1572,OK,39.2086,-77.4644,MD,1.5257819289586174
1572,OR,39.2086,-77.4644,MD,0.00015563628561046086
1572,PA,39.2086,-77.4644,MD,489.62669108892493
1572,RI,39.2086,-77.4644,MD,17.669711499952577
1572,SC,39.2086,-77.4644,MD,27.38164192637838
1572,SD,39.2086,-77.4644,MD,0.147138576479012
1572,TN,39.2086,-77.4644,MD,27.924151008952165
1572,TX,39.2086,-77.4644,MD,7.2400303180680075
1572,UT,39.2086,-77.4644,MD,0.0017389382982190696
1572,VA,39.2086,-77.4644,MD,213.06436164423272
1572,VT,39.2086,-77.4644,MD,8.695909289842971
1572,WA,39.2086,-77.4644,MD,0.00118405377536278
1572,WI,39.2086,-77.4644,MD,6.334228771155523
1572,WV,39.2086,-77.4644,MD,76.984599421707
1572,WY,39.2086,-77.4644,MD,0.0028089182307944457
1573,AL,38.3592,-76.9767,MD,40.27587327514619
1573,AR,38.3592,-76.9767,MD,7.396481675059263
1573,AZ,38.3592,-76.9767,MD,0.002162487411787318
1573,CA,38.3592,-76.9767,MD,0.0001448838472536589
1573,CO,38.3592,-76.9767,MD,0.07609744748728607
1573,CT,38.3592,-76.9767,MD,151.81460995099636
1573,DC,38.3592,-76.9767,MD,61.84668012783696
1573,DE,38.3592,-76.9767,MD,54.93319548524559
1573,FL,38.3592,-76.9767,MD,123.87219705362459
1573,GA,38.3592,-76.9767,MD,85.15391972233193
1573,IA,38.3592,-76.9767,MD,3.755776428619522
1573,ID,38.3592,-76.9767,MD,0.0007432193078572123
1573,IL,38.3592,-76.9767,MD,37.44630532945668
1573,IN,38.3592,-76.9767,MD,43.98424215681617
1573,KS,38.3592,-76.9767,MD,2.3253855844325946
1573,KY,38.3592,-76.9767,MD,49.669221282604376
1573,LA,38.3592,-76.9767,MD,13.170507196060775
1573,MA,38.3592,-76.9767,MD,222.6302566444511
1573,MD,38.3592,-76.9767,MD,512.8049699290538
1573,ME,38.3592,-76.9767,MD,38.56380149520864
1573,MI,38.3592,-76.9767,MD,78.14473571326621
1573,MN,38.3592,-76.9767,MD,4.5880003021353275
1573,MO,38.3592,-76.9767,MD,14.313490098092966
1573,MS,38.3592,-76.9767,MD,13.5852894503113
1573,MT,38.3592,-76.9767,MD,0.012748838153221191
1573,NC,38.3592,-76.9767,MD,331.48235170301905
1573,ND,38.3592,-76.9767,MD,0.19900643537914925
1573,NE,38.3592,-76.9767,MD,1.0178072578493598
1573,NH,38.3592,-76.9767,MD,38.9953738730912
1573,NJ,38.3592,-76.9767,MD,452.65170560237664
1573,NM,38.3592,-76.9767,MD,0.03758260305889728
1573,NV,38.3592,-76.9767,MD,1.9859341653605256e-05
1573,NY,38.3592,-76.9767,MD,732.9388705460306
1573,OH,38.3592,-76.9767,MD,188.7024347527251
1573,OK,38.3592,-76.9767,MD,4.43960760210806
1573,OR,38.3592,-76.9767,MD,3.309849675647845e-05
1573,PA,38.3592,-76.9767,MD,953.0569250879156
1573,RI,38.3592,-76.9767,MD,41.09791467331268
1573,SC,38.3592,-76.9767,MD,86.63524336890514
1573,SD,38.3592,-76.9767,MD,0.298911176201315
