,state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
15157,Louisiana,4041,4041,42.8457,-87.8294,Wisconsin,4.651612821,4.237372838,5.065852998,978.0438388,890.9443358,1065.143731
15158,Maine,4041,4041,42.8457,-87.8294,Wisconsin,3.009974145,2.741926677,3.278021798,978.0438388,890.9443358,1065.143731
15159,Maryland,4041,4041,42.8457,-87.8294,Wisconsin,16.31401648,14.86119943,17.76683524,978.0438388,890.9443358,1065.143731
15160,Massachusetts,4041,4041,42.8457,-87.8294,Wisconsin,16.18620119,14.74476859,17.62763507,978.0438388,890.9443358,1065.143731
15161,Michigan,4041,4041,42.8457,-87.8294,Wisconsin,87.44520012,79.6578368,95.23258812,978.0438388,890.9443358,1065.143731
15162,Minnesota,4041,4041,42.8457,-87.8294,Wisconsin,11.14537817,10.15284664,12.13791063,978.0438388,890.9443358,1065.143731
15163,Mississippi,4041,4041,42.8457,-87.8294,Wisconsin,5.500589494,5.010744722,5.990434668,978.0438388,890.9443358,1065.143731
15164,Missouri,4041,4041,42.8457,-87.8294,Wisconsin,24.08740722,21.94233702,26.23248131,978.0438388,890.9443358,1065.143731
15165,Montana,4041,4041,42.8457,-87.8294,Wisconsin,0.018894965,0.017212316,0.020577614,978.0438388,890.9443358,1065.143731
15166,Nebraska,4041,4041,42.8457,-87.8294,Wisconsin,2.051855906,1.86913195,2.234579962,978.0438388,890.9443358,1065.143731
15167,Nevada,4041,4041,42.8457,-87.8294,Wisconsin,0.001945826,0.001772545,0.002119107,978.0438388,890.9443358,1065.143731
15168,New Hampshire,4041,4041,42.8457,-87.8294,Wisconsin,3.046846213,2.775514898,3.318177767,978.0438388,890.9443358,1065.143731
15169,New Jersey,4041,4041,42.8457,-87.8294,Wisconsin,25.29832167,23.04542446,27.55122116,978.0438388,890.9443358,1065.143731
15170,New Mexico,4041,4041,42.8457,-87.8294,Wisconsin,0.038565501,0.035131136,0.041999867,978.0438388,890.9443358,1065.143731
15171,New York,4041,4041,42.8457,-87.8294,Wisconsin,58.19688941,53.01426477,63.37952003,978.0438388,890.9443358,1065.143731
15172,North Carolina,4041,4041,42.8457,-87.8294,Wisconsin,22.45330949,20.45377016,24.45285077,978.0438388,890.9443358,1065.143731
15173,North Dakota,4041,4041,42.8457,-87.8294,Wisconsin,0.278720115,0.25389929,0.303540945,978.0438388,890.9443358,1065.143731
15174,Ohio,4041,4041,42.8457,-87.8294,Wisconsin,68.40530701,62.31356677,74.49705865,978.0438388,890.9443358,1065.143731
15175,Oklahoma,4041,4041,42.8457,-87.8294,Wisconsin,4.360565397,3.972244044,4.748886933,978.0438388,890.9443358,1065.143731
15176,Oregon,4041,4041,42.8457,-87.8294,Wisconsin,0.000346485,0.000315629,0.00037734,978.0438388,890.9443358,1065.143731
15177,Pennsylvania,4041,4041,42.8457,-87.8294,Wisconsin,62.05176103,56.52584083,67.57768889,978.0438388,890.9443358,1065.143731
15178,Rhode Island,4041,4041,42.8457,-87.8294,Wisconsin,2.853885193,2.59973769,3.108032917,978.0438388,890.9443358,1065.143731
15179,South Carolina,4041,4041,42.8457,-87.8294,Wisconsin,9.092828553,8.283083653,9.902574109,978.0438388,890.9443358,1065.143731
15180,South Dakota,4041,4041,42.8457,-87.8294,Wisconsin,0.682663488,0.621870289,0.743456711,978.0438388,890.9443358,1065.143731
15181,Tennessee,4041,4041,42.8457,-87.8294,Wisconsin,21.74803198,19.8112967,23.68476976,978.0438388,890.9443358,1065.143731
15182,Texas,4041,4041,42.8457,-87.8294,Wisconsin,12.50964986,11.39562857,13.62367162,978.0438388,890.9443358,1065.143731
15183,Utah,4041,4041,42.8457,-87.8294,Wisconsin,0.0019071,0.001737268,0.002076933,978.0438388,890.9443358,1065.143731
15184,Vermont,4041,4041,42.8457,-87.8294,Wisconsin,1.735483933,1.580933536,1.890034477,978.0438388,890.9443358,1065.143731
15185,Virginia,4041,4041,42.8457,-87.8294,Wisconsin,20.79011261,18.93868434,22.64154308,978.0438388,890.9443358,1065.143731
15186,Washington,4041,4041,42.8457,-87.8294,Wisconsin,0.002422761,0.002207007,0.002638514,978.0438388,890.9443358,1065.143731
15187,West Virginia,4041,4041,42.8457,-87.8294,Wisconsin,10.07837474,9.180860173,10.97589075,978.0438388,890.9443358,1065.143731
15188,Wisconsin,4041,4041,42.8457,-87.8294,Wisconsin,150.1722982,136.7980645,163.5467225,978.0438388,890.9443358,1065.143731
15189,Wyoming,4041,4041,42.8457,-87.8294,Wisconsin,0.013630996,0.012417118,0.014844875,978.0438388,890.9443358,1065.143731
15190,Alabama,4042,4042,43.0303,-87.9233,Wisconsin,5.831489795,5.312178414,6.350801386,562.9274913,512.7966817,613.0584102
15191,Arizona,4042,4042,43.0303,-87.9233,Wisconsin,0.006776852,0.006173355,0.00738035,562.9274913,512.7966817,613.0584102
15192,Arkansas,4042,4042,43.0303,-87.9233,Wisconsin,3.204820005,2.919421338,3.490218785,562.9274913,512.7966817,613.0584102
15193,California,4042,4042,43.0303,-87.9233,Wisconsin,0.004183512,0.003810959,0.004556066,562.9274913,512.7966817,613.0584102
15194,Colorado,4042,4042,43.0303,-87.9233,Wisconsin,0.095299409,0.086812732,0.103786087,562.9274913,512.7966817,613.0584102
15195,Connecticut,4042,4042,43.0303,-87.9233,Wisconsin,6.170995927,5.621450086,6.720542075,562.9274913,512.7966817,613.0584102
15196,DC,4042,4042,43.0303,-87.9233,Wisconsin,0.95113639,0.86643482,1.035838007,562.9274913,512.7966817,613.0584102
15197,Delaware,4042,4042,43.0303,-87.9233,Wisconsin,1.402069622,1.277211112,1.526928195,562.9274913,512.7966817,613.0584102
15198,Florida,4042,4042,43.0303,-87.9233,Wisconsin,6.103311586,5.55979451,6.646828719,562.9274913,512.7966817,613.0584102
15199,Georgia,4042,4042,43.0303,-87.9233,Wisconsin,7.422672507,6.761661777,8.083683471,562.9274913,512.7966817,613.0584102
15200,Idaho,4042,4042,43.0303,-87.9233,Wisconsin,0.002050862,0.001868227,0.002233497,562.9274913,512.7966817,613.0584102
15201,Illinois,4042,4042,43.0303,-87.9233,Wisconsin,99.1730553,90.34129196,108.0048437,562.9274913,512.7966817,613.0584102
15202,Indiana,4042,4042,43.0303,-87.9233,Wisconsin,31.66302842,28.84332502,34.48273634,562.9274913,512.7966817,613.0584102
15203,Iowa,4042,4042,43.0303,-87.9233,Wisconsin,8.851879794,8.063589948,9.640170706,562.9274913,512.7966817,613.0584102
15204,Kansas,4042,4042,43.0303,-87.9233,Wisconsin,2.269740762,2.06761368,2.471867919,562.9274913,512.7966817,613.0584102
15205,Kentucky,4042,4042,43.0303,-87.9233,Wisconsin,10.69120165,9.739116697,11.64328735,562.9274913,512.7966817,613.0584102
15206,Louisiana,4042,4042,43.0303,-87.9233,Wisconsin,2.489340568,2.267657666,2.711023515,562.9274913,512.7966817,613.0584102
15207,Maine,4042,4042,43.0303,-87.9233,Wisconsin,1.858834574,1.693299874,2.024369339,562.9274913,512.7966817,613.0584102
15208,Maryland,4042,4042,43.0303,-87.9233,Wisconsin,9.718912135,8.853413352,10.58441146,562.9274913,512.7966817,613.0584102
15209,Massachusetts,4042,4042,43.0303,-87.9233,Wisconsin,9.860118738,8.982045668,10.73819224,562.9274913,512.7966817,613.0584102
15210,Michigan,4042,4042,43.0303,-87.9233,Wisconsin,52.78412569,48.0835121,57.48474733,562.9274913,512.7966817,613.0584102
15211,Minnesota,4042,4042,43.0303,-87.9233,Wisconsin,7.081223894,6.450619506,7.711828635,562.9274913,512.7966817,613.0584102
15212,Mississippi,4042,4042,43.0303,-87.9233,Wisconsin,2.9258722,2.665314676,3.186429823,562.9274913,512.7966817,613.0584102
15213,Missouri,4042,4042,43.0303,-87.9233,Wisconsin,13.80333703,12.57410546,15.03256981,562.9274913,512.7966817,613.0584102
15214,Montana,4042,4042,43.0303,-87.9233,Wisconsin,0.010453983,0.009523027,0.011384939,562.9274913,512.7966817,613.0584102
15215,Nebraska,4042,4042,43.0303,-87.9233,Wisconsin,1.300390175,1.184586637,1.41619375,562.9274913,512.7966817,613.0584102
15216,Nevada,4042,4042,43.0303,-87.9233,Wisconsin,0.001272658,0.001159325,0.001385992,562.9274913,512.7966817,613.0584102
15217,New Hampshire,4042,4042,43.0303,-87.9233,Wisconsin,1.865898462,1.699734618,2.032062388,562.9274913,512.7966817,613.0584102
15218,New Jersey,4042,4042,43.0303,-87.9233,Wisconsin,15.32556311,13.96077535,16.69035164,562.9274913,512.7966817,613.0584102
15219,New Mexico,4042,4042,43.0303,-87.9233,Wisconsin,0.03480794,0.031708196,0.037907684,562.9274913,512.7966817,613.0584102
15220,New York,4042,4042,43.0303,-87.9233,Wisconsin,35.35190923,32.20371354,38.50010695,562.9274913,512.7966817,613.0584102
15221,North Carolina,4042,4042,43.0303,-87.9233,Wisconsin,13.10740358,11.94014993,14.27465784,562.9274913,512.7966817,613.0584102
15222,North Dakota,4042,4042,43.0303,-87.9233,Wisconsin,0.168860892,0.153823353,0.183898432,562.9274913,512.7966817,613.0584102
15223,Ohio,4042,4042,43.0303,-87.9233,Wisconsin,39.57366437,36.04950269,43.09782944,562.9274913,512.7966817,613.0584102
15224,Oklahoma,4042,4042,43.0303,-87.9233,Wisconsin,2.565354235,2.336902037,2.793806492,562.9274913,512.7966817,613.0584102
15225,Oregon,4042,4042,43.0303,-87.9233,Wisconsin,0.000265805,0.000242135,0.000289476,562.9274913,512.7966817,613.0584102
15226,Pennsylvania,4042,4042,43.0303,-87.9233,Wisconsin,37.08712993,33.78440578,40.38985655,562.9274913,512.7966817,613.0584102
15227,Rhode Island,4042,4042,43.0303,-87.9233,Wisconsin,1.733157202,1.578814383,1.887500093,562.9274913,512.7966817,613.0584102
15228,South Carolina,4042,4042,43.0303,-87.9233,Wisconsin,5.327240101,4.852833568,5.801646841,562.9274913,512.7966817,613.0584102
15229,South Dakota,4042,4042,43.0303,-87.9233,Wisconsin,0.425025245,0.387175526,0.462874973,562.9274913,512.7966817,613.0584102
15230,Tennessee,4042,4042,43.0303,-87.9233,Wisconsin,11.92329356,10.86148792,12.98509986,562.9274913,512.7966817,613.0584102
15231,Texas,4042,4042,43.0303,-87.9233,Wisconsin,6.830385767,6.222120408,7.438651245,562.9274913,512.7966817,613.0584102
15232,Utah,4042,4042,43.0303,-87.9233,Wisconsin,0.002828545,0.002576655,0.003080435,562.9274913,512.7966817,613.0584102
15233,Vermont,4042,4042,43.0303,-87.9233,Wisconsin,1.05548614,0.961491925,1.149480404,562.9274913,512.7966817,613.0584102
15234,Virginia,4042,4042,43.0303,-87.9233,Wisconsin,12.0610694,10.98699449,13.13514497,562.9274913,512.7966817,613.0584102
15235,Washington,4042,4042,43.0303,-87.9233,Wisconsin,0.001634188,0.001488659,0.001779717,562.9274913,512.7966817,613.0584102
15236,West Virginia,4042,4042,43.0303,-87.9233,Wisconsin,5.775662307,5.261321491,6.290003535,562.9274913,512.7966817,613.0584102
15237,Wisconsin,4042,4042,43.0303,-87.9233,Wisconsin,87.02392617,79.27392699,94.77397965,562.9274913,512.7966817,613.0584102
15238,Wyoming,4042,4042,43.0303,-87.9233,Wisconsin,0.009331084,0.008500125,0.010162043,562.9274913,512.7966817,613.0584102
15239,Alabama,4050,4050,43.715,-87.7094,Wisconsin,10.7211437,9.76639114,11.67589725,990.4433865,902.2397294,1078.647421
15240,Arizona,4050,4050,43.715,-87.7094,Wisconsin,0.016454058,0.014988778,0.017919337,990.4433865,902.2397294,1078.647421
15241,Arkansas,4050,4050,43.715,-87.7094,Wisconsin,5.661232686,5.157082061,6.165383738,990.4433865,902.2397294,1078.647421
15242,California,4050,4050,43.715,-87.7094,Wisconsin,0.011959976,0.010894907,0.013025045,990.4433865,902.2397294,1078.647421
15243,Colorado,4050,4050,43.715,-87.7094,Wisconsin,0.161473439,0.147093778,0.1758531,990.4433865,902.2397294,1078.647421
15244,Connecticut,4050,4050,43.715,-87.7094,Wisconsin,12.06268356,10.98846089,13.13690766,990.4433865,902.2397294,1078.647421
15245,DC,4050,4050,43.715,-87.7094,Wisconsin,1.814039345,1.65249295,1.975585967,990.4433865,902.2397294,1078.647421
15246,Delaware,4050,4050,43.715,-87.7094,Wisconsin,2.844332717,2.591035302,3.097630468,990.4433865,902.2397294,1078.647421
15247,Florida,4050,4050,43.715,-87.7094,Wisconsin,10.73756095,9.781350235,11.69377191,990.4433865,902.2397294,1078.647421
15248,Georgia,4050,4050,43.715,-87.7094,Wisconsin,13.41751297,12.22264095,14.61238603,990.4433865,902.2397294,1078.647421
15249,Idaho,4050,4050,43.715,-87.7094,Wisconsin,0.004391063,0.004000027,0.0047821,990.4433865,902.2397294,1078.647421
15250,Illinois,4050,4050,43.715,-87.7094,Wisconsin,140.9076338,128.3590888,153.4562433,990.4433865,902.2397294,1078.647421
15251,Indiana,4050,4050,43.715,-87.7094,Wisconsin,53.36484469,48.61247388,58.11723186,990.4433865,902.2397294,1078.647421
15252,Iowa,4050,4050,43.715,-87.7094,Wisconsin,14.15671634,12.89600576,15.41743001,990.4433865,902.2397294,1078.647421
15253,Kansas,4050,4050,43.715,-87.7094,Wisconsin,3.848249458,3.505550858,4.190948319,990.4433865,902.2397294,1078.647421
15254,Kentucky,4050,4050,43.715,-87.7094,Wisconsin,19.10856694,17.40688023,20.81025678,990.4433865,902.2397294,1078.647421
15255,Louisiana,4050,4050,43.715,-87.7094,Wisconsin,4.513207405,4.111292799,4.915122206,990.4433865,902.2397294,1078.647421
15256,Maine,4050,4050,43.715,-87.7094,Wisconsin,3.923451676,3.574055625,4.272848083,990.4433865,902.2397294,1078.647421
15257,Maryland,4050,4050,43.715,-87.7094,Wisconsin,19.0774975,17.37857983,20.77641785,990.4433865,902.2397294,1078.647421
15258,Massachusetts,4050,4050,43.715,-87.7094,Wisconsin,19.73285381,17.97557779,21.49013195,990.4433865,902.2397294,1078.647421
15259,Michigan,4050,4050,43.715,-87.7094,Wisconsin,100.3739158,91.43515853,109.3127088,990.4433865,902.2397294,1078.647421
15260,Minnesota,4050,4050,43.715,-87.7094,Wisconsin,14.1038165,12.84782375,15.35981097,990.4433865,902.2397294,1078.647421
15261,Mississippi,4050,4050,43.715,-87.7094,Wisconsin,5.315675463,4.84229771,5.789053635,990.4433865,902.2397294,1078.647421
15262,Missouri,4050,4050,43.715,-87.7094,Wisconsin,22.44195402,20.44341662,24.4404952,990.4433865,902.2397294,1078.647421
15263,Montana,4050,4050,43.715,-87.7094,Wisconsin,0.022240209,0.020259657,0.024220762,990.4433865,902.2397294,1078.647421
15264,Nebraska,4050,4050,43.715,-87.7094,Wisconsin,2.373948356,2.162540905,2.585355959,990.4433865,902.2397294,1078.647421
15265,Nevada,4050,4050,43.715,-87.7094,Wisconsin,0.001598123,0.001455805,0.00174044,990.4433865,902.2397294,1078.647421
15266,New Hampshire,4050,4050,43.715,-87.7094,Wisconsin,3.907248424,3.559294893,4.255202395,990.4433865,902.2397294,1078.647421
15267,New Jersey,4050,4050,43.715,-87.7094,Wisconsin,30.11008731,27.42868138,32.79149701,990.4433865,902.2397294,1078.647421
15268,New Mexico,4050,4050,43.715,-87.7094,Wisconsin,0.045650472,0.04158517,0.049715774,990.4433865,902.2397294,1078.647421
15269,New York,4050,4050,43.715,-87.7094,Wisconsin,69.35569412,63.17932754,75.53207048,990.4433865,902.2397294,1078.647421
15270,North Carolina,4050,4050,43.715,-87.7094,Wisconsin,23.95715935,21.82369499,26.09062625,990.4433865,902.2397294,1078.647421
15271,North Dakota,4050,4050,43.715,-87.7094,Wisconsin,0.412635479,0.37588907,0.449381903,990.4433865,902.2397294,1078.647421
15272,Ohio,4050,4050,43.715,-87.7094,Wisconsin,75.08544632,68.3987979,81.77211071,990.4433865,902.2397294,1078.647421
15273,Oklahoma,4050,4050,43.715,-87.7094,Wisconsin,4.464190095,4.066640462,4.861739953,990.4433865,902.2397294,1078.647421
15274,Oregon,4050,4050,43.715,-87.7094,Wisconsin,0.000636801,0.000580092,0.000693509,990.4433865,902.2397294,1078.647421
15275,Pennsylvania,4050,4050,43.715,-87.7094,Wisconsin,71.97152959,65.56220369,78.38086762,990.4433865,902.2397294,1078.647421
15276,Rhode Island,4050,4050,43.715,-87.7094,Wisconsin,3.386737486,3.085137419,3.68833789,990.4433865,902.2397294,1078.647421
15277,South Carolina,4050,4050,43.715,-87.7094,Wisconsin,9.470159315,8.626811247,10.3135082,990.4433865,902.2397294,1078.647421
15278,South Dakota,4050,4050,43.715,-87.7094,Wisconsin,0.909078628,0.828122397,0.990034909,990.4433865,902.2397294,1078.647421
15279,Tennessee,4050,4050,43.715,-87.7094,Wisconsin,21.53208668,19.61458009,23.44959614,990.4433865,902.2397294,1078.647421
15280,Texas,4050,4050,43.715,-87.7094,Wisconsin,12.26584764,11.17353746,13.35815832,990.4433865,902.2397294,1078.647421
15281,Utah,4050,4050,43.715,-87.7094,Wisconsin,0.005018312,0.004571418,0.005465207,990.4433865,902.2397294,1078.647421
15282,Vermont,4050,4050,43.715,-87.7094,Wisconsin,2.199528535,2.003653081,2.395404252,990.4433865,902.2397294,1078.647421
15283,Virginia,4050,4050,43.715,-87.7094,Wisconsin,23.195544,21.12990071,25.2611904,990.4433865,902.2397294,1078.647421
15284,Washington,4050,4050,43.715,-87.7094,Wisconsin,0.003803354,0.003464655,0.004142053,990.4433865,902.2397294,1078.647421
15285,West Virginia,4050,4050,43.715,-87.7094,Wisconsin,10.68140705,9.730188736,11.6326272,990.4433865,902.2397294,1078.647421
15286,Wisconsin,4050,4050,43.715,-87.7094,Wisconsin,146.7475558,133.6783386,159.816957,990.4433865,902.2397294,1078.647421
15287,Wyoming,4050,4050,43.715,-87.7094,Wisconsin,0.01738717,0.015838794,0.018935547,990.4433865,902.2397294,1078.647421
15288,Alabama,4054,4054,42.7225,-91.0085,Wisconsin,9.469731893,8.62642141,10.31304329,705.9230774,643.0576469,768.7887088
15289,Arizona,4054,4054,42.7225,-91.0085,Wisconsin,0.025697717,0.023409264,0.02798617,705.9230774,643.0576469,768.7887088
15290,Arkansas,4054,4054,42.7225,-91.0085,Wisconsin,7.018094985,6.393109755,7.643081084,705.9230774,643.0576469,768.7887088
15291,California,4054,4054,42.7225,-91.0085,Wisconsin,0.028945107,0.026367465,0.031522749,705.9230774,643.0576469,768.7887088
15292,Colorado,4054,4054,42.7225,-91.0085,Wisconsin,0.212448522,0.193529384,0.231367661,705.9230774,643.0576469,768.7887088
15293,Connecticut,4054,4054,42.7225,-91.0085,Wisconsin,7.653781966,6.972187651,8.335377034,705.9230774,643.0576469,768.7887088
15294,DC,4054,4054,42.7225,-91.0085,Wisconsin,1.155982594,1.053038517,1.258926793,705.9230774,643.0576469,768.7887088
15295,Delaware,4054,4054,42.7225,-91.0085,Wisconsin,1.783061815,1.624274316,1.941849493,705.9230774,643.0576469,768.7887088
15296,Florida,4054,4054,42.7225,-91.0085,Wisconsin,8.764586729,7.984074967,9.545098698,705.9230774,643.0576469,768.7887088
15297,Georgia,4054,4054,42.7225,-91.0085,Wisconsin,11.26658849,10.26326268,12.26991526,705.9230774,643.0576469,768.7887088
15298,Idaho,4054,4054,42.7225,-91.0085,Wisconsin,0.004229759,0.003853087,0.00460643,705.9230774,643.0576469,768.7887088
15299,Illinois,4054,4054,42.7225,-91.0085,Wisconsin,106.2270645,96.76701942,115.6871548,705.9230774,643.0576469,768.7887088
15300,Indiana,4054,4054,42.7225,-91.0085,Wisconsin,37.6661913,34.31185943,41.02053359,705.9230774,643.0576469,768.7887088
15301,Iowa,4054,4054,42.7225,-91.0085,Wisconsin,42.75346322,38.94591234,46.56106038,705.9230774,643.0576469,768.7887088
15302,Kansas,4054,4054,42.7225,-91.0085,Wisconsin,5.53439795,5.041540719,6.027255919,705.9230774,643.0576469,768.7887088
15303,Kentucky,4054,4054,42.7225,-91.0085,Wisconsin,14.96949587,13.6364081,16.30258614,705.9230774,643.0576469,768.7887088
15304,Louisiana,4054,4054,42.7225,-91.0085,Wisconsin,5.06974411,4.618267757,5.521220777,705.9230774,643.0576469,768.7887088
15305,Maine,4054,4054,42.7225,-91.0085,Wisconsin,2.240180775,2.040685685,2.439676019,705.9230774,643.0576469,768.7887088
15306,Maryland,4054,4054,42.7225,-91.0085,Wisconsin,12.06852568,10.99378274,13.14327006,705.9230774,643.0576469,768.7887088
15307,Massachusetts,4054,4054,42.7225,-91.0085,Wisconsin,11.67370916,10.63412809,12.71329121,705.9230774,643.0576469,768.7887088
15308,Michigan,4054,4054,42.7225,-91.0085,Wisconsin,52.58366577,47.9008799,57.26646433,705.9230774,643.0576469,768.7887088
15309,Minnesota,4054,4054,42.7225,-91.0085,Wisconsin,29.66155177,27.02004323,32.30307308,705.9230774,643.0576469,768.7887088
15310,Mississippi,4054,4054,42.7225,-91.0085,Wisconsin,5.403158973,4.921989927,5.884328563,705.9230774,643.0576469,768.7887088
15311,Missouri,4054,4054,42.7225,-91.0085,Wisconsin,28.68284199,26.12851854,31.23717268,705.9230774,643.0576469,768.7887088
15312,Montana,4054,4054,42.7225,-91.0085,Wisconsin,0.025073297,0.02284045,0.027306145,705.9230774,643.0576469,768.7887088
15313,Nebraska,4054,4054,42.7225,-91.0085,Wisconsin,3.437542214,3.131417358,3.743667501,705.9230774,643.0576469,768.7887088
15314,Nevada,4054,4054,42.7225,-91.0085,Wisconsin,0.001442636,0.001314165,0.001571107,705.9230774,643.0576469,768.7887088
15315,New Hampshire,4054,4054,42.7225,-91.0085,Wisconsin,2.271201335,2.06894356,2.473459308,705.9230774,643.0576469,768.7887088
15316,New Jersey,4054,4054,42.7225,-91.0085,Wisconsin,18.82331874,17.1470403,20.4995991,705.9230774,643.0576469,768.7887088
15317,New Mexico,4054,4054,42.7225,-91.0085,Wisconsin,0.081970759,0.074671031,0.089270487,705.9230774,643.0576469,768.7887088
15318,New York,4054,4054,42.7225,-91.0085,Wisconsin,42.80092514,38.9893595,46.61249562,705.9230774,643.0576469,768.7887088
15319,North Carolina,4054,4054,42.7225,-91.0085,Wisconsin,17.29880902,15.75829316,18.83932665,705.9230774,643.0576469,768.7887088
15320,North Dakota,4054,4054,42.7225,-91.0085,Wisconsin,0.53605551,0.488318126,0.583792925,705.9230774,643.0576469,768.7887088
15321,Ohio,4054,4054,42.7225,-91.0085,Wisconsin,47.82577157,43.56671079,52.08484085,705.9230774,643.0576469,768.7887088
15322,Oklahoma,4054,4054,42.7225,-91.0085,Wisconsin,5.854012387,5.332693761,6.375331526,705.9230774,643.0576469,768.7887088
15323,Oregon,4054,4054,42.7225,-91.0085,Wisconsin,0.001624508,0.001479841,0.001769175,705.9230774,643.0576469,768.7887088
15324,Pennsylvania,4054,4054,42.7225,-91.0085,Wisconsin,44.75508347,40.76948801,48.74068508,705.9230774,643.0576469,768.7887088
15325,Rhode Island,4054,4054,42.7225,-91.0085,Wisconsin,2.093316657,1.906900146,2.279733338,705.9230774,643.0576469,768.7887088
15326,South Carolina,4054,4054,42.7225,-91.0085,Wisconsin,6.921462803,6.305084393,7.537841797,705.9230774,643.0576469,768.7887088
15327,South Dakota,4054,4054,42.7225,-91.0085,Wisconsin,1.334363227,1.21553377,1.453192824,705.9230774,643.0576469,768.7887088
15328,Tennessee,4054,4054,42.7225,-91.0085,Wisconsin,18.48743772,16.84106653,20.13381158,705.9230774,643.0576469,768.7887088
15329,Texas,4054,4054,42.7225,-91.0085,Wisconsin,15.32023882,13.95592452,16.68455403,705.9230774,643.0576469,768.7887088
15330,Utah,4054,4054,42.7225,-91.0085,Wisconsin,0.007316567,0.006665006,0.007968128,705.9230774,643.0576469,768.7887088
15331,Vermont,4054,4054,42.7225,-91.0085,Wisconsin,1.294016659,1.178780265,1.409253176,705.9230774,643.0576469,768.7887088
15332,Virginia,4054,4054,42.7225,-91.0085,Wisconsin,15.28680471,13.92546322,16.64814801,705.9230774,643.0576469,768.7887088
15333,Washington,4054,4054,42.7225,-91.0085,Wisconsin,0.005241777,0.004774982,0.005708572,705.9230774,643.0576469,768.7887088
15334,West Virginia,4054,4054,42.7225,-91.0085,Wisconsin,7.122795845,6.488485703,7.757107056,705.9230774,643.0576469,768.7887088
15335,Wisconsin,4054,4054,42.7225,-91.0085,Wisconsin,52.39602383,47.72989146,57.06217995,705.9230774,643.0576469,768.7887088
15336,Wyoming,4054,4054,42.7225,-91.0085,Wisconsin,0.024087536,0.021942473,0.026232598,705.9230774,643.0576469,768.7887088
15337,Alabama,4072,4072,44.5397,-88.0083,Wisconsin,4.13191107,3.763952432,4.49986981,340.8421161,310.4890531,371.1952044
15338,Arizona,4072,4072,44.5397,-88.0083,Wisconsin,0.003692109,0.003363317,0.004020902,340.8421161,310.4890531,371.1952044
15339,Arkansas,4072,4072,44.5397,-88.0083,Wisconsin,2.0936908,1.90724165,2.280139988,340.8421161,310.4890531,371.1952044
15340,California,4072,4072,44.5397,-88.0083,Wisconsin,0.00365575,0.003330195,0.003981305,340.8421161,310.4890531,371.1952044
15341,Colorado,4072,4072,44.5397,-88.0083,Wisconsin,0.063897555,0.0582073,0.069587809,340.8421161,310.4890531,371.1952044
15342,Connecticut,4072,4072,44.5397,-88.0083,Wisconsin,4.571268923,4.164184088,4.978353891,340.8421161,310.4890531,371.1952044
15343,DC,4072,4072,44.5397,-88.0083,Wisconsin,0.63786418,0.581060511,0.694667869,340.8421161,310.4890531,371.1952044
15344,Delaware,4072,4072,44.5397,-88.0083,Wisconsin,1.040836291,0.948146777,1.133525838,340.8421161,310.4890531,371.1952044
15345,Florida,4072,4072,44.5397,-88.0083,Wisconsin,4.283190004,3.901759956,4.664620076,340.8421161,310.4890531,371.1952044
15346,Georgia,4072,4072,44.5397,-88.0083,Wisconsin,5.029092831,4.581237673,5.476948091,340.8421161,310.4890531,371.1952044
15347,Idaho,4072,4072,44.5397,-88.0083,Wisconsin,0.001459417,0.001329452,0.001589382,340.8421161,310.4890531,371.1952044
15348,Illinois,4072,4072,44.5397,-88.0083,Wisconsin,44.20344709,40.26698625,48.13991215,340.8421161,310.4890531,371.1952044
15349,Indiana,4072,4072,44.5397,-88.0083,Wisconsin,18.14749294,16.53140183,19.76358533,340.8421161,310.4890531,371.1952044
15350,Iowa,4072,4072,44.5397,-88.0083,Wisconsin,5.25599424,4.787932024,5.724056727,340.8421161,310.4890531,371.1952044
15351,Kansas,4072,4072,44.5397,-88.0083,Wisconsin,1.413143115,1.287298695,1.538987557,340.8421161,310.4890531,371.1952044
15352,Kentucky,4072,4072,44.5397,-88.0083,Wisconsin,6.846956267,6.237214463,7.456698344,340.8421161,310.4890531,371.1952044
15353,Louisiana,4072,4072,44.5397,-88.0083,Wisconsin,1.625045607,1.480330715,1.769760517,340.8421161,310.4890531,371.1952044
15354,Maine,4072,4072,44.5397,-88.0083,Wisconsin,1.494213234,1.361149238,1.627277263,340.8421161,310.4890531,371.1952044
15355,Maryland,4072,4072,44.5397,-88.0083,Wisconsin,6.760983423,6.158897948,7.36306913,340.8421161,310.4890531,371.1952044
15356,Massachusetts,4072,4072,44.5397,-88.0083,Wisconsin,7.377517649,6.720528315,8.034507173,340.8421161,310.4890531,371.1952044
15357,Michigan,4072,4072,44.5397,-88.0083,Wisconsin,34.40591011,31.34195427,37.46986875,340.8421161,310.4890531,371.1952044
15358,Minnesota,4072,4072,44.5397,-88.0083,Wisconsin,6.556041268,5.972206392,7.13987639,340.8421161,310.4890531,371.1952044
15359,Mississippi,4072,4072,44.5397,-88.0083,Wisconsin,1.96249509,1.787729273,2.137260946,340.8421161,310.4890531,371.1952044
15360,Missouri,4072,4072,44.5397,-88.0083,Wisconsin,8.12453414,7.401020313,8.848048275,340.8421161,310.4890531,371.1952044
