state_facility,state_zip,deaths_coef_2
Massachusetts,California,0.0070404360290556006
Massachusetts,Colorado,0.021620517703761874
Massachusetts,Connecticut,564.280907604506
Massachusetts,DC,7.2853088019234935
Massachusetts,Delaware,16.200606689310344
Massachusetts,Florida,43.05992698613613
Massachusetts,Georgia,16.10633695916394
Massachusetts,Idaho,0.0004809189838684774
Massachusetts,Illinois,11.046139511442503
Massachusetts,Indiana,9.276105452547668
Massachusetts,Iowa,1.3615888887338647
Massachusetts,Kansas,0.6468176197473375
Massachusetts,Kentucky,7.500110668100575
Massachusetts,Louisiana,3.8277473652222875
Massachusetts,Maine,71.19607981749682
Massachusetts,Maryland,76.05144070008437
Massachusetts,Massachusetts,570.9440347395395
Massachusetts,Michigan,19.444640505984097
Massachusetts,Minnesota,1.7408627138232438
Massachusetts,Mississippi,3.2205337943878938
Massachusetts,Missouri,3.7558333198723277
Massachusetts,Montana,0.0067879311555965405
Massachusetts,Nebraska,0.3306675774025124
Massachusetts,Nevada,0.0006149714401016797
Massachusetts,New Hampshire,98.92157587416891
Massachusetts,New Jersey,345.6107643097782
Massachusetts,New Mexico,0.013057205250240348
Massachusetts,New York,975.6510390209685
Massachusetts,North Carolina,42.294480598541675
Massachusetts,North Dakota,0.09682945184996881
Massachusetts,Ohio,40.73472733787733
Massachusetts,Oklahoma,1.2237517714856574
Massachusetts,Oregon,0.000170526731495131
Massachusetts,Pennsylvania,282.2391935109328
Massachusetts,Rhode Island,86.12295974920552
Massachusetts,South Carolina,14.498685256846295
Massachusetts,South Dakota,0.14424395935479356
Massachusetts,Tennessee,10.960187611666012
Massachusetts,Texas,6.632864017369949
Massachusetts,Utah,0.0003035991078818807
Massachusetts,Vermont,49.68524842101541
Massachusetts,Virginia,56.85425308475896
Massachusetts,Washington,0.005723656385028043
Massachusetts,West Virginia,10.898536868403607
Massachusetts,Wisconsin,4.473999191784083
Massachusetts,Wyoming,0.003038523864949413
Michigan,Alabama,225.2557268554999
Michigan,Arizona,0.29358562376419695
Michigan,Arkansas,105.402058618368
Michigan,California,0.16937325016013838
Michigan,Colorado,2.6561902649028175
Michigan,Connecticut,512.1110400839532
Michigan,DC,75.48351775647836
Michigan,Delaware,113.46219234093404
Michigan,Florida,379.38324510301567
Michigan,Georgia,348.106043380132
Michigan,Idaho,0.09649722936778891
Michigan,Illinois,2680.8679959497567
Michigan,Indiana,1854.9973404054258
Michigan,Iowa,199.1726093171475
Michigan,Kansas,58.088030890039065
Michigan,Kentucky,556.28430112686
Michigan,Louisiana,89.8575355735716
Michigan,Maine,192.10975806121806
Michigan,Maryland,757.2974797988525
Michigan,Massachusetts,856.2832673715925
Michigan,Michigan,7458.937393657062
Michigan,Minnesota,234.28156080134602
Michigan,Mississippi,103.1550138771047
Michigan,Missouri,370.01709108699976
Michigan,Montana,0.41330704658709083
Michigan,Nebraska,33.987699377978764
Michigan,Nevada,0.02170183722153304
Michigan,New Hampshire,175.3957047926825
Michigan,New Jersey,1191.268421716924
Michigan,New Mexico,0.9445954471753567
Michigan,New York,2925.251960240744
Michigan,North Carolina,757.5430553756335
Michigan,North Dakota,8.343417510377293
Michigan,Ohio,3742.6412186175958
Michigan,Oklahoma,69.82654244110998
Michigan,Oregon,0.013464183449007117
Michigan,Pennsylvania,2885.5065958123887
Michigan,Rhode Island,144.86588010933247
Michigan,South Carolina,271.7872153632225
Michigan,South Dakota,13.749534890171393
Michigan,Tennessee,495.57677725891295
Michigan,Texas,189.9316484405253
Michigan,Utah,0.19303470011650534
Michigan,Vermont,101.80627867860204
Michigan,Virginia,828.605880066399
Michigan,Washington,0.07430274605958008
Michigan,West Virginia,374.47873730227434
Michigan,Wisconsin,1593.2586981340614
Michigan,Wyoming,0.2629513955560322
Minnesota,Alabama,45.23942195872237
Minnesota,Arizona,0.61237548607358
Minnesota,Arkansas,41.83447315419768
Minnesota,California,1.5860875909886007
Minnesota,Colorado,3.175565591984634
Minnesota,Connecticut,64.59293912569699
Minnesota,DC,8.460375606958598
Minnesota,Delaware,13.12869330597998
Minnesota,Florida,66.84554603482206
Minnesota,Georgia,55.6401507687097
Minnesota,Idaho,0.18722698647551467
Minnesota,Illinois,489.2800349398504
Minnesota,Indiana,191.44777584555436
Minnesota,Iowa,161.74163103248054
Minnesota,Kansas,45.86441075240832
Minnesota,Kentucky,73.19774064574696
Minnesota,Louisiana,31.717598422363704
Minnesota,Maine,26.593562573788272
Minnesota,Maryland,84.38955323592114
Minnesota,Massachusetts,112.16746069653927
Minnesota,Michigan,352.73760944864114
Minnesota,Minnesota,856.5702138100771
Minnesota,Mississippi,26.976140336832604
Minnesota,Missouri,149.32348144433618
Minnesota,Montana,0.6935398567609207
Minnesota,Nebraska,40.747123821122344
Minnesota,Nevada,0.1149970234353133
Minnesota,New Hampshire,23.147601578113296
Minnesota,New Jersey,145.59859789908467
Minnesota,New Mexico,0.8344320430844397
Minnesota,New York,348.63680584771384
Minnesota,North Carolina,92.93680344981361
Minnesota,North Dakota,25.357610439068402
Minnesota,Ohio,294.04392703942386
Minnesota,Oklahoma,47.09353362488777
Minnesota,Oregon,0.22012812888669828
Minnesota,Pennsylvania,311.255559926705
Minnesota,Rhode Island,18.851183210416192
Minnesota,South Carolina,36.28856023363377
Minnesota,South Dakota,26.74447766258843
Minnesota,Tennessee,83.99704411412947
Minnesota,Texas,114.174864813824
Minnesota,Utah,0.1924634522154383
Minnesota,Vermont,13.431544062066944
Minnesota,Virginia,93.71239652933835
Minnesota,Washington,0.40876066397962885
Minnesota,West Virginia,39.33731351486115
Minnesota,Wisconsin,364.39761374049243
Minnesota,Wyoming,0.41387689264214167
Mississippi,Alabama,279.03844023234245
Mississippi,Arizona,0.7049618237001313
Mississippi,Arkansas,94.98162960318511
Mississippi,California,0.050400553136393
Mississippi,Colorado,0.9396031205790369
Mississippi,Connecticut,31.281983499973474
Mississippi,DC,7.004177265067715
Mississippi,Delaware,10.004276822108961
Mississippi,Florida,357.17240201546986
Mississippi,Georgia,239.69751703714255
Mississippi,Idaho,0.00540105630363
Mississippi,Illinois,147.98877363739763
Mississippi,Indiana,102.25939393429064
Mississippi,Iowa,21.295539000076854
Mississippi,Kansas,21.276473408658255
Mississippi,Kentucky,88.40501196388634
Mississippi,Louisiana,1218.5246725989514
Mississippi,Maine,8.601282862871429
Mississippi,Maryland,65.035044662538
Mississippi,Massachusetts,49.5061012451005
Mississippi,Michigan,95.04412621226972
Mississippi,Minnesota,18.059693276778052
Mississippi,Mississippi,330.9851417736281
Mississippi,Missouri,93.05154315637017
Mississippi,Montana,0.014094357073481747
Mississippi,Nebraska,7.635201995165445
Mississippi,Nevada,0.02633833773701217
Mississippi,New Hampshire,8.228871068370696
Mississippi,New Jersey,85.54819469860922
Mississippi,New Mexico,1.4930117341794313
Mississippi,New York,154.35222543998665
Mississippi,North Carolina,193.71001537973785
Mississippi,North Dakota,0.7261476256208786
Mississippi,Ohio,158.94750998882293
Mississippi,Oklahoma,52.92494469461116
Mississippi,Oregon,1.5172136114571828e-05
Mississippi,Pennsylvania,171.6473940044759
Mississippi,Rhode Island,9.177266289549301
Mississippi,South Carolina,118.15964781988566
Mississippi,South Dakota,2.1479150363021584
Mississippi,Tennessee,202.04174662254485
Mississippi,Texas,383.56469572890467
Mississippi,Utah,0.011945650842330338
Mississippi,Vermont,4.038443522023987
Mississippi,Virginia,110.94658915867672
Mississippi,Washington,0.007609882551924857
Mississippi,West Virginia,34.06474825931153
Mississippi,Wisconsin,38.77165811123233
Mississippi,Wyoming,0.02836724073948306
Missouri,Alabama,396.1702358070889
Missouri,Arizona,2.4341945301563923
Missouri,Arkansas,622.5731710924227
Missouri,California,0.5799755509383124
Missouri,Colorado,9.069168610467045
Missouri,Connecticut,218.29035086304174
Missouri,DC,36.63679166676654
Missouri,Delaware,54.595256231580095
Missouri,Florida,436.19816806357227
Missouri,Georgia,435.21510806587014
Missouri,Idaho,0.14811469197456326
Missouri,Illinois,3103.72653053456
Missouri,Indiana,1161.7245745391792
Missouri,Iowa,707.3276768635376
Missouri,Kansas,654.9081329360839
Missouri,Kentucky,545.1604203847979
Missouri,Louisiana,342.4458195534917
Missouri,Maine,78.48864818849746
Missouri,Maryland,362.6784497169723
Missouri,Massachusetts,360.6331397420792
Missouri,Michigan,1271.641316700799
Missouri,Minnesota,500.9566958024926
Missouri,Mississippi,293.0481852794872
Missouri,Missouri,2903.397185488934
Missouri,Montana,0.6897995365736089
Missouri,Nebraska,213.32963212094546
Missouri,Nevada,0.11175002704064721
Missouri,New Hampshire,72.04480924064815
Missouri,New Jersey,525.3616744911205
Missouri,New Mexico,5.798554500142329
Missouri,New York,1164.5468180534833
Missouri,North Carolina,575.9591866727258
Missouri,North Dakota,19.371995970474718
Missouri,Ohio,1391.2220996331303
Missouri,Oklahoma,492.7160255268033
Missouri,Oregon,0.05208550490463267
Missouri,Pennsylvania,1187.733751158708
Missouri,Rhode Island,62.20385512282055
Missouri,South Carolina,251.5376808667185
Missouri,South Dakota,53.41447443935358
Missouri,Tennessee,766.4640439261553
Missouri,Texas,1087.9811884616504
Missouri,Utah,0.6329612363539588
Missouri,Vermont,39.572217085166265
Missouri,Virginia,479.3057196007086
Missouri,Washington,0.21002148919366576
Missouri,West Virginia,198.89729220032748
Missouri,Wisconsin,949.994936280848
Missouri,Wyoming,0.7457902846138007
Montana,Alabama,8.825773608435192
Montana,Arizona,2.673613571280917
Montana,Arkansas,12.090515418595949
Montana,California,4.793675283379179
Montana,Colorado,13.330213069928728
Montana,Connecticut,7.859011906692593
Montana,DC,1.116722254413843
Montana,Delaware,1.736970404077564
Montana,Florida,11.015834962639818
Montana,Georgia,10.364868740713007
Montana,Idaho,1.202844069277387
Montana,Illinois,69.85629258418795
Montana,Indiana,28.23828944354535
Montana,Iowa,29.93133320188017
Montana,Kansas,23.450384166304815
Montana,Kentucky,12.101968907542874
Montana,Louisiana,8.363172924175652
Montana,Maine,3.0973382486028815
Montana,Maryland,11.145969234349907
Montana,Massachusetts,13.552157973529216
Montana,Michigan,45.897792492488335
Montana,Minnesota,50.63207509542118
Montana,Mississippi,6.007363738553376
Montana,Missouri,37.41123772831918
Montana,Montana,17.49279647465368
Montana,Nebraska,25.26784708719152
Montana,Nevada,0.8663922730325353
Montana,New Hampshire,2.7769398467125743
Montana,New Jersey,17.907781277046052
Montana,New Mexico,2.2353179484859758
Montana,New York,42.49293852216493
Montana,North Carolina,15.07000409462584
Montana,North Dakota,14.778980901246081
Montana,Ohio,40.59188565427852
Montana,Oklahoma,26.27314212750306
Montana,Oregon,0.6263830073479607
Montana,Pennsylvania,39.14849433512828
Montana,Rhode Island,2.280158545412139
Montana,South Carolina,6.346399594790567
Montana,South Dakota,20.677130110630817
Montana,Tennessee,15.69435783420751
Montana,Texas,58.122926093287305
Montana,Utah,1.8593557887818466
Montana,Vermont,1.57772364289461
Montana,Virginia,13.468306978201607
Montana,Washington,1.7446496228088486
Montana,West Virginia,5.487715210463538
Montana,Wisconsin,40.606129710585485
Montana,Wyoming,6.413577448772925
Nebraska,Alabama,60.59091244152016
Nebraska,Arizona,5.35900375885981
Nebraska,Arkansas,91.63164797726228
Nebraska,California,3.4404959284978456
Nebraska,Colorado,42.39027429778756
Nebraska,Connecticut,43.851002737698984
Nebraska,DC,6.81298198502273
Nebraska,Delaware,10.546106677627778
Nebraska,Florida,76.60968859104213
Nebraska,Georgia,71.3018677384895
Nebraska,Idaho,0.3994362446453992
Nebraska,Illinois,437.047795055294
Nebraska,Indiana,175.97053101865671
Nebraska,Iowa,242.0466225270604
Nebraska,Kansas,209.83154381333645
Nebraska,Kentucky,78.9917868735241
Nebraska,Louisiana,60.56009003111554
Nebraska,Maine,16.99536738779398
Nebraska,Maryland,68.70532478895574
Nebraska,Massachusetts,74.02592205486378
Nebraska,Michigan,257.4752795924326
Nebraska,Minnesota,290.5246676901884
Nebraska,Mississippi,41.96928991018336
Nebraska,Missouri,301.7662481662933
Nebraska,Montana,2.3719680850945366
Nebraska,Nebraska,405.06673854672374
Nebraska,Nevada,0.6299655419031349
Nebraska,New Hampshire,15.312455439964157
Nebraska,New Jersey,103.29399923250057
Nebraska,New Mexico,7.4046968269743125
Nebraska,New York,237.63415162852095
Nebraska,North Carolina,97.93043349545134
Nebraska,North Dakota,33.89109586227984
Nebraska,Ohio,247.423809156792
Nebraska,Oklahoma,185.9012415635195
Nebraska,Oregon,0.2678352313162149
Nebraska,Pennsylvania,230.46171748440716
Nebraska,Rhode Island,12.699750777183167
Nebraska,South Carolina,42.57944531080451
Nebraska,South Dakota,99.3590045492389
Nebraska,Tennessee,108.03848735064881
Nebraska,Texas,403.47221657335115
Nebraska,Utah,0.9488255941054125
Nebraska,Vermont,8.702536018326613
Nebraska,Virginia,86.02070109058049
Nebraska,Washington,0.9041108567805656
Nebraska,West Virginia,34.87325358454803
Nebraska,Wisconsin,229.5211125279521
Nebraska,Wyoming,4.267727391322112
Nevada,Alabama,3.4669018011356787
Nevada,Arizona,147.3933018301741
Nevada,Arkansas,6.35602604218482
Nevada,California,331.4190297255808
Nevada,Colorado,44.21985611525191
Nevada,Connecticut,1.8920372496417992
Nevada,DC,0.2675240664183696
Nevada,Delaware,0.3979756728278201
Nevada,Florida,4.6504302267788065
Nevada,Georgia,3.4451891421061602
Nevada,Idaho,20.420748454491775
Nevada,Illinois,23.60938588099856
Nevada,Indiana,8.67353811119751
Nevada,Iowa,11.168836045523912
Nevada,Kansas,14.22750699740807
Nevada,Kentucky,3.8071513891129634
Nevada,Louisiana,4.885556682097455
Nevada,Maine,0.6784057332506767
Nevada,Maryland,2.590753224070521
Nevada,Massachusetts,3.125784809037758
Nevada,Michigan,12.058270363935234
Nevada,Minnesota,15.193387454014182
Nevada,Mississippi,2.731012310336142
Nevada,Missouri,16.99907231854041
Nevada,Montana,6.816548886770722
Nevada,Nebraska,13.430371509275394
Nevada,Nevada,100.13231195875568
Nevada,New Hampshire,0.6141735793472292
Nevada,New Jersey,4.51669042096032
Nevada,New Mexico,17.641105349444327
Nevada,New York,10.455640962492952
Nevada,North Carolina,4.217625086730785
Nevada,North Dakota,3.308839298996145
Nevada,Ohio,11.332386434758124
Nevada,Oklahoma,19.95713495646114
Nevada,Oregon,7.913908006815936
Nevada,Pennsylvania,9.635246479888904
Nevada,Rhode Island,0.5349316769686692
Nevada,South Carolina,1.8764509109262393
Nevada,South Dakota,7.1221174431679
Nevada,Tennessee,5.60944254923396
Nevada,Texas,60.93874226693593
Nevada,Utah,48.295090330111826
Nevada,Vermont,0.35251632550704237
Nevada,Virginia,3.3596638038491933
Nevada,Washington,13.37129406409261
Nevada,West Virginia,1.483184642919034
Nevada,Wisconsin,11.924305198189558
Nevada,Wyoming,6.7670683877902285
New Hampshire,Alabama,4.493132685395327
New Hampshire,Arizona,0.0002866180275247946
New Hampshire,Arkansas,1.2111495071587057
New Hampshire,California,0.002640413236948907
New Hampshire,Colorado,0.014188061984731397
New Hampshire,Connecticut,156.62415824833454
New Hampshire,DC,4.288228611184315
New Hampshire,Delaware,8.986743032769445
New Hampshire,Florida,25.98225896314349
New Hampshire,Georgia,9.314769650783045
New Hampshire,Idaho,0.00033086976761027506
New Hampshire,Illinois,9.053686539248512
New Hampshire,Indiana,6.803235366816458
New Hampshire,Iowa,0.9257255735350003
New Hampshire,Kansas,0.4161730929096487
New Hampshire,Kentucky,4.980652507517915
New Hampshire,Louisiana,2.561571551285292
New Hampshire,Maine,59.893383960068284
New Hampshire,Maryland,44.28662589877037
New Hampshire,Massachusetts,346.8405569707931
New Hampshire,Michigan,17.311233072819984
New Hampshire,Minnesota,1.1166162185200648
New Hampshire,Mississippi,2.0948751378804706
New Hampshire,Missouri,2.4583391319742445
New Hampshire,Montana,0.004014200355499838
New Hampshire,Nebraska,0.21774294982172582
New Hampshire,Nevada,8.961434893772774e-05
New Hampshire,New Hampshire,87.34881320181196
New Hampshire,New Jersey,164.22603483977585
New Hampshire,New Mexico,0.010026108063494932
New Hampshire,New York,567.8311546037637
New Hampshire,North Carolina,26.058710513455363
New Hampshire,North Dakota,0.0574465123631619
New Hampshire,Ohio,29.388955621599987
New Hampshire,Oklahoma,0.7753940096622007
New Hampshire,Oregon,0.00022439624822968035
New Hampshire,Pennsylvania,164.6665884004875
New Hampshire,Rhode Island,50.13201824979705
New Hampshire,South Carolina,9.117606773303896
New Hampshire,South Dakota,0.08303912370481563
New Hampshire,Tennessee,6.896914757888085
New Hampshire,Texas,4.240077460988909
New Hampshire,Utah,0.00011074745454342509
New Hampshire,Vermont,78.88008748601817
New Hampshire,Virginia,35.16481361880259
New Hampshire,Washington,0.005142406268366512
New Hampshire,West Virginia,7.167127111344993
New Hampshire,Wisconsin,3.428420784260117
New Hampshire,Wyoming,0.001796074394507317
New Jersey,Alabama,12.810488157606633
New Jersey,Arizona,0.0007292243077234885
New Jersey,Arkansas,2.781748450197062
New Jersey,California,0.0006803928515154711
New Jersey,Colorado,0.036264594353977775
New Jersey,Connecticut,144.30964361071537
New Jersey,DC,35.745829622470055
New Jersey,Delaware,58.11770763653783
New Jersey,Florida,52.75607753600605
New Jersey,Georgia,25.959172750068703
New Jersey,Idaho,0.0004102257582354597
New Jersey,Illinois,13.707780276453724
New Jersey,Indiana,12.910124713874765
New Jersey,Iowa,1.575208148249069
New Jersey,Kansas,1.1281787315015244
New Jersey,Kentucky,12.549672691682114
New Jersey,Louisiana,5.442964196524443
New Jersey,Maine,32.1757040186072
New Jersey,Maryland,491.18575340420426
New Jersey,Massachusetts,191.6206085678048
New Jersey,Michigan,29.13715806336805
New Jersey,Minnesota,1.6477940409399257
New Jersey,Mississippi,4.572040924866298
New Jersey,Missouri,5.484369153037392
New Jersey,Montana,0.004539945172103371
New Jersey,Nebraska,0.4626853479013964
New Jersey,Nevada,3.844456277635187e-05
New Jersey,New Hampshire,34.30397639335202
New Jersey,New Jersey,489.67975433170307
New Jersey,New Mexico,0.021604647269697286
New Jersey,New York,693.65323443574
New Jersey,North Carolina,77.69037433138533
New Jersey,North Dakota,0.09390072879583004
New Jersey,Ohio,67.99939090633453
New Jersey,Oklahoma,1.9194901048512714
New Jersey,Oregon,3.167446373208986e-05
New Jersey,Pennsylvania,1124.067011927422
New Jersey,Rhode Island,33.72931554339144
New Jersey,South Carolina,24.991852478270456
New Jersey,South Dakota,0.13974347490744712
New Jersey,Tennessee,18.36129779466378
New Jersey,Texas,8.85711096679814
New Jersey,Utah,0.001854501938009727
New Jersey,Vermont,17.342403450029618
New Jersey,Virginia,166.43076878176473
New Jersey,Washington,0.001456507186549566
New Jersey,West Virginia,27.155639823499577
New Jersey,Wisconsin,4.88745393556778
New Jersey,Wyoming,0.0024466910534603485
New Mexico,Alabama,9.879699245689945
New Mexico,Arizona,66.97287871030817
New Mexico,Arkansas,18.259266702928056
New Mexico,California,47.43094206075682
New Mexico,Colorado,192.66673380809974
New Mexico,Connecticut,4.358755201887467
New Mexico,DC,0.695571148684278
New Mexico,Delaware,1.0108732070400168
New Mexico,Florida,13.181125811975392
New Mexico,Georgia,10.302462702434038
New Mexico,Idaho,3.2022596474235168
New Mexico,Illinois,56.80858914981748
New Mexico,Indiana,21.700844848964252
New Mexico,Iowa,27.7708915058114
New Mexico,Kansas,42.43544182167437
New Mexico,Kentucky,10.248528897558526
New Mexico,Louisiana,13.497986949553137
New Mexico,Maine,1.5254280158530107
New Mexico,Maryland,6.7346993778538575
New Mexico,Massachusetts,7.51588737159951
New Mexico,Michigan,27.850203138201653
New Mexico,Minnesota,29.82199842929552
New Mexico,Mississippi,7.813008770900901
New Mexico,Missouri,44.677333755006245
New Mexico,Montana,2.049053996273248
New Mexico,Nebraska,35.80580153601877
New Mexico,Nevada,9.854680088687763
New Mexico,New Hampshire,1.415265741527289
New Mexico,New Jersey,10.609938499497485
New Mexico,New Mexico,146.66007678248832
New Mexico,New York,23.87509440897829
New Mexico,North Carolina,11.806553507579192
New Mexico,North Dakota,4.130852858372777
New Mexico,Ohio,28.279916361816912
New Mexico,Oklahoma,60.63679487923722
New Mexico,Oregon,0.46492602121673404
New Mexico,Pennsylvania,23.759991840861737
New Mexico,Rhode Island,1.2892839575405572
New Mexico,South Carolina,5.698275154817235
New Mexico,South Dakota,12.414896094388737
New Mexico,Tennessee,16.095958470970448
New Mexico,Texas,179.8910678068156
New Mexico,Utah,20.94365119746276
New Mexico,Vermont,0.7887222358673084
New Mexico,Virginia,8.89191994880144
New Mexico,Washington,0.7089046227002739
New Mexico,West Virginia,3.8208154768479186
New Mexico,Wisconsin,25.908021640317045
New Mexico,Wyoming,7.723979258582685
New York,Alabama,35.028327446051904
New York,Arizona,0.008703243566706275
New York,Arkansas,10.678148189987343
New York,California,0.0010575386145001836
New York,Colorado,0.1474493760757558
New York,Connecticut,291.4591643019092
New York,DC,30.76141348812077
New York,Delaware,54.323445980144115
New York,Florida,109.04968068491354
New York,Georgia,64.11127890951173
New York,Idaho,0.004152374855005929
New York,Illinois,150.0417646707337
New York,Indiana,127.8285097285284
New York,Iowa,13.042278576477097
New York,Kansas,5.537568585974991
New York,Kentucky,69.48399076432986
New York,Louisiana,13.026523995052969
New York,Maine,93.85649470945626
New York,Maryland,321.2540178264214
New York,Massachusetts,460.3862923460239
New York,Michigan,489.00868972796343
New York,Minnesota,16.00926289784903
New York,Mississippi,12.83174803023462
New York,Missouri,30.472463709068563
New York,Montana,0.04011256883331309
New York,Nebraska,2.7857291461294653
New York,Nevada,0.00040462625918184054
New York,New Hampshire,93.4180940685102
New York,New Jersey,724.7622441659577
New York,New Mexico,0.05149921967411446
New York,New York,2237.5035160728335
New York,North Carolina,180.92266102616057
New York,North Dakota,0.7234850416897852
New York,Ohio,710.7296288968391
New York,Oklahoma,7.456230943262025
New York,Oregon,0.00254709773082308
New York,Pennsylvania,1574.8379289845425
New York,Rhode Island,76.13947486002318
New York,South Carolina,59.231074635624935
New York,South Dakota,1.0130470020748574
New York,Tennessee,67.00444084830546
New York,Texas,24.50626096597364
New York,Utah,0.0012675622504609596
New York,Vermont,56.57878994402907
New York,Virginia,262.9703766107094
New York,Washington,0.011082561578244152
New York,West Virginia,93.9664967211877
New York,Wisconsin,61.67933372200628
New York,Wyoming,0.01963157083081399
North Carolina,Alabama,515.797249458266
North Carolina,Arizona,0.06723006763153778
North Carolina,Arkansas,87.00893451292505
North Carolina,California,0.009995060234130437
North Carolina,Colorado,0.828231309960981
North Carolina,Connecticut,457.1880360895357
North Carolina,DC,134.6581178626928
North Carolina,Delaware,154.2211290069249
North Carolina,Florida,1005.1689429978844
North Carolina,Georgia,1487.6733098332802
North Carolina,Idaho,0.014249558032697514
North Carolina,Illinois,374.2446706302547
North Carolina,Indiana,384.23119505320466
North Carolina,Iowa,32.15345736918265
North Carolina,Kansas,24.21005680337878
North Carolina,Kentucky,519.3026585336155
North Carolina,Louisiana,143.54797052074278
North Carolina,Maine,115.27389446532223
North Carolina,Maryland,1138.6698387817455
North Carolina,Massachusetts,699.5056996317845
North Carolina,Michigan,453.9364584856942
North Carolina,Minnesota,28.378572215577627
North Carolina,Mississippi,152.40471044618423
North Carolina,Missouri,138.56279158195187
North Carolina,Montana,0.08804488490643514
North Carolina,Nebraska,8.319311235234267
North Carolina,Nevada,0.0010791285172443116
North Carolina,New Hampshire,114.67351421216243
North Carolina,New Jersey,1301.954685265975
North Carolina,New Mexico,0.4317379778514558
North Carolina,New York,2187.0450463325296
North Carolina,North Carolina,5545.972486491531
North Carolina,North Dakota,1.1602081171799203
North Carolina,Ohio,1187.3069619714663
North Carolina,Oklahoma,50.47086147516631
North Carolina,Oregon,0.0023170545170093735
North Carolina,Pennsylvania,2550.6282098898964
North Carolina,Rhode Island,132.64712780964717
North Carolina,South Carolina,2064.7537315678646
North Carolina,South Dakota,2.2205850276459986
North Carolina,Tennessee,1320.7750604906955
North Carolina,Texas,246.68837857089304
North Carolina,Utah,0.018272557924243094
North Carolina,Vermont,53.557283271838
North Carolina,Virginia,2400.8473841470086
North Carolina,Washington,0.005906033742448006
North Carolina,West Virginia,574.7898937959336
North Carolina,Wisconsin,95.88511815648506
North Carolina,Wyoming,0.04297097618257629
North Dakota,Alabama,64.29444266711697
North Dakota,Arizona,6.594048485289675
North Dakota,Arkansas,76.45902124184701
North Dakota,California,13.553932958552524
North Dakota,Colorado,27.180451407612917
North Dakota,Connecticut,71.14351950383056
North Dakota,DC,9.52496421685726
North Dakota,Delaware,14.617228764358348
North Dakota,Florida,87.68771911552311
North Dakota,Georgia,77.32955575090949
North Dakota,Idaho,1.7195576516613151
North Dakota,Illinois,543.1098814171711
North Dakota,Indiana,219.11486389769112
North Dakota,Iowa,210.8812118168218
North Dakota,Kansas,123.40554256691975
North Dakota,Kentucky,91.05785080239738
North Dakota,Louisiana,53.201092404268245
North Dakota,Maine,28.137613873892793
North Dakota,Maryland,94.14505948143339
North Dakota,Massachusetts,122.13672807990322
North Dakota,Michigan,384.74128578715874
North Dakota,Minnesota,423.8874433548111
North Dakota,Mississippi,41.53184909979604
North Dakota,Missouri,249.01000249661928
North Dakota,Montana,12.940601271860375
North Dakota,Nebraska,130.8760237425909
North Dakota,Nevada,2.2569223577368582
North Dakota,New Hampshire,24.86724823353849
North Dakota,New Jersey,158.1849244800603
North Dakota,New Mexico,5.920439308218189
North Dakota,New York,378.58310809580234
North Dakota,North Carolina,114.96533680409922
North Dakota,North Dakota,213.35493942256304
North Dakota,Ohio,332.90102133465246
North Dakota,Oklahoma,130.70241231000776
North Dakota,Oregon,1.9674301928317866
North Dakota,Pennsylvania,341.4564710995933
North Dakota,Rhode Island,20.900669737620227
North Dakota,South Carolina,48.35655022135206
North Dakota,South Dakota,106.85055545069912
North Dakota,Tennessee,112.68663616012377
North Dakota,Texas,276.2011331500546
North Dakota,Utah,3.1125898557880594
North Dakota,Vermont,14.183842921420263
North Dakota,Virginia,109.4578261770269
North Dakota,Washington,4.903335178699146
North Dakota,West Virginia,45.33607461702121
North Dakota,Wisconsin,338.47128522149484
North Dakota,Wyoming,5.951297594191204
Ohio,Alabama,917.715600641241
Ohio,Arizona,0.45228699412406864
Ohio,Arkansas,294.09631827629073
Ohio,California,0.18806472874520178
Ohio,Colorado,3.520944773240334
Ohio,Connecticut,1614.630618567741
Ohio,DC,314.75060185889885
Ohio,Delaware,415.2170791399449
Ohio,Florida,1531.307060249515
Ohio,Georgia,1534.0392885859271
Ohio,Idaho,0.10972225967453096
Ohio,Illinois,3798.604760379764
Ohio,Indiana,5940.6851490077715
Ohio,Iowa,266.27294210836334
Ohio,Kansas,102.95058472790069
Ohio,Kentucky,4048.9390389894374
Ohio,Louisiana,311.6966038503464
Ohio,Maine,508.34520779491174
Ohio,Maryland,3036.177040535317
Ohio,Massachusetts,2597.127536723519
Ohio,Michigan,7882.57666463706
Ohio,Minnesota,257.835659900533
Ohio,Mississippi,363.04442686915837
Ohio,Missouri,800.1443389040265
Ohio,Montana,0.5431351503277453
Ohio,Nebraska,48.03474191327747
Ohio,Nevada,0.013618610198675392
Ohio,New Hampshire,489.9342132128511
Ohio,New Jersey,4024.267521161222
Ohio,New Mexico,1.5719846353677112
Ohio,New York,9020.011654846312
Ohio,North Carolina,3793.7217565854585
Ohio,North Dakota,10.881046075822795
Ohio,Ohio,21478.24073298492
Ohio,Oklahoma,154.54659833729087
Ohio,Oregon,0.02531154682002626
Ohio,Pennsylvania,11549.25149438114
Ohio,Rhode Island,452.13001167353235
Ohio,South Carolina,1310.727787365966
Ohio,South Dakota,17.08190050752253
Ohio,Tennessee,2246.903798721729
Ohio,Texas,524.3936619444485
Ohio,Utah,0.3893805452179332
Ohio,Vermont,268.05267141982006
Ohio,Virginia,3864.3312941321583
Ohio,Washington,0.08005595317702915
Ohio,West Virginia,2355.482876380955
