,state_zip,year,deaths_coef_2_all,deaths_coef_1,deaths_coef_3
757,Oklahoma,2008,218.95718272208856,198.60598842553335,239.30861306001614
758,Oklahoma,2009,192.8237173847694,174.90165360664187,210.74596249696927
759,Oklahoma,2010,164.43205639183657,149.14877644485273,179.71550909801314
760,Oklahoma,2011,145.44134080874224,131.92304276945643,158.95981760797574
761,Oklahoma,2012,142.36408884112421,129.13192904568322,155.59639948265723
762,Oklahoma,2013,130.0235318164018,117.93850503133056,142.1086699888713
763,Oklahoma,2014,115.92384980542636,105.14934467693833,126.69844853713731
764,Oklahoma,2015,84.6643885569042,76.79534651723198,92.5334861567893
765,Oklahoma,2016,72.50283051008829,65.76412454548246,79.24158550371094
766,Oklahoma,2017,66.67155972431988,60.47486240305639,72.86829664258717
767,Oklahoma,2018,51.34819489113641,46.57576604655858,56.120642098795294
768,Oklahoma,2019,28.783671034156193,26.108461426661513,31.45888759218854
769,Oklahoma,2020,26.078830408616778,23.655016871718477,28.502649629413195
770,Oregon,1999,15.450436662698461,14.014257956325622,16.88665711595032
771,Oregon,2000,13.723956852235379,12.448253297281232,14.999699112662894
772,Oregon,2001,15.09294062619273,13.689948142606458,16.495983000250416
773,Oregon,2002,3.6322669813124406,3.2946666800431488,3.9698702992769603
774,Oregon,2003,2.9890953863394496,2.711275178797738,3.2669179447759507
775,Oregon,2004,2.7250724883557167,2.4717944532409812,2.9783521182218458
776,Oregon,2005,2.6114035380909306,2.3686896473971775,2.8541190916563695
777,Oregon,2006,1.2010952532824437,1.0894610778952352,1.3127301446685256
778,Oregon,2007,1.2771795986660786,1.1584685404228994,1.3958925101137356
779,Oregon,2008,1.5081709186311956,1.367995455962929,1.6483473940360052
780,Oregon,2009,1.763985016700413,1.6000344241217421,1.9279365355490048
781,Oregon,2010,1.8232214339989083,1.653760251367625,1.9926845910682
782,Oregon,2011,1.3210213447090875,1.1982343938394726,1.4438103964737838
783,Oregon,2012,1.2152235838727194,1.1022750160903876,1.328173133059136
784,Oregon,2013,1.738475534053956,1.5768919837929238,1.9000607952793667
785,Oregon,2014,1.2464761772139719,1.1306257789917489,1.3623269811535192
786,Oregon,2015,1.414533655982346,1.2830641252212072,1.5460035404062067
787,Oregon,2016,0.7404247173256782,0.6716083270843373,0.8092412651276752
788,Oregon,2017,0.8730697671894125,0.7919253356063711,0.9542143383552742
789,Oregon,2018,0.6730885922004349,0.6105308240225177,0.7356464456706319
790,Oregon,2019,0.82374059892399,0.7471807122997264,0.9003006547681175
791,Oregon,2020,0.37898475316152563,0.34376123271948167,0.41420835496036956
792,Pennsylvania,1999,5178.121595627551,4696.771413782027,5659.490583713233
793,Pennsylvania,2000,3912.2091249321247,3548.550346527144,4275.879212943881
794,Pennsylvania,2001,4954.2387470572785,4493.698634169427,5414.797209263943
795,Pennsylvania,2002,4461.715917849,4046.968931025322,4876.477626236334
796,Pennsylvania,2003,2677.0679832629485,2428.233730352749,2925.907478105027
797,Pennsylvania,2004,2633.4861289226583,2388.6998444423507,2878.278180519896
798,Pennsylvania,2005,3153.8837016361836,2860.71528622561,3447.0611640770762
799,Pennsylvania,2006,3607.9941962449557,3272.6013277929,3943.4000256773365
800,Pennsylvania,2007,3607.433722564327,3272.085692877077,3942.796201080316
801,Pennsylvania,2008,3547.717549427785,3217.90722963271,3877.544854258883
802,Pennsylvania,2009,2279.1237683347003,2067.2635781586264,2490.9914918068826
803,Pennsylvania,2010,1386.9258272615202,1258.0143086009227,1515.839315033412
804,Pennsylvania,2011,1668.9278797347947,1513.8044235783022,1824.0538088077988
805,Pennsylvania,2012,947.606180185879,859.5274291679733,1035.6864753142381
806,Pennsylvania,2013,827.8161537325792,750.8724940867038,904.7610052124137
807,Pennsylvania,2014,777.5794442890439,705.3035339285872,849.8568107135039
808,Pennsylvania,2015,563.487155898232,511.11179808132465,615.8634248735888
809,Pennsylvania,2016,321.2433847842504,291.3861546362901,351.1007444932156
810,Pennsylvania,2017,243.42874337911607,220.80398050075755,266.0535708709221
811,Pennsylvania,2018,223.88556213167652,203.07718032829047,244.69400376453106
812,Pennsylvania,2019,193.4277725107501,175.45021096095954,211.40538349108922
813,Pennsylvania,2020,151.49644731051498,137.41609369013267,165.576834062684
814,Rhode Island,1999,203.34897731629704,184.44869070761447,222.24944471591112
815,Rhode Island,2000,164.8945728018523,149.5685862634955,180.22067470043288
816,Rhode Island,2001,163.70537628244298,148.48990512749577,178.92096472745925
817,Rhode Island,2002,155.97542402429028,141.47841389798455,170.4725445661574
818,Rhode Island,2003,123.19771348820191,111.74728770181521,134.64820877060706
819,Rhode Island,2004,141.1924376202281,128.06940880952826,154.31556872740634
820,Rhode Island,2005,114.64927690173751,103.99335853175727,125.30526284301226
821,Rhode Island,2006,122.67269626152307,111.27104418387918,134.0744222986586
822,Rhode Island,2007,131.3991547532396,119.18634157800376,143.61206598747543
823,Rhode Island,2008,116.44382148003457,105.62100367564715,127.26673004382326
824,Rhode Island,2009,62.15292056101472,56.37622025242896,67.92965404367118
825,Rhode Island,2010,51.33093317365284,46.56009117162501,56.101797120755016
826,Rhode Island,2011,51.363571284722624,46.58971840529971,56.13744149055834
827,Rhode Island,2012,27.691747073514364,25.118025377236727,30.26547496415263
828,Rhode Island,2013,25.973394349141554,23.55938546401958,28.387407822491802
829,Rhode Island,2014,19.87254591687484,18.025562123118682,21.71953271637259
830,Rhode Island,2015,15.373006349131913,13.944214570954664,16.801800830191887
831,Rhode Island,2016,9.578549534608051,8.688309121474433,10.468790548069544
832,Rhode Island,2017,8.06406528293732,7.314582878368111,8.813548140046164
833,Rhode Island,2018,8.580356787529842,7.782889079540326,9.37782510969963
834,Rhode Island,2019,6.3156549581758945,5.728671644956278,6.90263861294869
835,Rhode Island,2020,6.129568761693525,5.559880122282825,6.699257807205894
836,South Carolina,1999,864.4356894531637,784.0882631731873,944.784372861397
837,South Carolina,2000,959.8703716387563,870.6521179748117,1049.0900991712542
838,South Carolina,2001,934.9134480116192,848.0139127973132,1021.8146203958569
839,South Carolina,2002,812.082892885398,736.6012137177056,887.5658211051982
840,South Carolina,2003,580.8745011681393,526.884355600155,634.8653106818933
841,South Carolina,2004,671.7483269200128,609.3107416505344,734.1868957075188
842,South Carolina,2005,697.6284453606555,632.7849029934808,762.4731023873953
843,South Carolina,2006,943.8328646082583,856.10332449984,1031.5642525547469
844,South Carolina,2007,1023.3929644321663,928.2659205890554,1118.522497654857
845,South Carolina,2008,684.8275146922441,621.1732207520884,748.483021683255
846,South Carolina,2009,361.85368365943776,328.22117523870696,395.48651165765875
847,South Carolina,2010,410.48904928449184,372.336370883372,448.6420396796435
848,South Carolina,2011,365.69186237957285,331.7028661462081,399.68112992984817
849,South Carolina,2012,170.3807006991857,154.54512173528173,186.21633510364705
850,South Carolina,2013,139.71019039064194,126.72527507740685,152.69513578918315
851,South Carolina,2014,148.0353556386659,134.27666113618332,161.79408681903908
852,South Carolina,2015,82.1016602143259,74.47102644154887,89.73230314778213
853,South Carolina,2016,44.26742933655717,40.15316820403184,48.38169323226742
854,South Carolina,2017,38.875501020190704,35.26237004361758,42.48863468878644
855,South Carolina,2018,38.8465968093902,35.23615256495784,42.457043673419506
856,South Carolina,2019,28.459968468549782,25.814870109213647,31.105068431251503
857,South Carolina,2020,18.618548999427986,16.88812348418308,20.348975291357448
858,South Dakota,1999,31.573388064544247,28.638860941747822,34.50793016141596
859,South Dakota,2000,26.006558776106516,23.589432510614436,28.423696813824556
860,South Dakota,2001,23.98753529896239,21.758069222124334,26.217010964929106
861,South Dakota,2002,21.366885118285015,19.380993879087836,23.35278396482899
862,South Dakota,2003,22.657017593447176,20.55121724324103,24.762826215777476
863,South Dakota,2004,23.692007882373186,21.49000277413068,25.894023720953665
864,South Dakota,2005,29.371188109060384,26.641337108045935,32.101053668682
865,South Dakota,2006,22.070952666774968,20.019623867677915,24.122289278323812
866,South Dakota,2007,22.799166229960782,20.680153827336287,24.918187038557257
867,South Dakota,2008,17.38867214523226,15.772525910149342,19.004824564226602
868,South Dakota,2009,15.77904856978632,14.31250625381979,17.245596185862095
869,South Dakota,2010,17.598537524724772,15.962885006307134,19.234196481157586
870,South Dakota,2011,12.877863114654222,11.68096754776958,14.074762254957134
871,South Dakota,2012,11.593919189826945,10.516351273225617,12.671491304636922
872,South Dakota,2013,11.272849042602672,10.225126750470686,12.320574482163165
873,South Dakota,2014,8.877773117356584,8.052657526906842,9.702890508280293
874,South Dakota,2015,8.851927366171124,8.029213681356502,9.674642896053786
875,South Dakota,2016,6.479703934527473,5.877469517490004,7.081939568278603
876,South Dakota,2017,5.338272481107669,4.842124130046179,5.83442192965244
877,South Dakota,2018,5.858172426103123,5.313703536492585,6.402642546986806
878,South Dakota,2019,3.856052840009505,3.497665640256964,4.21444061245559
879,South Dakota,2020,3.7155341961037074,3.3702072146036426,4.060861686468976
880,Tennessee,1999,2071.3818488053257,1878.8334497524856,2263.9369398772533
881,Tennessee,2000,1891.2173556641023,1715.4220857514924,2067.017572521355
882,Tennessee,2001,1552.6154337626851,1408.2934700299613,1696.9416496252506
883,Tennessee,2002,1340.7329351030928,1216.1126550784322,1465.3555867296343
884,Tennessee,2003,1224.8074631831323,1110.9624096111343,1338.6546776903613
885,Tennessee,2004,1076.1264830172472,976.1032328418839,1176.1512209198102
886,Tennessee,2005,1507.6190368131108,1367.4874087519784,1647.7532065650787
887,Tennessee,2006,1568.752165418232,1422.9362430305684,1714.5711491854565
888,Tennessee,2007,1855.6649957915793,1683.172519204258,2028.1627214198393
889,Tennessee,2008,996.7481269840766,904.103135466503,1089.394447447275
890,Tennessee,2009,524.488079215008,475.7402733087822,573.2361916321861
891,Tennessee,2010,528.2192664513577,479.1247428747422,577.3140839042294
