state_zip,FacID,lat,lon,state_facility,deaths_coef_2,deaths_coef_2_all
New Hampshire,3796,37.7089,-78.2878,Virginia,2.722892135,598.1316746
New Jersey,3796,37.7089,-78.2878,Virginia,36.05955326,598.1316746
New Mexico,3796,37.7089,-78.2878,Virginia,0.002944919,598.1316746
New York,3796,37.7089,-78.2878,Virginia,59.5284852,598.1316746
North Carolina,3796,37.7089,-78.2878,Virginia,67.66799903,598.1316746
North Dakota,3796,37.7089,-78.2878,Virginia,0.012492381,598.1316746
Ohio,3796,37.7089,-78.2878,Virginia,26.84205244,598.1316746
Oklahoma,3796,37.7089,-78.2878,Virginia,0.613834304,598.1316746
Oregon,3796,37.7089,-78.2878,Virginia,4.56E-06,598.1316746
Pennsylvania,3796,37.7089,-78.2878,Virginia,86.85963783,598.1316746
Rhode Island,3796,37.7089,-78.2878,Virginia,3.169600263,598.1316746
South Carolina,3796,37.7089,-78.2878,Virginia,16.35559867,598.1316746
South Dakota,3796,37.7089,-78.2878,Virginia,0.02244272,598.1316746
Tennessee,3796,37.7089,-78.2878,Virginia,14.7979695,598.1316746
Texas,3796,37.7089,-78.2878,Virginia,2.765854825,598.1316746
Utah,3796,37.7089,-78.2878,Virginia,0.000154532,598.1316746
Vermont,3796,37.7089,-78.2878,Virginia,1.272514749,598.1316746
Virginia,3796,37.7089,-78.2878,Virginia,103.4783152,598.1316746
Washington,3796,37.7089,-78.2878,Virginia,2.75E-05,598.1316746
West Virginia,3796,37.7089,-78.2878,Virginia,24.40044309,598.1316746
Wisconsin,3796,37.7089,-78.2878,Virginia,1.393971864,598.1316746
Wyoming,3796,37.7089,-78.2878,Virginia,0.000618165,598.1316746
Alabama,3797,37.3822,-77.3833,Virginia,37.86046988,3102.02718
Arizona,3797,37.3822,-77.3833,Virginia,0.001314212,3102.02718
Arkansas,3797,37.3822,-77.3833,Virginia,6.142960032,3102.02718
California,3797,37.3822,-77.3833,Virginia,6.16E-05,3102.02718
Colorado,3797,37.3822,-77.3833,Virginia,0.025069446,3102.02718
Connecticut,3797,37.3822,-77.3833,Virginia,64.79908378,3102.02718
DC,3797,37.3822,-77.3833,Virginia,27.27207084,3102.02718
Delaware,3797,37.3822,-77.3833,Virginia,26.24939593,3102.02718
Florida,3797,37.3822,-77.3833,Virginia,68.33905865,3102.02718
Georgia,3797,37.3822,-77.3833,Virginia,77.24623975,3102.02718
Idaho,3797,37.3822,-77.3833,Virginia,0.00034906,3102.02718
Illinois,3797,37.3822,-77.3833,Virginia,27.15602969,3102.02718
Indiana,3797,37.3822,-77.3833,Virginia,30.77549772,3102.02718
Iowa,3797,37.3822,-77.3833,Virginia,1.909200541,3102.02718
Kansas,3797,37.3822,-77.3833,Virginia,1.457855753,3102.02718
Kentucky,3797,37.3822,-77.3833,Virginia,37.77195261,3102.02718
Louisiana,3797,37.3822,-77.3833,Virginia,10.45216582,3102.02718
Maine,3797,37.3822,-77.3833,Virginia,12.76763004,3102.02718
Maryland,3797,37.3822,-77.3833,Virginia,225.9456115,3102.02718
Massachusetts,3797,37.3822,-77.3833,Virginia,89.43538091,3102.02718
Michigan,3797,37.3822,-77.3833,Virginia,42.97333207,3102.02718
Minnesota,3797,37.3822,-77.3833,Virginia,1.562934773,3102.02718
Mississippi,3797,37.3822,-77.3833,Virginia,12.18832502,3102.02718
Missouri,3797,37.3822,-77.3833,Virginia,10.66759521,3102.02718
Montana,3797,37.3822,-77.3833,Virginia,0.005679456,3102.02718
Nebraska,3797,37.3822,-77.3833,Virginia,0.580931922,3102.02718
Nevada,3797,37.3822,-77.3833,Virginia,1.88E-06,3102.02718
New Hampshire,3797,37.3822,-77.3833,Virginia,14.67340292,3102.02718
New Jersey,3797,37.3822,-77.3833,Virginia,204.3073338,3102.02718
New Mexico,3797,37.3822,-77.3833,Virginia,0.024825505,3102.02718
New York,3797,37.3822,-77.3833,Virginia,311.4914897,3102.02718
North Carolina,3797,37.3822,-77.3833,Virginia,394.8959936,3102.02718
North Dakota,3797,37.3822,-77.3833,Virginia,0.063145468,3102.02718
Ohio,3797,37.3822,-77.3833,Virginia,97.35720211,3102.02718
Oklahoma,3797,37.3822,-77.3833,Virginia,3.883371495,3102.02718
Oregon,3797,37.3822,-77.3833,Virginia,3.35E-06,3102.02718
Pennsylvania,3797,37.3822,-77.3833,Virginia,413.8048772,3102.02718
Rhode Island,3797,37.3822,-77.3833,Virginia,16.92354357,3102.02718
South Carolina,3797,37.3822,-77.3833,Virginia,88.73205349,3102.02718
South Dakota,3797,37.3822,-77.3833,Virginia,0.117848389,3102.02718
Tennessee,3797,37.3822,-77.3833,Virginia,66.67190544,3102.02718
Texas,3797,37.3822,-77.3833,Virginia,19.05075402,3102.02718
Utah,3797,37.3822,-77.3833,Virginia,0.000653416,3102.02718
Vermont,3797,37.3822,-77.3833,Virginia,6.498874899,3102.02718
Virginia,3797,37.3822,-77.3833,Virginia,575.9520609,3102.02718
Washington,3797,37.3822,-77.3833,Virginia,0.000327457,3102.02718
West Virginia,3797,37.3822,-77.3833,Virginia,67.82038897,3102.02718
Wisconsin,3797,37.3822,-77.3833,Virginia,6.168339046,3102.02718
Wyoming,3797,37.3822,-77.3833,Virginia,0.002587413,3102.02718
Alabama,3803,36.7711,-76.3019,Virginia,14.45011415,1224.792426
Arizona,3803,36.7711,-76.3019,Virginia,0.002023703,1224.792426
Arkansas,3803,36.7711,-76.3019,Virginia,2.551851677,1224.792426
California,3803,36.7711,-76.3019,Virginia,0.000188804,1224.792426
Colorado,3803,36.7711,-76.3019,Virginia,0.017118587,1224.792426
Connecticut,3803,36.7711,-76.3019,Virginia,29.03947136,1224.792426
DC,3803,36.7711,-76.3019,Virginia,11.57120128,1224.792426
Delaware,3803,36.7711,-76.3019,Virginia,12.74080156,1224.792426
Florida,3803,36.7711,-76.3019,Virginia,39.11808574,1224.792426
Georgia,3803,36.7711,-76.3019,Virginia,29.65354086,1224.792426
Idaho,3803,36.7711,-76.3019,Virginia,5.54E-05,1224.792426
Illinois,3803,36.7711,-76.3019,Virginia,8.954369144,1224.792426
Indiana,3803,36.7711,-76.3019,Virginia,9.522847712,1224.792426
Iowa,3803,36.7711,-76.3019,Virginia,0.667334761,1224.792426
Kansas,3803,36.7711,-76.3019,Virginia,0.648946446,1224.792426
Kentucky,3803,36.7711,-76.3019,Virginia,10.95166862,1224.792426
Louisiana,3803,36.7711,-76.3019,Virginia,5.051804779,1224.792426
Maine,3803,36.7711,-76.3019,Virginia,5.660238739,1224.792426
Maryland,3803,36.7711,-76.3019,Virginia,92.54021474,1224.792426
Massachusetts,3803,36.7711,-76.3019,Virginia,40.47513576,1224.792426
Michigan,3803,36.7711,-76.3019,Virginia,12.20716569,1224.792426
Minnesota,3803,36.7711,-76.3019,Virginia,0.511044004,1224.792426
Mississippi,3803,36.7711,-76.3019,Virginia,4.980047351,1224.792426
Missouri,3803,36.7711,-76.3019,Virginia,3.623852375,1224.792426
Montana,3803,36.7711,-76.3019,Virginia,0.001556448,1224.792426
Nebraska,3803,36.7711,-76.3019,Virginia,0.241610022,1224.792426
Nevada,3803,36.7711,-76.3019,Virginia,9.59E-05,1224.792426
New Hampshire,3803,36.7711,-76.3019,Virginia,6.332823,1224.792426
New Jersey,3803,36.7711,-76.3019,Virginia,94.13402745,1224.792426
New Mexico,3803,36.7711,-76.3019,Virginia,0.017718899,1224.792426
New York,3803,36.7711,-76.3019,Virginia,131.9765894,1224.792426
North Carolina,3803,36.7711,-76.3019,Virginia,188.2972745,1224.792426
North Dakota,3803,36.7711,-76.3019,Virginia,0.022690217,1224.792426
Ohio,3803,36.7711,-76.3019,Virginia,29.73499614,1224.792426
Oklahoma,3803,36.7711,-76.3019,Virginia,1.772347522,1224.792426
Oregon,3803,36.7711,-76.3019,Virginia,6.62E-06,1224.792426
Pennsylvania,3803,36.7711,-76.3019,Virginia,150.977566,1224.792426
Rhode Island,3803,36.7711,-76.3019,Virginia,7.960219159,1224.792426
South Carolina,3803,36.7711,-76.3019,Virginia,37.69628931,1224.792426
South Dakota,3803,36.7711,-76.3019,Virginia,0.047640976,1224.792426
Tennessee,3803,36.7711,-76.3019,Virginia,19.72678544,1224.792426
Texas,3803,36.7711,-76.3019,Virginia,10.21862437,1224.792426
Utah,3803,36.7711,-76.3019,Virginia,0.000208906,1224.792426
Vermont,3803,36.7711,-76.3019,Virginia,2.622408693,1224.792426
Virginia,3803,36.7711,-76.3019,Virginia,190.1303366,1224.792426
Washington,3803,36.7711,-76.3019,Virginia,1.63E-05,1224.792426
West Virginia,3803,36.7711,-76.3019,Virginia,16.02098766,1224.792426
Wisconsin,3803,36.7711,-76.3019,Virginia,1.919554803,1224.792426
Wyoming,3803,36.7711,-76.3019,Virginia,0.000928566,1224.792426
Alabama,3804,38.5367,-77.2806,Virginia,2.701975345,325.3000967
Arizona,3804,38.5367,-77.2806,Virginia,7.35E-07,325.3000967
Arkansas,3804,38.5367,-77.2806,Virginia,0.558248627,325.3000967
California,3804,38.5367,-77.2806,Virginia,0,325.3000967
Colorado,3804,38.5367,-77.2806,Virginia,0.002185081,325.3000967
Connecticut,3804,38.5367,-77.2806,Virginia,7.957348036,325.3000967
DC,3804,38.5367,-77.2806,Virginia,3.079410555,325.3000967
Delaware,3804,38.5367,-77.2806,Virginia,2.660541475,325.3000967
Florida,3804,38.5367,-77.2806,Virginia,6.408020406,325.3000967
Georgia,3804,38.5367,-77.2806,Virginia,5.357197445,325.3000967
Idaho,3804,38.5367,-77.2806,Virginia,8.90E-09,325.3000967
Illinois,3804,38.5367,-77.2806,Virginia,2.575928901,325.3000967
Indiana,3804,38.5367,-77.2806,Virginia,3.095241996,325.3000967
Iowa,3804,38.5367,-77.2806,Virginia,0.141737438,325.3000967
Kansas,3804,38.5367,-77.2806,Virginia,0.150452874,325.3000967
Kentucky,3804,38.5367,-77.2806,Virginia,3.724698349,325.3000967
Louisiana,3804,38.5367,-77.2806,Virginia,0.807546672,325.3000967
Maine,3804,38.5367,-77.2806,Virginia,1.516177306,325.3000967
Maryland,3804,38.5367,-77.2806,Virginia,27.60411009,325.3000967
Massachusetts,3804,38.5367,-77.2806,Virginia,11.41315414,325.3000967
Michigan,3804,38.5367,-77.2806,Virginia,4.877598812,325.3000967
Minnesota,3804,38.5367,-77.2806,Virginia,0.109903075,325.3000967
Mississippi,3804,38.5367,-77.2806,Virginia,1.019465308,325.3000967
Missouri,3804,38.5367,-77.2806,Virginia,0.856291575,325.3000967
Montana,3804,38.5367,-77.2806,Virginia,0.000143605,325.3000967
Nebraska,3804,38.5367,-77.2806,Virginia,0.043982103,325.3000967
Nevada,3804,38.5367,-77.2806,Virginia,0,325.3000967
New Hampshire,3804,38.5367,-77.2806,Virginia,1.79023269,325.3000967
New Jersey,3804,38.5367,-77.2806,Virginia,24.31119905,325.3000967
New Mexico,3804,38.5367,-77.2806,Virginia,0.000833048,325.3000967
New York,3804,38.5367,-77.2806,Virginia,39.55666124,325.3000967
North Carolina,3804,38.5367,-77.2806,Virginia,22.51942157,325.3000967
North Dakota,3804,38.5367,-77.2806,Virginia,0.007150569,325.3000967
Ohio,3804,38.5367,-77.2806,Virginia,12.31920448,325.3000967
Oklahoma,3804,38.5367,-77.2806,Virginia,0.380162307,325.3000967
Oregon,3804,38.5367,-77.2806,Virginia,0,325.3000967
Pennsylvania,3804,38.5367,-77.2806,Virginia,62.90964874,325.3000967
Rhode Island,3804,38.5367,-77.2806,Virginia,2.080678567,325.3000967
South Carolina,3804,38.5367,-77.2806,Virginia,5.905393181,325.3000967
South Dakota,3804,38.5367,-77.2806,Virginia,0.010266285,325.3000967
Tennessee,3804,38.5367,-77.2806,Virginia,4.915085329,325.3000967
Texas,3804,38.5367,-77.2806,Virginia,1.514446522,325.3000967
Utah,3804,38.5367,-77.2806,Virginia,1.09E-06,325.3000967
Vermont,3804,38.5367,-77.2806,Virginia,0.866306089,325.3000967
Virginia,3804,38.5367,-77.2806,Virginia,47.8647665,325.3000967
Washington,3804,38.5367,-77.2806,Virginia,8.74E-08,325.3000967
West Virginia,3804,38.5367,-77.2806,Virginia,10.9347215,325.3000967
Wisconsin,3804,38.5367,-77.2806,Virginia,0.752182962,325.3000967
Wyoming,3804,38.5367,-77.2806,Virginia,0.000374911,325.3000967
Alabama,3809,37.2144,-76.4611,Virginia,12.02430304,1083.298679
Arizona,3809,37.2144,-76.4611,Virginia,0.001212654,1083.298679
Arkansas,3809,37.2144,-76.4611,Virginia,1.886715408,1083.298679
California,3809,37.2144,-76.4611,Virginia,7.41E-05,1083.298679
Colorado,3809,37.2144,-76.4611,Virginia,0.011927258,1083.298679
Connecticut,3809,37.2144,-76.4611,Virginia,25.72524279,1083.298679
DC,3809,37.2144,-76.4611,Virginia,11.90658238,1083.298679
Delaware,3809,37.2144,-76.4611,Virginia,11.80661115,1083.298679
Florida,3809,37.2144,-76.4611,Virginia,28.25831201,1083.298679
Georgia,3809,37.2144,-76.4611,Virginia,24.34496699,1083.298679
Idaho,3809,37.2144,-76.4611,Virginia,7.47E-05,1083.298679
Illinois,3809,37.2144,-76.4611,Virginia,7.813317755,1083.298679
Indiana,3809,37.2144,-76.4611,Virginia,8.400236974,1083.298679
Iowa,3809,37.2144,-76.4611,Virginia,0.577727166,1083.298679
Kansas,3809,37.2144,-76.4611,Virginia,0.528275247,1083.298679
Kentucky,3809,37.2144,-76.4611,Virginia,9.808748588,1083.298679
Louisiana,3809,37.2144,-76.4611,Virginia,3.754242267,1083.298679
Maine,3809,37.2144,-76.4611,Virginia,5.006139373,1083.298679
Maryland,3809,37.2144,-76.4611,Virginia,93.53510976,1083.298679
Massachusetts,3809,37.2144,-76.4611,Virginia,35.5491973,1083.298679
Michigan,3809,37.2144,-76.4611,Virginia,12.03842076,1083.298679
Minnesota,3809,37.2144,-76.4611,Virginia,0.458269409,1083.298679
Mississippi,3809,37.2144,-76.4611,Virginia,3.922879981,1083.298679
Missouri,3809,37.2144,-76.4611,Virginia,3.188595531,1083.298679
Montana,3809,37.2144,-76.4611,Virginia,0.001433858,1083.298679
Nebraska,3809,37.2144,-76.4611,Virginia,0.206685921,1083.298679
Nevada,3809,37.2144,-76.4611,Virginia,1.35E-06,1083.298679
New Hampshire,3809,37.2144,-76.4611,Virginia,5.660324466,1083.298679
New Jersey,3809,37.2144,-76.4611,Virginia,85.07714721,1083.298679
New Mexico,3809,37.2144,-76.4611,Virginia,0.012381725,1083.298679
New York,3809,37.2144,-76.4611,Virginia,119.3257527,1083.298679
North Carolina,3809,37.2144,-76.4611,Virginia,128.7674061,1083.298679
North Dakota,3809,37.2144,-76.4611,Virginia,0.020053517,1083.298679
Ohio,3809,37.2144,-76.4611,Virginia,27.90365006,1083.298679
Oklahoma,3809,37.2144,-76.4611,Virginia,1.326576783,1083.298679
Oregon,3809,37.2144,-76.4611,Virginia,4.45E-07,1083.298679
Pennsylvania,3809,37.2144,-76.4611,Virginia,145.9151325,1083.298679
Rhode Island,3809,37.2144,-76.4611,Virginia,6.812856044,1083.298679
South Carolina,3809,37.2144,-76.4611,Virginia,28.79779684,1083.298679
South Dakota,3809,37.2144,-76.4611,Virginia,0.039104245,1083.298679
Tennessee,3809,37.2144,-76.4611,Virginia,17.24139659,1083.298679
Texas,3809,37.2144,-76.4611,Virginia,7.198403331,1083.298679
Utah,3809,37.2144,-76.4611,Virginia,0.000487608,1083.298679
Vermont,3809,37.2144,-76.4611,Virginia,2.385036732,1083.298679
Virginia,3809,37.2144,-76.4611,Virginia,188.241426,1083.298679
Washington,3809,37.2144,-76.4611,Virginia,2.52E-05,1083.298679
West Virginia,3809,37.2144,-76.4611,Virginia,16.02347771,1083.298679
Wisconsin,3809,37.2144,-76.4611,Virginia,1.794160903,1083.298679
Wyoming,3809,37.2144,-76.4611,Virginia,0.00077888,1083.298679
Alabama,3845,46.7559,-122.8578,Washington,1.933435125,593.1046678
Arizona,3845,46.7559,-122.8578,Washington,1.815250237,593.1046678
Arkansas,3845,46.7559,-122.8578,Washington,2.434108713,593.1046678
California,3845,46.7559,-122.8578,Washington,61.18949687,593.1046678
Colorado,3845,46.7559,-122.8578,Washington,3.398473523,593.1046678
Connecticut,3845,46.7559,-122.8578,Washington,1.402850809,593.1046678
DC,3845,46.7559,-122.8578,Washington,0.200004292,593.1046678
Delaware,3845,46.7559,-122.8578,Washington,0.307270019,593.1046678
Florida,3845,46.7559,-122.8578,Washington,1.654776793,593.1046678
Georgia,3845,46.7559,-122.8578,Washington,2.068853582,593.1046678
Idaho,3845,46.7559,-122.8578,Washington,4.931081198,593.1046678
Illinois,3845,46.7559,-122.8578,Washington,15.09452997,593.1046678
Indiana,3845,46.7559,-122.8578,Washington,6.189883194,593.1046678
Iowa,3845,46.7559,-122.8578,Washington,5.025344958,593.1046678
Kansas,3845,46.7559,-122.8578,Washington,4.027807722,593.1046678
Kentucky,3845,46.7559,-122.8578,Washington,2.688916685,593.1046678
Louisiana,3845,46.7559,-122.8578,Washington,1.569931827,593.1046678
Maine,3845,46.7559,-122.8578,Washington,0.467838625,593.1046678
Maryland,3845,46.7559,-122.8578,Washington,2.076489613,593.1046678
Massachusetts,3845,46.7559,-122.8578,Washington,2.425459402,593.1046678
Michigan,3845,46.7559,-122.8578,Washington,9.483386498,593.1046678
Minnesota,3845,46.7559,-122.8578,Washington,7.214995176,593.1046678
Mississippi,3845,46.7559,-122.8578,Washington,1.268419486,593.1046678
Missouri,3845,46.7559,-122.8578,Washington,7.704122087,593.1046678
Montana,3845,46.7559,-122.8578,Washington,3.697039702,593.1046678
Nebraska,3845,46.7559,-122.8578,Washington,3.70302101,593.1046678
Nevada,3845,46.7559,-122.8578,Washington,2.723619037,593.1046678
New Hampshire,3845,46.7559,-122.8578,Washington,0.438530931,593.1046678
New Jersey,3845,46.7559,-122.8578,Washington,3.465199811,593.1046678
New Mexico,3845,46.7559,-122.8578,Washington,0.60598144,593.1046678
New York,3845,46.7559,-122.8578,Washington,7.904398845,593.1046678
North Carolina,3845,46.7559,-122.8578,Washington,3.059438552,593.1046678
North Dakota,3845,46.7559,-122.8578,Washington,1.513423601,593.1046678
Ohio,3845,46.7559,-122.8578,Washington,8.252763527,593.1046678
Oklahoma,3845,46.7559,-122.8578,Washington,5.203600115,593.1046678
Oregon,3845,46.7559,-122.8578,Washington,44.70176808,593.1046678
Pennsylvania,3845,46.7559,-122.8578,Washington,8.089895233,593.1046678
Rhode Island,3845,46.7559,-122.8578,Washington,0.439656076,593.1046678
South Carolina,3845,46.7559,-122.8578,Washington,1.290303895,593.1046678
South Dakota,3845,46.7559,-122.8578,Washington,2.183255473,593.1046678
Tennessee,3845,46.7559,-122.8578,Washington,3.65754413,593.1046678
Texas,3845,46.7559,-122.8578,Washington,12.3858402,593.1046678
Utah,3845,46.7559,-122.8578,Washington,2.051558347,593.1046678
Vermont,3845,46.7559,-122.8578,Washington,0.248298304,593.1046678
Virginia,3845,46.7559,-122.8578,Washington,2.525457937,593.1046678
Washington,3845,46.7559,-122.8578,Washington,319.2126743,593.1046678
West Virginia,3845,46.7559,-122.8578,Washington,1.301029898,593.1046678
Wisconsin,3845,46.7559,-122.8578,Washington,6.905597498,593.1046678
Wyoming,3845,46.7559,-122.8578,Washington,0.972045418,593.1046678
Alabama,3935,38.4731,-81.8233,West Virginia,77.53592406,5570.621473
Arizona,3935,38.4731,-81.8233,West Virginia,0.006323905,5570.621473
Arkansas,3935,38.4731,-81.8233,West Virginia,18.73222651,5570.621473
California,3935,38.4731,-81.8233,West Virginia,0.004635566,5570.621473
Colorado,3935,38.4731,-81.8233,West Virginia,0.116144401,5570.621473
Connecticut,3935,38.4731,-81.8233,West Virginia,85.27803636,5570.621473
DC,3935,38.4731,-81.8233,West Virginia,19.94350763,5570.621473
Delaware,3935,38.4731,-81.8233,West Virginia,25.14234328,5570.621473
Florida,3935,38.4731,-81.8233,West Virginia,88.70397153,5570.621473
Georgia,3935,38.4731,-81.8233,West Virginia,135.0506329,5570.621473
Idaho,3935,38.4731,-81.8233,West Virginia,0.003864942,5570.621473
Illinois,3935,38.4731,-81.8233,West Virginia,173.2095889,5570.621473
Indiana,3935,38.4731,-81.8233,West Virginia,209.8284587,5570.621473
Iowa,3935,38.4731,-81.8233,West Virginia,9.681931611,5570.621473
Kansas,3935,38.4731,-81.8233,West Virginia,4.713167112,5570.621473
Kentucky,3935,38.4731,-81.8233,West Virginia,391.3835455,5570.621473
Louisiana,3935,38.4731,-81.8233,West Virginia,20.41426458,5570.621473
Maine,3935,38.4731,-81.8233,West Virginia,19.50941418,5570.621473
Maryland,3935,38.4731,-81.8233,West Virginia,192.9744106,5570.621473
Massachusetts,3935,38.4731,-81.8233,West Virginia,124.8977775,5570.621473
Michigan,3935,38.4731,-81.8233,West Virginia,232.7652453,5570.621473
Minnesota,3935,38.4731,-81.8233,West Virginia,7.658875747,5570.621473
Mississippi,3935,38.4731,-81.8233,West Virginia,28.50713599,5570.621473
Missouri,3935,38.4731,-81.8233,West Virginia,45.80195216,5570.621473
Montana,3935,38.4731,-81.8233,West Virginia,0.017626284,5570.621473
Nebraska,3935,38.4731,-81.8233,West Virginia,1.979835688,5570.621473
Nevada,3935,38.4731,-81.8233,West Virginia,0.000105173,5570.621473
New Hampshire,3935,38.4731,-81.8233,West Virginia,21.11451027,5570.621473
New Jersey,3935,38.4731,-81.8233,West Virginia,230.3512359,5570.621473
New Mexico,3935,38.4731,-81.8233,West Virginia,0.064276224,5570.621473
New York,3935,38.4731,-81.8233,West Virginia,462.8800831,5570.621473
North Carolina,3935,38.4731,-81.8233,West Virginia,378.9028768,5570.621473
North Dakota,3935,38.4731,-81.8233,West Virginia,0.29297709,5570.621473
Ohio,3935,38.4731,-81.8233,West Virginia,829.7759256,5570.621473
Oklahoma,3935,38.4731,-81.8233,West Virginia,8.713331784,5570.621473
Oregon,3935,38.4731,-81.8233,West Virginia,0.000519799,5570.621473
Pennsylvania,3935,38.4731,-81.8233,West Virginia,676.8318867,5570.621473
Rhode Island,3935,38.4731,-81.8233,West Virginia,23.37995907,5570.621473
South Carolina,3935,38.4731,-81.8233,West Virginia,130.5171455,5570.621473
South Dakota,3935,38.4731,-81.8233,West Virginia,0.573066638,5570.621473
Tennessee,3935,38.4731,-81.8233,West Virginia,227.4372924,5570.621473
Texas,3935,38.4731,-81.8233,West Virginia,32.35583427,5570.621473
Utah,3935,38.4731,-81.8233,West Virginia,0.010590359,5570.621473
Vermont,3935,38.4731,-81.8233,West Virginia,11.04186868,5570.621473
Virginia,3935,38.4731,-81.8233,West Virginia,326.3248992,5570.621473
Washington,3935,38.4731,-81.8233,West Virginia,0.00356719,5570.621473
West Virginia,3935,38.4731,-81.8233,West Virginia,258.4988267,5570.621473
Wisconsin,3935,38.4731,-81.8233,West Virginia,37.6813031,5570.621473
Wyoming,3935,38.4731,-81.8233,West Virginia,0.008550518,5570.621473
Alabama,3936,38.2056,-81.4211,West Virginia,12.24562655,959.0192413
Arizona,3936,38.2056,-81.4211,West Virginia,0.001606029,959.0192413
Arkansas,3936,38.2056,-81.4211,West Virginia,2.526440536,959.0192413
California,3936,38.2056,-81.4211,West Virginia,0.000245736,959.0192413
Colorado,3936,38.2056,-81.4211,West Virginia,0.016319149,959.0192413
Connecticut,3936,38.2056,-81.4211,West Virginia,13.98915918,959.0192413
DC,3936,38.2056,-81.4211,West Virginia,3.529485067,959.0192413
Delaware,3936,38.2056,-81.4211,West Virginia,4.36474603,959.0192413
Florida,3936,38.2056,-81.4211,West Virginia,15.41819243,959.0192413
Georgia,3936,38.2056,-81.4211,West Virginia,23.53958239,959.0192413
Idaho,3936,38.2056,-81.4211,West Virginia,0.00041272,959.0192413
Illinois,3936,38.2056,-81.4211,West Virginia,24.72279581,959.0192413
Indiana,3936,38.2056,-81.4211,West Virginia,31.86436387,959.0192413
Iowa,3936,38.2056,-81.4211,West Virginia,1.269667029,959.0192413
Kansas,3936,38.2056,-81.4211,West Virginia,0.703882177,959.0192413
Kentucky,3936,38.2056,-81.4211,West Virginia,70.25410817,959.0192413
Louisiana,3936,38.2056,-81.4211,West Virginia,2.94729543,959.0192413
Maine,3936,38.2056,-81.4211,West Virginia,3.145270817,959.0192413
Maryland,3936,38.2056,-81.4211,West Virginia,34.42688938,959.0192413
Massachusetts,3936,38.2056,-81.4211,West Virginia,20.0853207,959.0192413
Michigan,3936,38.2056,-81.4211,West Virginia,36.08885751,959.0192413
Minnesota,3936,38.2056,-81.4211,West Virginia,1.054495435,959.0192413
Mississippi,3936,38.2056,-81.4211,West Virginia,4.269401725,959.0192413
Missouri,3936,38.2056,-81.4211,West Virginia,6.236945778,959.0192413
Montana,3936,38.2056,-81.4211,West Virginia,0.001485241,959.0192413
Nebraska,3936,38.2056,-81.4211,West Virginia,0.281011671,959.0192413
Nevada,3936,38.2056,-81.4211,West Virginia,0.000193949,959.0192413
New Hampshire,3936,38.2056,-81.4211,West Virginia,3.42317092,959.0192413
New Jersey,3936,38.2056,-81.4211,West Virginia,38.63675412,959.0192413
New Mexico,3936,38.2056,-81.4211,West Virginia,0.010583007,959.0192413
New York,3936,38.2056,-81.4211,West Virginia,75.8524758,959.0192413
North Carolina,3936,38.2056,-81.4211,West Virginia,74.53119026,959.0192413
North Dakota,3936,38.2056,-81.4211,West Virginia,0.035710233,959.0192413
Ohio,3936,38.2056,-81.4211,West Virginia,135.4716774,959.0192413
Oklahoma,3936,38.2056,-81.4211,West Virginia,1.242506899,959.0192413
Oregon,3936,38.2056,-81.4211,West Virginia,0.000132782,959.0192413
Pennsylvania,3936,38.2056,-81.4211,West Virginia,115.3676442,959.0192413
Rhode Island,3936,38.2056,-81.4211,West Virginia,3.776928417,959.0192413
South Carolina,3936,38.2056,-81.4211,West Virginia,25.00666489,959.0192413
South Dakota,3936,38.2056,-81.4211,West Virginia,0.073462283,959.0192413
Tennessee,3936,38.2056,-81.4211,West Virginia,39.18835981,959.0192413
Texas,3936,38.2056,-81.4211,West Virginia,4.772336628,959.0192413
Utah,3936,38.2056,-81.4211,West Virginia,0.001886214,959.0192413
Vermont,3936,38.2056,-81.4211,West Virginia,1.760505978,959.0192413
Virginia,3936,38.2056,-81.4211,West Virginia,63.97891818,959.0192413
Washington,3936,38.2056,-81.4211,West Virginia,0.000148684,959.0192413
West Virginia,3936,38.2056,-81.4211,West Virginia,57.73016865,959.0192413
Wisconsin,3936,38.2056,-81.4211,West Virginia,5.173269747,959.0192413
Wyoming,3936,38.2056,-81.4211,West Virginia,0.000945747,959.0192413
Alabama,3938,38.9669,-81.9231,West Virginia,31.00343856,2668.030399
Arizona,3938,38.9669,-81.9231,West Virginia,0.006976239,2668.030399
Arkansas,3938,38.9669,-81.9231,West Virginia,8.181930112,2668.030399
California,3938,38.9669,-81.9231,West Virginia,0.00287153,2668.030399
Colorado,3938,38.9669,-81.9231,West Virginia,0.065691507,2668.030399
Connecticut,3938,38.9669,-81.9231,West Virginia,37.97866035,2668.030399
DC,3938,38.9669,-81.9231,West Virginia,8.593281631,2668.030399
Delaware,3938,38.9669,-81.9231,West Virginia,11.16481171,2668.030399
Florida,3938,38.9669,-81.9231,West Virginia,37.54620118,2668.030399
Georgia,3938,38.9669,-81.9231,West Virginia,54.20987399,2668.030399
Idaho,3938,38.9669,-81.9231,West Virginia,0.002229724,2668.030399
Illinois,3938,38.9669,-81.9231,West Virginia,89.98832799,2668.030399
Indiana,3938,38.9669,-81.9231,West Virginia,118.1067631,2668.030399
Iowa,3938,38.9669,-81.9231,West Virginia,4.992126656,2668.030399
Kansas,3938,38.9669,-81.9231,West Virginia,2.221552408,2668.030399
Kentucky,3938,38.9669,-81.9231,West Virginia,151.6381678,2668.030399
Louisiana,3938,38.9669,-81.9231,West Virginia,8.598399708,2668.030399
