state_zip,state_facility,deaths_coef_2,deaths_coef_1,deaths_coef_3
Arkansas,Arkansas,433.5871621032886,394.9677976110354,472.2079400985537
Arkansas,Colorado,35.11937423927945,31.991879232938864,38.246872674088415
Arkansas,Connecticut,0.17074725744932293,0.15554172954068826,0.1859527877231832
Arkansas,Delaware,1.7908513337665763,1.6313708687611819,1.9503318373776242
Arkansas,Florida,87.73217147218722,79.91926040405768,95.54510568893309
Arkansas,Georgia,219.79120350171578,200.21742277472262,239.36513395812366
Arkansas,Illinois,350.99584771418523,319.73713657001207,382.2548638280792
Arkansas,Indiana,546.7151034989248,498.0264524196136,595.4041765422933
Arkansas,Iowa,93.14832134538023,84.8531000314443,101.44356328751162
Arkansas,Kansas,106.00883408487155,96.56818105090672,115.44954049141555
Arkansas,Kentucky,330.93294037055085,301.46114700901154,360.40498778720064
Arkansas,Louisiana,173.83473025332248,158.35343175396574,189.31619195485257
Arkansas,Maryland,17.664444958987048,16.091368520019476,19.237523104408734
Arkansas,Massachusetts,1.4530047786241642,1.323610572784361,1.5823990057868362
Arkansas,Michigan,78.04789216718167,71.09746023506803,84.99833409657491
Arkansas,Minnesota,30.558150218716168,27.836842994780234,33.279461230899585
Arkansas,Mississippi,68.60935924384812,62.499332884107694,74.71941943676099
Arkansas,Missouri,429.1039848837794,390.88962014801706,467.3186365221235
Arkansas,Montana,8.231447387966337,7.498412455267375,8.96448266511888
Arkansas,Nebraska,59.43435475999597,54.14150027894713,64.72722110934181
Arkansas,Nevada,4.8303916065800685,4.40022998950365,5.260553590469687
Arkansas,New Hampshire,0.9360515535189208,0.8526934498722906,1.019409681064034
Arkansas,New Jersey,2.1960130159404176,2.000451634666789,2.391574464591291
Arkansas,New Mexico,13.439648582593446,12.242805697012042,14.636492442677865
Arkansas,New York,8.467876118273637,7.713787074231753,9.221965404813224
Arkansas,North Carolina,69.47670943156143,63.28952911841627,75.66390676629169
Arkansas,North Dakota,53.59867688312591,48.82551534651797,58.371848395600466
Arkansas,Ohio,227.9262250464443,207.62842276078518,248.2240940334164
Arkansas,Oklahoma,146.3339233450225,133.3021424712186,159.36577069867064
Arkansas,Oregon,2.3413217745046864,2.132819832363456,2.5498238649190705
Arkansas,Pennsylvania,79.749295305077,72.64731500563323,86.8512921927013
Arkansas,South Carolina,36.81604850435687,33.537453367239905,40.09464835877965
Arkansas,South Dakota,6.807605573812001,6.201362380273968,7.413850150978737
Arkansas,Tennessee,308.4382652569399,280.9696753615976,335.90711105590026
Arkansas,Texas,870.779089093404,793.2285772085232,948.3306224594135
Arkansas,Utah,8.28543787059492,7.547594775387327,9.023281341653147
Arkansas,Virginia,20.277399247272964,18.471630939138215,22.08316946879822
Arkansas,Washington,2.4341087131896515,2.2173430245165338,2.6508747090624594
Arkansas,West Virginia,73.60568879193195,67.05081243302173,80.16058197804949
Arkansas,Wisconsin,58.26823790140579,53.07925458014518,63.45722815871356
Arkansas,Wyoming,35.932154154483406,32.732283999450175,39.13202673061849
California,Alabama,0.09593177450398024,0.08738878420107771,0.10447476487474984
California,Arizona,55.17833026579248,50.26453732398327,60.09212514753627
California,Arkansas,0.18533255735417706,0.168828178278162,0.20183693678825498
California,Colorado,7.5062735902884885,6.837819001467867,8.174728208827128
California,Connecticut,0.0,0.0,0.0
California,Delaware,0.0003820078566886448,0.00034798899999880005,0.0004160267117332059
California,Florida,0.016933611618976822,0.015425626536705114,0.01844159671640141
California,Georgia,0.050431845444614674,0.04594074987465674,0.054922941023447955
California,Illinois,0.5104734267617084,0.46501435120988743,0.5559325030934397
California,Indiana,0.2385846011264128,0.21733798084948952,0.2598312216886928
California,Iowa,0.48588212397655406,0.44261297338008604,0.5291512750875903
California,Kansas,0.30796450288290667,0.280539409570357,0.33538959667808965
California,Kentucky,0.11483988355708989,0.1046130737830891,0.12506669336506776
California,Louisiana,0.28656618141031265,0.26104666648817776,0.31208569700281724
California,Maryland,0.004890513862938302,0.004455000065573743,0.005326027664478292
California,Massachusetts,0.003116262377129476,0.0028387505875509737,0.0033937741736470226
California,Michigan,0.07632710660653814,0.06952996630538216,0.08312424692923943
California,Minnesota,0.7027777099598402,0.640193395102575,0.7653620276649906
California,Mississippi,0.024093726082661825,0.021948112955891153,0.026239339226257107
California,Missouri,0.2620871626769771,0.23874757484349063,0.28542675059360145
California,Montana,2.1430238813490123,1.9521816393563094,2.3338661300955574
California,Nebraska,1.5506091513420404,1.412523036682207,1.68869528134492
California,Nevada,152.70273313388765,139.1034371146177,166.3021650802954
California,New Hampshire,0.0011440708091669117,0.0010421881386516608,0.0012459534826492924
California,New Jersey,0.00030020323537087993,0.0002734693079224802,0.0003269371670168723
California,New Mexico,21.77065511539336,19.83191558174536,23.709395126865235
California,New York,0.0004553153722428238,0.0004147682792181032,0.0004958624642606975
California,North Carolina,0.004585990912915434,0.004177595728082864,0.0049943860877701
California,North Dakota,6.031965726052551,5.494802150290268,6.569129367127277
California,Ohio,0.0863795265245466,0.0786871903961173,0.09407186270240639
California,Oklahoma,0.42945973730449,0.39121515588948663,0.4677043193525602
California,Oregon,23.104552218229365,21.047018396132678,25.162087898470848
California,Pennsylvania,0.036084817310892296,0.03287136437869465,0.039298270247213
California,South Carolina,0.005051687618495587,0.004601820859166955,0.005501554390683817
California,South Dakota,0.33423869651915206,0.3044737947441961,0.3640036023541783
California,Tennessee,0.08894191800402844,0.0810213938717007,0.09686244214863712
California,Texas,10.135945538510613,9.233311185228455,11.038579960376142
California,Utah,42.04896502655024,38.304380442647094,45.79355115019733
California,Virginia,0.002533690721503347,0.00230805854558662,0.0027593228884028645
California,Washington,61.18949687022841,55.74027083558635,66.63874871241087
California,West Virginia,0.030154095754873326,0.027468790027950125,0.03283940148319524
California,Wisconsin,0.2690825024499166,0.245119958553719,0.2930450468389681
California,Wyoming,21.181554605024335,19.29527695477543,23.067832566424638
Colorado,Alabama,1.3272810561689226,1.209082954218055,1.4454791680254326
Colorado,Arizona,57.56884452595079,52.442126519392986,62.695572909898495
Colorado,Arkansas,1.0946322655755047,0.9971521537925259,1.192112392812106
Colorado,Colorado,556.0306680933738,506.5095558130735,605.5527664335126
Colorado,Connecticut,0.0008565882811394217,0.0007803067219180991,0.0009328698399440719
Colorado,Delaware,0.013390486653165636,0.012198026714138653,0.014582946595672044
Colorado,Florida,0.707222575061327,0.6442424232735664,0.7702027315878329
Colorado,Georgia,0.8647195444333472,0.7877138424754835,0.9417252529229257
Colorado,Illinois,2.7973837487943207,2.548268837732804,3.046498688470658
Colorado,Indiana,3.074617156695729,2.8008138355870544,3.348420507942992
Colorado,Iowa,3.825625783967988,3.4849427473684624,4.166308913033851
Colorado,Kansas,4.45170934703993,4.055271296240908,4.848147595902644
Colorado,Kentucky,1.3476456571328785,1.227634029633573,1.4676572948056954
Colorado,Louisiana,1.1025132571576428,1.0043313316429276,1.2006951961057197
Colorado,Maryland,0.10759212766154794,0.09801074979845123,0.11717350575742466
Colorado,Massachusetts,0.010021991264867892,0.009129505167947397,0.010914477366135421
Colorado,Michigan,1.2257229486548546,1.1165688998596455,1.3348770029469579
Colorado,Minnesota,1.4889374349048952,1.3563433518135835,1.621531534389425
Colorado,Mississippi,0.4356148863568537,0.3968221541177299,0.474407622690034
Colorado,Missouri,4.200835951824329,3.8267395599866876,4.574932407052912
Colorado,Montana,5.974910079934754,5.4428268374695525,6.506993510852732
Colorado,Nebraska,18.83657049231127,17.1590917602453,20.514055089839232
Colorado,Nevada,20.718560124655028,18.87348308439937,22.563643406170332
Colorado,New Hampshire,0.006524909692890892,0.005943848393817541,0.00710597099671908
Colorado,New Jersey,0.0171973075915768,0.015665839654062957,0.018728775541027615
Colorado,New Mexico,89.37730065081163,81.41778131287641,97.33686366105852
Colorado,New York,0.07175462200188146,0.06536467394281516,0.0781445701447366
Colorado,North Carolina,0.3959090548028103,0.3606522517070361,0.4311658590907346
Colorado,North Dakota,12.356380105656667,11.256007032907068,13.456753809393074
Colorado,Ohio,1.675356572075691,1.5261613888117314,1.8245517639555986
Colorado,Oklahoma,4.014888312178467,3.6573508355555564,4.372425898487821
Colorado,Oregon,4.202506170556338,3.82825930080136,4.576753443965519
Colorado,Pennsylvania,0.6101492100175137,0.5558137191995148,0.6644847037791669
Colorado,South Carolina,0.20772688703785572,0.1892282291834869,0.22622554561216382
Colorado,South Dakota,0.5559089415843378,0.5064036145771886,0.6054142876048803
Colorado,Tennessee,0.868461291698827,0.7911223934814673,0.945800193164221
Colorado,Texas,41.46286065629321,37.770452369570805,45.15527398628582
Colorado,Utah,54.44774572911095,49.59895695083278,59.296547477024184
Colorado,Virginia,0.11416624707880095,0.10399942601752496,0.12433306829810763
Colorado,Washington,3.3984735234923336,3.095827215555334,3.7011203857535984
Colorado,West Virginia,0.5408684472537966,0.4927026019053336,0.5890342951794357
Colorado,Wisconsin,1.735791106922058,1.5812140264426626,1.8903682027306994
Colorado,Wyoming,118.45619640413787,107.90721349518259,129.0052048839436
Connecticut,Alabama,160.73395662344652,146.41998203314023,175.04796463038053
Connecticut,Arizona,3.105393643575081,2.82884960102705,3.381937714308496
Connecticut,Arkansas,30.709970230870745,27.975144332787842,33.444799659462866
Connecticut,Colorado,10.033052441456253,9.139580156405456,10.926524960757904
Connecticut,Connecticut,14.366610112976797,13.087178727793118,15.646050295606006
Connecticut,Delaware,47.291054193188614,43.07958670854478,51.50253501770547
Connecticut,Florida,72.58255521565019,66.11883237048758,79.046286942505
Connecticut,Georgia,234.03689878600073,213.1948273568631,254.8790558300769
Connecticut,Illinois,197.9435862231829,180.31598658138358,215.5712201725948
Connecticut,Indiana,478.2155853264017,435.62835083417525,520.8029788023498
Connecticut,Iowa,57.5064904414306,52.38534991621777,62.62763651908405
Connecticut,Kansas,32.80728572092511,29.885685620200277,35.72888983194715
Connecticut,Kentucky,316.13713877829883,287.9836265224468,344.29077325998225
Connecticut,Louisiana,23.080465730074536,21.025076159783104,25.135857298613978
Connecticut,Maryland,333.8405678496408,304.1095478756346,363.57189939330397
Connecticut,Massachusetts,354.313239433899,322.7554901404085,385.87200068529677
Connecticut,Michigan,305.07208218402246,277.9040560759808,332.2402085718028
Connecticut,Minnesota,39.579528862097476,36.054837310088736,43.10422529577642
Connecticut,Mississippi,18.534179941448205,16.883650280766496,20.184711487378028
Connecticut,Missouri,125.97252578667063,114.7542360987487,137.19083260779198
Connecticut,Montana,4.549187127231881,4.144068991042518,4.954305347958596
Connecticut,Nebraska,24.298775085494324,22.134893888536443,26.46265785190799
Connecticut,Nevada,1.1575306606965685,1.0544492847104883,1.2606120498024127
Connecticut,New Hampshire,98.07749278176938,89.34281679705748,106.81228683169766
Connecticut,New Jersey,91.89954731304178,83.71523659149246,100.08393657726022
Connecticut,New Mexico,2.6986502616410832,2.458327819881651,2.938972736129011
Connecticut,New York,186.0949516607056,169.52238987691183,202.66757040132316
Connecticut,North Carolina,289.126813442243,263.37865755533824,314.8750891795305
Connecticut,North Dakota,42.571285865253316,38.780168858173134,46.362407991399174
Connecticut,Ohio,997.9343526800712,909.0618916379048,1086.8075264367458
Connecticut,Oklahoma,28.437095133295184,25.90468371679199,30.969508386371665
Connecticut,Oregon,1.0979488238003219,1.0001733101410821,1.195724363320527
Connecticut,Pennsylvania,1201.025758230249,1094.0619715009193,1307.991328068897
Connecticut,South Carolina,100.59518320607724,91.63681614022563,109.55356739894958
Connecticut,South Dakota,5.725897971511314,5.215986889344115,6.235809839861484
Connecticut,Tennessee,156.4118675068132,142.48279449795064,170.34097244957874
Connecticut,Texas,110.51211313820089,100.67064679234501,120.35359059370984
Connecticut,Utah,1.9929904427910659,1.8155090521845936,2.1704718482552625
Connecticut,Virginia,183.14546602057266,166.83547231592567,199.455534628196
Connecticut,Washington,1.4028508086410274,1.2779226595910151,1.5277790363139554
Connecticut,West Virginia,472.27716978658486,430.21755972966713,514.3371750116498
Connecticut,Wisconsin,94.78226688582555,86.34157876862658,103.22296769903932
Connecticut,Wyoming,12.710862458529611,11.578923727571745,13.84280143406843
DC,Alabama,40.74013368640159,37.11203430750157,44.368248261943556
DC,Arizona,0.5363506529033993,0.48858711334352245,0.5841141982538871
DC,Arkansas,6.346810788266098,5.781603968566021,6.912018732952395
DC,Colorado,1.7593999930388167,1.6027202904979607,1.9160797471825093
DC,Connecticut,0.8002504341594665,0.7289849074278346,0.8715161585239913
DC,Delaware,58.32427735525664,53.12942447512425,63.51930908077391
DC,Florida,17.24576578402723,15.70996566254625,18.781569219508437
DC,Georgia,62.81092206887639,57.21721101542681,68.40467703929187
DC,Illinois,36.54695073754725,33.29230034867321,39.801609588624956
DC,Indiana,96.23675523774762,87.66637229740864,104.80718384160268
DC,Iowa,9.705009350718743,8.840745596495735,10.569274241376826
DC,Kansas,5.713577510722086,5.204763270715545,6.2223926012390764
DC,Kentucky,68.82422936073023,62.69502760185861,74.953472896096
DC,Louisiana,5.257125765544483,4.788960443676936,5.725291815328175
DC,Maryland,146.91633880097436,133.8307716025803,160.0023480672629
DC,Massachusetts,4.907279036971556,4.4702660641858065,5.344293220680464
DC,Michigan,48.96366022084362,44.603207519309066,53.32413310989533
DC,Minnesota,5.54110726446811,5.047652936668727,6.034562255181042
DC,Mississippi,4.4274986987988045,4.033214034956833,4.821784076541226
DC,Missouri,23.053861922047936,21.00083042327257,25.10689758373283
DC,Montana,0.7085120995422592,0.645417059743817,0.7716071542996301
DC,Nebraska,4.133986286034556,3.765841632433536,4.502131278611945
DC,Nevada,0.17211413695622843,0.15678688671760005,0.18744138915078198
DC,New Hampshire,2.9180910702522347,2.6582230030110567,3.1779599159398115
DC,New Jersey,23.89636416553129,21.768124005998175,26.024643980240825
DC,New Mexico,0.4557087553401439,0.4151265995783014,0.4962909169482497
DC,New York,20.889246266809117,19.02897448426131,22.749523248262854
DC,North Carolina,90.63753038587006,82.5655612800239,98.70958673416669
DC,North Dakota,6.171055076279797,5.621501632657632,6.720609284437003
DC,Ohio,206.62755641719548,188.22572647256845,225.0295963994293
DC,Oklahoma,5.15254477983285,4.693694175247197,5.611395820798413
DC,Oregon,0.1721544066616962,0.1568235562077005,0.1874852618310294
DC,Pennsylvania,273.63690130668436,249.26533245692062,298.0091439210514
DC,South Carolina,27.726972010047348,25.257760229309845,30.196193212374286
DC,South Dakota,0.8648347043571112,0.7878181273754894,0.9418514090266127
DC,Tennessee,38.00678743046024,34.622106145024205,41.39148273076681
DC,Texas,21.8558108635594,19.90947435979064,23.80215050715926
DC,Utah,0.3347513717727721,0.3049408211718553,0.3645619252066696
DC,Virginia,71.72588063863195,65.33802223876809,78.11383098556026
DC,Washington,0.2000042916547897,0.1821933018756742,0.21781529200569222
DC,West Virginia,106.58042833073924,97.08844948284626,116.07254341428963
DC,Wisconsin,14.214080831831605,12.948267291170007,15.47989638716039
DC,Wyoming,2.1112346635534007,1.9232231235474986,2.29924625249257
Delaware,Alabama,53.32367037331349,48.57496908986896,58.072387466628406
Delaware,Arizona,0.786683690235657,0.7166272917920514,0.8567400962391122
Delaware,Arkansas,9.421342730541085,8.58233889364116,10.260347973722679
Delaware,Colorado,2.577849784131164,2.348284775587245,2.8074148612745864
Delaware,Connecticut,2.1434875901889945,1.9525993534428632,2.334376752653262
Delaware,Delaware,24.063229890047666,21.92025062852797,26.206225193026878
Delaware,Florida,24.31535363548409,22.14998334380496,26.48072798539441
Delaware,Georgia,81.65591589331933,74.38400020736483,88.92787662550604
Delaware,Illinois,51.609154205248906,47.01316474114395,56.205153729098335
Delaware,Indiana,132.43738829561002,120.6432040214823,144.2316250318126
Delaware,Iowa,14.305602194178503,13.03164123318621,15.579564620371245
Delaware,Kansas,8.210926618115172,7.479715300457328,8.94213902639125
Delaware,Kentucky,92.90776335150561,84.63384021787657,101.18173139346489
Delaware,Louisiana,7.595132941875595,6.9187608601966355,8.271505898140962
Delaware,Maryland,128.71112411355878,117.24794540359827,140.17451730604063
Delaware,Massachusetts,11.183158276423232,10.187248432600747,12.179071766562835
Delaware,Michigan,73.48851581694905,66.94402562435451,80.0330323023684
Delaware,Minnesota,8.74624825545915,7.96736548772878,9.525132031055415
Delaware,Mississippi,6.304453572792176,5.74302003464849,6.8658879906786074
Delaware,Missouri,33.950226928814146,30.926838422211013,36.97362068299126
Delaware,Montana,1.090459768843516,0.9933512016177483,1.1875683569711766
Delaware,Nebraska,6.294771915341349,5.734202761840669,6.8553415172099434
Delaware,Nevada,0.26238226577410495,0.23901638426867688,0.2857481501334523
Delaware,New Hampshire,6.188757027859649,5.637620239280404,6.739895937352401
Delaware,New Jersey,40.688519201735346,37.06476801606148,44.312334121064275
Delaware,New Mexico,0.6696043338551309,0.6099741728913737,0.7292345030027992
Delaware,New York,37.88862440054108,34.51448222167785,41.26277739496589
Delaware,North Carolina,105.8757223193409,96.44683466038671,115.30468067489494
Delaware,North Dakota,9.475721513157357,8.631876648698828,10.319567480147676
Delaware,Ohio,277.1028312500229,252.42486439226016,301.7810313415644
Delaware,Oklahoma,7.581390435498113,6.906243803991913,8.256537620559305
Delaware,Oregon,0.2602804489053392,0.2371017219994141,0.2834591821833098
Delaware,Pennsylvania,366.4909333640872,333.85018584011004,399.13240745702666
Delaware,South Carolina,36.60510361028337,33.345267260691,39.86494984658046
Delaware,South Dakota,1.314437468004107,1.1973822424253044,1.4314928756601992
Delaware,Tennessee,48.72972871134336,44.39014236433511,53.06932857726125
Delaware,Texas,32.181977522190074,29.31606308864665,35.04789591880392
Delaware,Utah,0.5103848348681883,0.4649336315823182,0.5558360422982362
Delaware,Virginia,72.784877044265,66.30290330384936,79.2669053380927
Delaware,Washington,0.3072700189008473,0.27990668477502617,0.3346333703410619
Delaware,West Virginia,134.54264900943195,122.56056265905255,146.52487049104607
Delaware,Wisconsin,21.52429403478859,19.60748167612486,23.44110920989855
Delaware,Wyoming,3.2072647892903414,2.92164864074127,3.4928810048619345
Florida,Alabama,972.2110484046627,885.6309162397349,1058.791580941498
Florida,Arizona,11.37397575381178,10.361091326763454,12.38686026065125
Florida,Arkansas,95.34362655865698,86.85296748666505,103.83429447930766
Florida,Colorado,21.19355899424692,19.306212839113993,23.080905358992382
Florida,Connecticut,2.4849066313758152,2.2636185141125664,2.706194808176309
Florida,Delaware,28.022244518991705,25.526780495426888,30.517709636640294
Florida,Florida,2114.6979940619826,1926.36909056168,2303.028695388108
Florida,Georgia,1208.940431520031,1101.278041796071,1316.6033879691456
Florida,Illinois,314.04304164746424,286.0765318030022,342.00957257905907
Florida,Indiana,754.5080529339433,687.3165300089863,821.6996721837694
Florida,Iowa,80.33743258170576,73.18315001357145,87.49171746827184
Florida,Kansas,59.10533386958813,53.841826189796386,64.36884431028017
Florida,Kentucky,521.7199261969914,475.258949986975,568.1809753150992
Florida,Louisiana,155.5029326167026,141.65484232709238,169.35104710686184
Florida,Maryland,213.38964655554182,194.38655149950227,232.3927722026531
Florida,Massachusetts,24.079627811020558,21.935266372300777,26.223990020125484
Florida,Michigan,211.09305217239583,192.29457831217775,229.89153646370917
Florida,Minnesota,37.75411619995593,34.39200311418059,41.11623017561267
Florida,Mississippi,206.0487814893073,187.69913682271542,224.3985103146702
Florida,Missouri,238.42164644183458,217.1894735023674,259.6538321831541
Florida,Montana,5.991544656430018,5.457980865103804,6.525108478613845
Florida,Nebraska,40.639850722571836,37.020754909535796,44.25894744132509
Florida,Nevada,2.7359859070905688,2.4923386684747166,2.9796331695021454
Florida,New Hampshire,14.580796722710712,13.282333252176596,15.87926081289634
Florida,New Jersey,30.33230317263629,27.631119294647526,33.033488679993575
Florida,New Mexico,7.561213290445694,6.8878660640569915,8.2345605670673
Florida,New York,63.94347729865268,58.24912542067715,69.63783079094105
Florida,North Carolina,592.4950720464145,539.7311854932685,645.2590682118457
Florida,North Dakota,48.685796952851675,44.350184777994926,53.02141053844825
Florida,Ohio,879.6659028446967,801.3286221464055,958.0033003692068
Florida,Oklahoma,70.39575799499109,64.12680841192532,76.66471002374666
Florida,Oregon,1.6548551976715804,1.5074856947867863,1.8022247137776053
Florida,Pennsylvania,624.5000208520288,568.886006268758,680.1141448053735
Florida,South Carolina,480.33964731207317,437.5635356521373,523.1158639072613
Florida,South Dakota,6.465380400495849,5.889619401317011,7.0411415915312565
Florida,Tennessee,398.3140301634978,362.8428185695454,433.7852896301312
Florida,Texas,435.3996760908361,396.6259148724615,474.1734793586966
Florida,Utah,4.254290295843966,3.8754338916029245,4.633146715581867
Florida,Virginia,207.36264410344754,188.89632164226865,225.82898711641278
Florida,Washington,1.6547767926389894,1.5074142123248144,1.8021393978323508
Florida,West Virginia,401.2559042325837,365.52263504085715,436.9892360722872
Florida,Wisconsin,91.77676364885494,83.60377594930394,99.94975387017837
Florida,Wyoming,22.046735644327967,20.08341203653764,24.010059405173322
Georgia,Alabama,1608.9864207939747,1465.6904493620696,1752.2845974839718
Georgia,Arizona,10.18388635472497,9.276982200203475,11.090790683283489
Georgia,Arkansas,120.27969920082828,109.56828935007601,130.99114224210848
Georgia,Colorado,24.846537544033826,22.63388047811042,27.05919541806207
Georgia,Connecticut,1.4870253718891582,1.354601347354011,1.6194494550308962
Georgia,Delaware,21.645790606167726,19.718162163774863,23.573421176357748
Georgia,Florida,720.4533225272014,656.2924928000705,784.6146347064331
Georgia,Georgia,4090.0232875684083,3725.699176510999,4454.366217893572
Georgia,Illinois,431.9284759896045,393.46349377215137,470.3935669272379
