state_zip,state_facility,deaths_coef_2
Maine,Mississippi,4.100760994956473
Maine,Missouri,36.81182562422927
Maine,Montana,1.4443216002800108
Maine,Nebraska,7.713292330289269
Maine,Nevada,0.33555166570109896
Maine,New Hampshire,30.201228310862092
Maine,New Jersey,16.47849559964792
Maine,New Mexico,0.7617217599809758
Maine,New York,48.54456618550701
Maine,North Carolina,58.49421566856542
Maine,North Dakota,13.39741788365247
Maine,Ohio,253.04056189799203
Maine,Oklahoma,8.410394091447516
Maine,Oregon,0.3570867824472701
Maine,Pennsylvania,289.83079283962854
Maine,South Carolina,20.767636866139828
Maine,South Dakota,1.7802670244575403
Maine,Tennessee,35.70916634870569
Maine,Texas,30.38423526620301
Maine,Utah,0.5721497823823894
Maine,Virginia,36.43859166669148
Maine,Washington,0.4678386245417175
Maine,West Virginia,109.94422906992408
Maine,Wisconsin,29.441985516198198
Maine,Wyoming,3.8456894881772383
Maryland,Alabama,380.60816504113467
Maryland,Arizona,5.482080108654589
Maryland,Arkansas,65.28808074332427
Maryland,Colorado,17.718174621662875
Maryland,Connecticut,8.796307312020026
Maryland,Delaware,312.89894888919116
Maryland,Florida,154.81563627269526
Maryland,Georgia,577.7314496474032
Maryland,Illinois,363.4854440233108
Maryland,Indiana,952.177928428704
Maryland,Iowa,98.47096992139889
Maryland,Kansas,57.21439008448626
Maryland,Kentucky,677.3272352620528
Maryland,Louisiana,51.353389123973564
Maryland,Maryland,1358.7238144063774
Maryland,Massachusetts,54.138180530481
Maryland,Michigan,510.6644277840564
Maryland,Minnesota,57.937253981545304
Maryland,Mississippi,42.60583636346309
Maryland,Missouri,234.90337991191421
Maryland,Montana,7.292102444200046
Maryland,Nebraska,42.653920132093816
Maryland,Nevada,1.7495475190498493
Maryland,New Hampshire,31.908486939292438
Maryland,New Jersey,348.953311506293
Maryland,New Mexico,4.618639114558505
Maryland,New York,230.9215796522454
Maryland,North Carolina,806.1818501002675
Maryland,North Dakota,63.40709050575136
Maryland,Ohio,2097.178861754744
Maryland,Oklahoma,52.26192401003033
Maryland,Oregon,1.7838524536092695
Maryland,Pennsylvania,3013.665411312299
Maryland,South Carolina,247.79756353167105
Maryland,South Dakota,8.947242949932804
Maryland,Tennessee,360.7604749953963
Maryland,Texas,220.6484705468387
Maryland,Utah,3.449896954123629
Maryland,Virginia,605.788745704011
Maryland,Washington,2.0764896132537656
Maryland,West Virginia,1066.637142648557
Maryland,Wisconsin,145.9388240164529
Maryland,Wyoming,21.669207339286984
Massachusetts,Alabama,234.94120371468725
Massachusetts,Arizona,4.946443627561642
Massachusetts,Arkansas,46.980884032682596
Massachusetts,Colorado,15.852005094281775
Massachusetts,Connecticut,16.326210680634308
Massachusetts,Delaware,62.868185496444625
Massachusetts,Florida,106.85466584630258
Massachusetts,Georgia,342.19529199658905
Massachusetts,Illinois,310.6647703481935
Massachusetts,Indiana,755.6367281066005
Massachusetts,Iowa,91.68756177098497
Massachusetts,Kansas,53.68178499125118
Massachusetts,Kentucky,488.11404616336864
Massachusetts,Louisiana,34.55363623381649
Massachusetts,Maryland,459.4176524381365
Massachusetts,Massachusetts,343.0255686959426
Massachusetts,Michigan,482.7855486227928
Massachusetts,Minnesota,64.90461377138779
Massachusetts,Mississippi,27.772617142683767
Massachusetts,Missouri,197.68895759991517
Massachusetts,Montana,7.4048721666867845
Massachusetts,Nebraska,39.08000645307709
Massachusetts,Nevada,1.8073748853946938
Massachusetts,New Hampshire,204.33866998470558
Massachusetts,New Jersey,115.20024233039595
Massachusetts,New Mexico,4.394903895743141
Massachusetts,New York,278.79486218922204
Massachusetts,North Carolina,418.230324975769
Massachusetts,North Dakota,68.7480732274864
Massachusetts,Ohio,1517.9914893390917
Massachusetts,Oklahoma,44.82445769341842
Massachusetts,Oregon,1.7753670752149981
Massachusetts,Pennsylvania,1755.2737463441713
Massachusetts,South Carolina,149.66827174025337
Massachusetts,South Dakota,9.20416894206823
Massachusetts,Tennessee,235.4375814808345
Massachusetts,Texas,171.6449947048619
Massachusetts,Utah,3.2020680387294713
Massachusetts,Virginia,256.0036903059462
Massachusetts,Washington,2.4254594019916293
Massachusetts,West Virginia,692.9176117579101
Massachusetts,Wisconsin,151.45151015554757
Massachusetts,Wyoming,20.559364418684243
Michigan,Alabama,527.8294248638598
Michigan,Arizona,22.14978252142115
Michigan,Arkansas,175.7279165051812
Michigan,Colorado,68.48147097318854
Michigan,Connecticut,2.0818660179766186
Michigan,Delaware,15.075096072160619
Michigan,Florida,118.35861347015599
Michigan,Georgia,532.7923082160709
Michigan,Illinois,1451.659807368653
Michigan,Indiana,3553.003706857924
Michigan,Iowa,392.4064469015497
Michigan,Kansas,215.6106981816981
Michigan,Kentucky,1749.4870614504916
Michigan,Louisiana,107.80922901358089
Michigan,Maryland,201.119862981906
Michigan,Massachusetts,14.232311160313872
Michigan,Michigan,5095.891959826542
Michigan,Minnesota,242.63740475458346
Michigan,Mississippi,64.56383660423359
Michigan,Missouri,830.342354213786
Michigan,Montana,29.7129200234471
Michigan,Nebraska,159.61420840950265
Michigan,Nevada,8.45589293734763
Michigan,New Hampshire,12.555480277488883
Michigan,New Jersey,21.576346099873422
Michigan,New Mexico,19.62696625713987
Michigan,New York,371.5115900844308
Michigan,North Carolina,342.63283699933885
Michigan,North Dakota,256.48003850561884
Michigan,Ohio,5757.244903161176
Michigan,Oklahoma,189.36749628889936
Michigan,Oregon,7.915289530114475
Michigan,Pennsylvania,2193.012716423246
Michigan,South Carolina,112.08403295664634
Michigan,South Dakota,36.32112413483499
Michigan,Tennessee,622.1988093699423
Michigan,Texas,686.2309097580651
Michigan,Utah,15.237222108616862
Michigan,Virginia,151.1474767425596
Michigan,Washington,9.48338649804216
Michigan,West Virginia,1267.3277601371224
Michigan,Wisconsin,732.1045097839421
Michigan,Wyoming,87.1824245076498
Minnesota,Alabama,39.04035312576256
Minnesota,Arizona,14.46868855051172
Minnesota,Arkansas,37.00221016921906
Minnesota,Colorado,48.72124159989941
Minnesota,Connecticut,0.09607491034437997
Minnesota,Delaware,0.5616588277549046
Minnesota,Florida,11.572032293676857
Minnesota,Georgia,29.792549646348277
Minnesota,Illinois,202.93666152878924
Minnesota,Indiana,213.9342955717847
Minnesota,Iowa,234.58748809818042
Minnesota,Kansas,131.40232316156195
Minnesota,Kentucky,77.64928377777261
Minnesota,Louisiana,19.69461883956572
Minnesota,Maryland,6.750403846455798
Minnesota,Massachusetts,0.7856736476813716
Minnesota,Michigan,102.61843634904174
Minnesota,Minnesota,380.59333198700034
Minnesota,Mississippi,7.9093276963969
Minnesota,Missouri,217.84333722007696
Minnesota,Montana,21.44802087715486
Minnesota,Nebraska,121.29516775708618
Minnesota,Nevada,6.790811743699614
Minnesota,New Hampshire,0.5038059816948963
Minnesota,New Jersey,0.7523168797192742
Minnesota,New Mexico,13.327065563282087
Minnesota,New York,7.340003661450936
Minnesota,North Carolina,13.21775138161221
Minnesota,North Dakota,182.71789216479428
Minnesota,Ohio,117.03580817547413
Minnesota,Oklahoma,97.4425099601706
Minnesota,Oregon,6.658963521299744
Minnesota,Pennsylvania,50.36321029116871
Minnesota,South Carolina,5.1528388717704185
Minnesota,South Dakota,32.92956289478325
Minnesota,Tennessee,34.88830397311429
Minnesota,Texas,249.85301182445198
Minnesota,Utah,12.033844212475175
Minnesota,Virginia,5.208295639141437
Minnesota,Washington,7.214995176321059
Minnesota,West Virginia,35.779651252668394
Minnesota,Wisconsin,266.00340194528746
Minnesota,Wyoming,66.0409301041594
Mississippi,Alabama,1569.359625546562
Mississippi,Arizona,8.410595063721734
Mississippi,Arkansas,104.60206120158206
Mississippi,Colorado,16.96226554494495
Mississippi,Connecticut,0.3174781630446282
Mississippi,Delaware,3.4523975285334405
Mississippi,Florida,303.88792588136414
Mississippi,Georgia,546.0710842922691
Mississippi,Illinois,272.96350573061636
Mississippi,Indiana,601.5904814459122
Mississippi,Iowa,57.89854612237522
Mississippi,Kansas,49.329566472902286
Mississippi,Kentucky,433.85762216442856
Mississippi,Louisiana,165.63321435549958
Mississippi,Maryland,34.76589047338036
Mississippi,Massachusetts,2.775660014044697
Mississippi,Michigan,84.17526900020378
Mississippi,Minnesota,21.987639391062473
Mississippi,Mississippi,256.258622934114
Mississippi,Missouri,220.90098186558225
Mississippi,Montana,4.507043258138288
Mississippi,Nebraska,29.763604167811845
Mississippi,Nevada,2.3279297321333736
Mississippi,New Hampshire,1.7920087164634049
Mississippi,New Jersey,4.033896576892588
Mississippi,New Mexico,6.4908031492828275
Mississippi,New York,11.368603777534593
Mississippi,North Carolina,132.3977693667464
Mississippi,North Dakota,32.56680245305709
Mississippi,Ohio,308.31620527551075
Mississippi,Oklahoma,60.42694609899998
Mississippi,Oregon,1.1554549584009373
Mississippi,Pennsylvania,115.48479982833383
Mississippi,South Carolina,80.11080417555902
Mississippi,South Dakota,4.2618848859193985
Mississippi,Tennessee,415.60347177829044
Mississippi,Texas,392.0100284815484
Mississippi,Utah,3.7523042489277088
Mississippi,Virginia,38.13186937358718
Mississippi,Washington,1.2684194864833604
Mississippi,West Virginia,106.88638397907847
Mississippi,Wisconsin,49.8620747264579
Mississippi,Wyoming,17.752247825930493
Missouri,Alabama,418.5179017601612
Missouri,Arizona,38.17279049587516
Missouri,Arkansas,349.49655864553495
Missouri,Colorado,90.23290479669048
Missouri,Connecticut,0.33096055510684913
Missouri,Delaware,3.1414771018084404
Missouri,Florida,101.74000828623457
Missouri,Georgia,305.7415867861041
Missouri,Illinois,2165.5600729961247
Missouri,Indiana,2004.6757170995959
Missouri,Iowa,370.8674895847522
Missouri,Kansas,362.77387017646174
Missouri,Kentucky,945.7351107764172
Missouri,Louisiana,166.92281016635627
Missouri,Maryland,34.43091971165924
Missouri,Massachusetts,2.9654294818922065
Missouri,Michigan,277.49231475304026
Missouri,Minnesota,110.23138065689245
Missouri,Mississippi,68.01246298083191
Missouri,Missouri,2030.4070599651575
Missouri,Montana,24.945356220316828
Missouri,Nebraska,190.71770518031414
Missouri,Nevada,12.302352963213355
Missouri,New Hampshire,1.9529738318433267
Missouri,New Jersey,4.337340017755007
Missouri,New Mexico,31.852816981679528
Missouri,New York,24.876601880603484
Missouri,North Carolina,111.74334487871987
Missouri,North Dakota,172.85162613573542
Missouri,Ohio,629.2199806590645
Missouri,Oklahoma,359.71201877382316
Missouri,Oregon,7.3379567917417985
Missouri,Pennsylvania,218.71908776275072
Missouri,South Carolina,51.4308681507036
Missouri,South Dakota,23.02490712374171
Missouri,Tennessee,468.282407349874
Missouri,Texas,1339.4644069244748
Missouri,Utah,21.91913660041525
Missouri,Virginia,35.97488188190626
Missouri,Washington,7.704122086904386
Missouri,West Virginia,185.10314301893374
Missouri,Wisconsin,233.5600285492555
Missouri,Wyoming,100.48133440327395
Montana,Alabama,0.04101491009770789
Montana,Arizona,0.9337803894084047
Montana,Arkansas,0.04154131097066659
Montana,Colorado,1.4434569105916666
Montana,Connecticut,0.0001539581924597429
Montana,Delaware,0.0014997360423800012
Montana,Florida,0.00798694214215861
Montana,Georgia,0.03900352644225493
Montana,Illinois,0.25688436795629727
Montana,Indiana,0.2651644345737872
Montana,Iowa,0.41719810434790305
Montana,Kansas,0.24131840633110083
Montana,Kentucky,0.10450138819707264
Montana,Louisiana,0.02479926143474667
Montana,Maryland,0.018408991675647014
Montana,Massachusetts,0.002656887356066979
Montana,Michigan,0.16319295103729847
Montana,Minnesota,0.2721716003070007
Montana,Mississippi,0.005537478187479953
Montana,Missouri,0.27052053265915427
Montana,Montana,6.9300440493359865
Montana,Nebraska,0.9210718645745041
Montana,Nevada,2.642227228312488
Montana,New Hampshire,0.0015683935729952812
Montana,New Jersey,0.001793816564462716
Montana,New Mexico,0.8054061047343699
Montana,New York,0.016006354687688917
Montana,North Carolina,0.034665280427038606
Montana,North Dakota,5.044543458278889
Montana,Ohio,0.21607298952854967
Montana,Oklahoma,0.16698474718900203
Montana,Oregon,4.970027921119696
Montana,Pennsylvania,0.1363854090857823
Montana,South Carolina,0.010833614074659373
Montana,South Dakota,0.09531680126779127
Montana,Tennessee,0.047103802119223305
Montana,Texas,0.5265762861687527
Montana,Utah,3.7391800071119836
Montana,Virginia,0.013994072297493937
Montana,Washington,3.6970397017973484
Montana,West Virginia,0.08114641712425696
Montana,Wisconsin,0.22390689092174287
Montana,Wyoming,9.172922413556657
Nebraska,Alabama,15.096162356413018
Nebraska,Arizona,19.181044285885346
Nebraska,Arkansas,19.228278037431583
Nebraska,Colorado,64.40362864511982
Nebraska,Connecticut,0.026242126420351657
Nebraska,Delaware,0.19907107042548833
Nebraska,Florida,6.6377648020094515
Nebraska,Georgia,10.18088112069452
Nebraska,Illinois,54.84687725297198
Nebraska,Indiana,60.083392709107336
Nebraska,Iowa,168.5763466826612
Nebraska,Kansas,150.7650148560607
Nebraska,Kentucky,23.887987714403586
Nebraska,Louisiana,11.515098804239049
Nebraska,Maryland,1.8743948775499117
Nebraska,Massachusetts,0.18836487880195607
Nebraska,Michigan,18.43365016282399
Nebraska,Minnesota,22.17498494557445
Nebraska,Mississippi,4.055613785974078
Nebraska,Missouri,114.12712477747498
Nebraska,Montana,12.779423478956177
Nebraska,Nebraska,204.49625426124288
Nebraska,Nevada,7.264843122963999
Nebraska,New Hampshire,0.12289422302854507
Nebraska,New Jersey,0.26659329617028377
Nebraska,New Mexico,19.10526323486107
Nebraska,New York,1.6019419161559347
Nebraska,North Carolina,4.8789943062980905
Nebraska,North Dakota,68.76127505474179
Nebraska,Ohio,26.874892004212924
Nebraska,Oklahoma,83.83276834588622
Nebraska,Oregon,3.9164376322782317
Nebraska,Pennsylvania,11.539305197451851
Nebraska,South Carolina,2.328320465032647
Nebraska,South Dakota,7.865663100388199
Nebraska,Tennessee,11.621295122928126
Nebraska,Texas,209.66013686092185
Nebraska,Utah,14.591311294929156
Nebraska,Virginia,1.84602811234587
Nebraska,Washington,3.7030210100318244
Nebraska,West Virginia,8.434043111845615
Nebraska,Wisconsin,25.114972412573717
Nebraska,Wyoming,68.1849256954778
Nevada,Alabama,0.013821587367422825
Nevada,Arizona,11.972353118524271
Nevada,Arkansas,0.061874248202872954
Nevada,Colorado,1.219498261579797
Nevada,Connecticut,1.414244898967357e-07
Nevada,Delaware,3.791664322849721e-05
Nevada,Florida,0.010471029295823787
Nevada,Georgia,0.0019446413974982138
Nevada,Illinois,0.03479082890185048
Nevada,Indiana,0.02670462361427329
Nevada,Iowa,0.07579547005132624
Nevada,Kansas,0.0860199065312937
Nevada,Kentucky,0.01577285523173634
Nevada,Louisiana,0.051161453269482335
Nevada,Maryland,0.0004973881743034495
Nevada,Massachusetts,0.000273757187966438
Nevada,Michigan,0.010024838179911396
Nevada,Minnesota,0.0543261468555467
Nevada,Mississippi,0.012504785509828571
Nevada,Missouri,0.054431998490848114
Nevada,Montana,0.4040142534584798
Nevada,Nebraska,0.3009998938882912
Nevada,Nevada,49.91876265672815
Nevada,New Hampshire,3.7752217941333675e-05
Nevada,New Jersey,1.6591846544159822e-05
Nevada,New Mexico,4.784457925983193
Nevada,New York,0.0001825760798416713
Nevada,North Carolina,0.0004976424085046596
Nevada,North Dakota,1.072445359496286
Nevada,Ohio,0.006151905528209708
Nevada,Oklahoma,0.10464676722638439
Nevada,Oregon,1.958445504841368
Nevada,Pennsylvania,0.0027050126242868376
Nevada,South Carolina,0.00021231440272069985
Nevada,South Dakota,0.02143408987043246
Nevada,Tennessee,0.008112962035910528
Nevada,Texas,1.4453703017453066
Nevada,Utah,10.33381102030443
Nevada,Virginia,0.000233343010185294
Nevada,Washington,2.723619037310061
Nevada,West Virginia,0.0015646741165351006
Nevada,Wisconsin,0.022811878351604767
Nevada,Wyoming,3.849885459144058
New Hampshire,Alabama,38.45083407271782
New Hampshire,Arizona,0.9124492270283936
New Hampshire,Arkansas,8.59414697704097
New Hampshire,Colorado,2.9653686624526086
New Hampshire,Connecticut,2.8493111346220172
New Hampshire,Delaware,10.470446649457337
New Hampshire,Florida,16.129862612049116
New Hampshire,Georgia,55.07564763471748
New Hampshire,Illinois,58.662353016668675
New Hampshire,Indiana,141.01408393098822
New Hampshire,Iowa,17.830122926984306
New Hampshire,Kansas,10.18516218612904
New Hampshire,Kentucky,86.74951382855481
New Hampshire,Louisiana,5.88138319998862
New Hampshire,Maryland,78.79334602199113
New Hampshire,Massachusetts,56.73120858737962
New Hampshire,Michigan,94.25741541520105
New Hampshire,Minnesota,12.832099631418535
New Hampshire,Mississippi,4.40299727094369
New Hampshire,Missouri,37.67061321699279
New Hampshire,Montana,1.442565955636076
New Hampshire,Nebraska,7.67833766124516
New Hampshire,Nevada,0.34084494882069827
New Hampshire,New Hampshire,49.51105059959117
New Hampshire,New Jersey,19.880268003972827
New Hampshire,New Mexico,0.79240345489482
New Hampshire,New York,54.669273063394364
New Hampshire,North Carolina,65.80750925221417
New Hampshire,North Dakota,13.285691952461368
New Hampshire,Ohio,274.7494812369659
New Hampshire,Oklahoma,8.553928810060198
New Hampshire,Oregon,0.3560227528674473
New Hampshire,Pennsylvania,321.04318093753795
New Hampshire,South Carolina,22.54322457522035
New Hampshire,South Dakota,1.7785354030171352
New Hampshire,Tennessee,39.69136753565884
New Hampshire,Texas,31.667348232168298
New Hampshire,Utah,0.6110061569194847
New Hampshire,Virginia,41.486057203528915
New Hampshire,Washington,0.4385309307418953
New Hampshire,West Virginia,119.53341293167405
New Hampshire,Wisconsin,29.562191399708297
New Hampshire,Wyoming,3.9131556104551106
New Jersey,Alabama,466.04244315690295
New Jersey,Arizona,7.874986646057387
New Jersey,Arkansas,82.93630508713596
New Jersey,Colorado,25.806901266989623
New Jersey,Connecticut,52.41301992249599
New Jersey,Delaware,163.50491526914948
New Jersey,Florida,209.06148340807044
New Jersey,Georgia,686.8410614693734
New Jersey,Illinois,502.024193280923
New Jersey,Indiana,1243.4812046099069
New Jersey,Iowa,143.4082103650374
New Jersey,Kansas,82.01255902337088
New Jersey,Kentucky,850.4250515284107
New Jersey,Louisiana,65.52507728088412
New Jersey,Maryland,1041.6911847533615
New Jersey,Massachusetts,230.31383033861908
New Jersey,Michigan,750.5295030969716
New Jersey,Minnesota,94.44070376852507
New Jersey,Mississippi,53.06523456285101
New Jersey,Missouri,318.963175322515
New Jersey,Montana,10.97994115712782
New Jersey,Nebraska,60.56223693623721
New Jersey,Nevada,2.9319318501007468
New Jersey,New Hampshire,109.0965683714636
New Jersey,New Jersey,330.06559379399977
New Jersey,New Mexico,6.933432350934447
New Jersey,New York,488.2681882765264
New Jersey,North Carolina,871.6929632597675
New Jersey,North Dakota,100.00768396595386
New Jersey,Ohio,2618.886296677708
New Jersey,Oklahoma,72.17559693080692
New Jersey,Oregon,2.6723979929514337
New Jersey,Pennsylvania,3364.211518225594
New Jersey,South Carolina,298.5400590576081
New Jersey,South Dakota,13.627354472634414
New Jersey,Tennessee,436.99858552119537
New Jersey,Texas,294.05950553136506
New Jersey,Utah,5.050601988402964
New Jersey,Virginia,571.6563170979279
New Jersey,Washington,3.4651998113487914
New Jersey,West Virginia,1267.5374810443393
New Jersey,Wisconsin,232.86948610571096
New Jersey,Wyoming,31.754266897253085
New Mexico,Alabama,2.138473566059377
New Mexico,Arizona,66.55013899594668
New Mexico,Arkansas,1.348828690073103
New Mexico,Colorado,15.945744116221952
New Mexico,Connecticut,0.00028475674029681375
New Mexico,Delaware,0.009887490838137156
New Mexico,Florida,1.3992360894848472
New Mexico,Georgia,1.0909058371873903
New Mexico,Illinois,1.867739023805322
New Mexico,Indiana,1.9728936832997657
New Mexico,Iowa,1.6810655839206188
New Mexico,Kansas,2.4171647188060827
New Mexico,Kentucky,0.9829003611243895
New Mexico,Louisiana,1.9945648718244244
New Mexico,Maryland,0.05755323319562432
New Mexico,Massachusetts,0.006884277407935759
New Mexico,Michigan,0.4944247414125934
New Mexico,Minnesota,0.4350951001733333
New Mexico,Mississippi,0.7685783796695033
New Mexico,Missouri,3.0162929426468734
New Mexico,Montana,1.1057440829448861
New Mexico,Nebraska,3.7092875844895667
New Mexico,Nevada,9.05032171602237
New Mexico,New Hampshire,0.005232545112592933
New Mexico,New Jersey,0.011673432589747604
New Mexico,New Mexico,73.90980838875993
New Mexico,New York,0.027398377430054476
New Mexico,North Carolina,0.23256328056413014
New Mexico,North Dakota,3.0062321004072627
New Mexico,Ohio,0.8238484329533717
New Mexico,Oklahoma,3.1331472838406014
New Mexico,Oregon,0.8191387043303402
New Mexico,Pennsylvania,0.2443357521854556
New Mexico,South Carolina,0.32763036303481635
New Mexico,South Dakota,0.1699504508723558
New Mexico,Tennessee,0.8379603595438363
New Mexico,Texas,57.27401794737108
New Mexico,Utah,11.308483175303794
New Mexico,Virginia,0.08335833399026446
New Mexico,Washington,0.605981440091688
New Mexico,West Virginia,0.25001601096616394
New Mexico,Wisconsin,0.5599362393521433
New Mexico,Wyoming,12.542406558234825
New York,Alabama,834.1152368536067
New York,Arizona,17.439151333384956
New York,Arkansas,166.86611243974332
New York,Colorado,57.03799958471926
New York,Connecticut,72.46088320616983
New York,Delaware,224.84317515309453
New York,Florida,335.94770492656306
New York,Georgia,1169.20811439546
New York,Illinois,1108.8052996116296
New York,Indiana,2713.342899416145
New York,Iowa,323.42327623098623
New York,Kansas,182.7325567748801
New York,Kentucky,1758.725368002219
New York,Louisiana,122.67509636888269
New York,Maryland,1689.5587975300439
New York,Massachusetts,615.6121865438074
New York,Michigan,1807.1942382984944
New York,Minnesota,221.04396467425798
New York,Mississippi,93.68595984175096
New York,Missouri,694.4350153824818
New York,Montana,25.481274576003475
New York,Nebraska,136.57119622711178
New York,Nevada,6.644119047458123
New York,New Hampshire,352.83877065552684
New York,New Jersey,446.49326837353505
New York,New Mexico,15.238325243129628
New York,New York,1508.588286906604
New York,North Carolina,1416.196495095534
New York,North Dakota,233.75207087468556
New York,Ohio,5773.624926660808
New York,Oklahoma,157.62737696724994
New York,Oregon,6.178334279138862
New York,Pennsylvania,7223.606698055178
New York,South Carolina,465.5271575550391
New York,South Dakota,31.767047607984075
New York,Tennessee,838.548129077231
New York,Texas,606.9161449188169
New York,Utah,11.486423553351859
New York,Virginia,885.6556126825042
New York,Washington,7.904398845249315
New York,West Virginia,2634.223077386915
New York,Wisconsin,537.5186274910521
New York,Wyoming,72.18049394510335
North Carolina,Alabama,1253.1548176032031
North Carolina,Arizona,11.99199585045999
North Carolina,Arkansas,142.70960629554233
North Carolina,Colorado,33.14094196282663
North Carolina,Connecticut,4.483740199073536
North Carolina,Delaware,70.85592760073244
North Carolina,Florida,579.7916530458118
North Carolina,Georgia,2229.758566817832
North Carolina,Illinois,624.3787523516685
North Carolina,Indiana,1761.500030751014
North Carolina,Iowa,150.09234839154746
North Carolina,Kansas,99.81345530726874
North Carolina,Kentucky,1414.4004421622972
North Carolina,Louisiana,147.71914794558728
North Carolina,Maryland,741.3886541059679
North Carolina,Massachusetts,34.92874328556636
North Carolina,Michigan,594.0757711924964
North Carolina,Minnesota,74.76114768640021
North Carolina,Mississippi,147.48889759821432
North Carolina,Missouri,429.50022245954494
North Carolina,Montana,11.216377701434814
North Carolina,Nebraska,69.125287373943
North Carolina,Nevada,3.3230970411902807
North Carolina,New Hampshire,21.44478980405178
North Carolina,New Jersey,64.09378059057535
North Carolina,New Mexico,9.457250711573232
North Carolina,New York,150.8877878002915
North Carolina,North Carolina,4714.162533545618
North Carolina,North Dakota,89.19548123239369
North Carolina,Ohio,3079.1712819077725
North Carolina,Oklahoma,103.53170756491664
North Carolina,Oregon,2.9346596083344156
North Carolina,Pennsylvania,2004.9289896799928
North Carolina,South Carolina,1201.443347109265
North Carolina,South Dakota,12.465121770382034
North Carolina,Tennessee,996.6192788514605
North Carolina,Texas,516.1735712393827
North Carolina,Utah,6.364275115339923
North Carolina,Virginia,1065.3646994080166
North Carolina,Washington,3.059438552240677
North Carolina,West Virginia,1579.5157972758736
North Carolina,Wisconsin,195.0414727579829
North Carolina,Wyoming,38.0109511468005
North Dakota,Alabama,1.2377543345556192
North Dakota,Arizona,1.6844469511343023
North Dakota,Arkansas,1.2702297676300742
North Dakota,Colorado,7.021789658556381
North Dakota,Connecticut,0.005869978153940082
North Dakota,Delaware,0.024633399552501073
North Dakota,Florida,0.3542755745535167
North Dakota,Georgia,0.9371782921673374
North Dakota,Illinois,5.535452828297363
North Dakota,Indiana,6.060757864521193
North Dakota,Iowa,11.619065486379542
North Dakota,Kansas,6.953745523197789
North Dakota,Kentucky,2.446207052949478
North Dakota,Louisiana,0.700805059304942
North Dakota,Maryland,0.2694616177177961
North Dakota,Massachusetts,0.038457330799159126
North Dakota,Michigan,3.243991362337102
North Dakota,Minnesota,9.797358194645218
North Dakota,Mississippi,0.27998238699708283
North Dakota,Missouri,7.470044120512427
North Dakota,Montana,5.789058230391004
North Dakota,Nebraska,12.957892371550283
North Dakota,Nevada,1.3299799583694134
North Dakota,New Hampshire,0.02269483194912478
North Dakota,New Jersey,0.03766107064920198
North Dakota,New Mexico,1.6588177822365695
North Dakota,New York,0.2880711811136084
North Dakota,North Carolina,0.4661390483564619
North Dakota,North Dakota,86.75717584708283
North Dakota,Ohio,4.331408023363753
North Dakota,Oklahoma,4.799014569863323
North Dakota,Oregon,1.568658217857319
North Dakota,Pennsylvania,2.0687494229028855
North Dakota,South Carolina,0.16370123158411357
North Dakota,South Dakota,4.771611200102775
North Dakota,Tennessee,1.114035137961953
North Dakota,Texas,13.568287715432325
North Dakota,Utah,2.312967492915578
North Dakota,Virginia,0.21330844086119313
North Dakota,Washington,1.5134236012996727
North Dakota,West Virginia,1.439726371788685
North Dakota,Wisconsin,4.380836302330304
North Dakota,Wyoming,13.3258673507981
Ohio,Alabama,985.8408720100045
Ohio,Arizona,23.595835385483902
Ohio,Arkansas,245.07865031549076
Ohio,Colorado,70.25256313219614
Ohio,Connecticut,3.8745638191858225
Ohio,Delaware,33.054145300600965
Ohio,Florida,237.42278603201478
Ohio,Georgia,1092.878541072009
Ohio,Illinois,1570.6923233248733
Ohio,Indiana,4656.918625002634
Ohio,Iowa,393.5301842378224
Ohio,Kansas,222.17282906554644
Ohio,Kentucky,3358.393105707791
Ohio,Louisiana,165.15154397708542
Ohio,Maryland,466.55600977498153
Ohio,Massachusetts,28.92724296110996
Ohio,Michigan,2665.4736920657447
Ohio,Minnesota,209.81571973424425
Ohio,Mississippi,110.9439306990821
Ohio,Missouri,962.0089381529679
Ohio,Montana,28.02737857302492
Ohio,Nebraska,165.60654059147518
Ohio,Nevada,7.937344137705724
Ohio,New Hampshire,20.79205009035413
Ohio,New Jersey,46.36271499429176
Ohio,New Mexico,20.600017444450543
Ohio,New York,503.7692839887083
Ohio,North Carolina,822.5433678084905
Ohio,North Dakota,235.25885224520556
Ohio,Ohio,15293.204156225507
Ohio,Oklahoma,211.15040544508966
Ohio,Oregon,7.527424145636077
Ohio,Pennsylvania,9021.492918826829
Ohio,South Carolina,245.12656877379987
Ohio,South Dakota,34.80811464072256
Ohio,Tennessee,1208.3310225223806
Ohio,Texas,858.7157098582476
Ohio,Utah,15.53903502924607
Ohio,Virginia,386.8181706048051
Ohio,Washington,8.25276352742941
Ohio,West Virginia,5079.073791872536
Ohio,Wisconsin,581.3351521170267
Ohio,Wyoming,87.50105104355127
Oklahoma,Alabama,134.75083563768874
Oklahoma,Arizona,53.83960004244528
Oklahoma,Arkansas,200.65642311259964
Oklahoma,Colorado,95.21340725181192
Oklahoma,Connecticut,0.12302893224606694
Oklahoma,Delaware,1.1855487426174616
Oklahoma,Florida,60.49693556766124
Oklahoma,Georgia,95.17964327043515
Oklahoma,Illinois,200.81569872554405
Oklahoma,Indiana,259.0643591983272
Oklahoma,Iowa,113.76207728142684
Oklahoma,Kansas,232.9662945701534
Oklahoma,Kentucky,124.47049872128044
