state_zip,FacID,FacID.1,lat,lon,state_facility,deaths_coef_2,deaths_coef_1_x,deaths_coef_3_x,deaths_coef_2_all,deaths_coef_1_all,deaths_coef_3_all
North Carolina,3982,3982,46.5869,-90.9017,Wisconsin,0.411099786,0.372891853,0.449307722,15.37371925,13.94487333,16.80256539
North Dakota,3982,3982,46.5869,-90.9017,Wisconsin,0.017744653,0.016095451,0.019393855,15.37371925,13.94487333,16.80256539
Ohio,3982,3982,46.5869,-90.9017,Wisconsin,1.424128467,1.291768807,1.55648815,15.37371925,13.94487333,16.80256539
Oklahoma,3982,3982,46.5869,-90.9017,Wisconsin,0.098415439,0.089268633,0.107562245,15.37371925,13.94487333,16.80256539
Oregon,3982,3982,46.5869,-90.9017,Wisconsin,0.00046729,0.000423859,0.00051072,15.37371925,13.94487333,16.80256539
Pennsylvania,3982,3982,46.5869,-90.9017,Wisconsin,1.165699372,1.057358349,1.274040408,15.37371925,13.94487333,16.80256539
Rhode Island,3982,3982,46.5869,-90.9017,Wisconsin,0.067679529,0.061389341,0.073969718,15.37371925,13.94487333,16.80256539
South Carolina,3982,3982,46.5869,-90.9017,Wisconsin,0.154771415,0.140386841,0.16915599,15.37371925,13.94487333,16.80256539
South Dakota,3982,3982,46.5869,-90.9017,Wisconsin,0.026169675,0.023737446,0.028601905,15.37371925,13.94487333,16.80256539
Tennessee,3982,3982,46.5869,-90.9017,Wisconsin,0.369675364,0.335317447,0.404033284,15.37371925,13.94487333,16.80256539
Texas,3982,3982,46.5869,-90.9017,Wisconsin,0.239750735,0.217468121,0.26203335,15.37371925,13.94487333,16.80256539
Utah,3982,3982,46.5869,-90.9017,Wisconsin,0.000247515,0.000224511,0.000270519,15.37371925,13.94487333,16.80256539
Vermont,3982,3982,46.5869,-90.9017,Wisconsin,0.041082146,0.037263939,0.044900353,15.37371925,13.94487333,16.80256539
Virginia,3982,3982,46.5869,-90.9017,Wisconsin,0.392423592,0.355951435,0.428895754,15.37371925,13.94487333,16.80256539
Washington,3982,3982,46.5869,-90.9017,Wisconsin,0.000960304,0.000871053,0.001049556,15.37371925,13.94487333,16.80256539
West Virginia,3982,3982,46.5869,-90.9017,Wisconsin,0.18758515,0.170150836,0.205019466,15.37371925,13.94487333,16.80256539
Wisconsin,3982,3982,46.5869,-90.9017,Wisconsin,1.164778087,1.056522559,1.273033653,15.37371925,13.94487333,16.80256539
Wyoming,3982,3982,46.5869,-90.9017,Wisconsin,0.000660626,0.000599227,0.000722025,15.37371925,13.94487333,16.80256539
Alabama,3992,3992,43.0792,-89.3739,Wisconsin,0.408760182,0.370769671,0.446750701,34.22957743,31.04824162,37.410916
Arizona,3992,3992,43.0792,-89.3739,Wisconsin,0.000680819,0.000617543,0.000744095,34.22957743,31.04824162,37.410916
Arkansas,3992,3992,43.0792,-89.3739,Wisconsin,0.195279071,0.177129676,0.213428469,34.22957743,31.04824162,37.410916
California,3992,3992,43.0792,-89.3739,Wisconsin,0.001604223,0.001455125,0.001753321,34.22957743,31.04824162,37.410916
Colorado,3992,3992,43.0792,-89.3739,Wisconsin,0.007180468,0.00651311,0.007847826,34.22957743,31.04824162,37.410916
Connecticut,3992,3992,43.0792,-89.3739,Wisconsin,0.367168236,0.333043315,0.401293165,34.22957743,31.04824162,37.410916
DC,3992,3992,43.0792,-89.3739,Wisconsin,0.046799162,0.042449609,0.051148715,34.22957743,31.04824162,37.410916
Delaware,3992,3992,43.0792,-89.3739,Wisconsin,0.064833387,0.058807719,0.070859056,34.22957743,31.04824162,37.410916
Florida,3992,3992,43.0792,-89.3739,Wisconsin,0.339532044,0.307975678,0.371088411,34.22957743,31.04824162,37.410916
Georgia,3992,3992,43.0792,-89.3739,Wisconsin,0.429792098,0.389846872,0.46973733,34.22957743,31.04824162,37.410916
Idaho,3992,3992,43.0792,-89.3739,Wisconsin,0.00016971,0.000153937,0.000185483,34.22957743,31.04824162,37.410916
Illinois,3992,3992,43.0792,-89.3739,Wisconsin,6.626938602,6.011022185,7.242855806,34.22957743,31.04824162,37.410916
Indiana,3992,3992,43.0792,-89.3739,Wisconsin,2.157577222,1.957049681,2.358104911,34.22957743,31.04824162,37.410916
Iowa,3992,3992,43.0792,-89.3739,Wisconsin,0.560177535,0.508114091,0.612241006,34.22957743,31.04824162,37.410916
Kansas,3992,3992,43.0792,-89.3739,Wisconsin,0.151602609,0.137512539,0.165692681,34.22957743,31.04824162,37.410916
Kentucky,3992,3992,43.0792,-89.3739,Wisconsin,0.688271798,0.624303203,0.752240414,34.22957743,31.04824162,37.410916
Louisiana,3992,3992,43.0792,-89.3739,Wisconsin,0.15056464,0.136571045,0.164558236,34.22957743,31.04824162,37.410916
Maine,3992,3992,43.0792,-89.3739,Wisconsin,0.114902202,0.104223098,0.125581308,34.22957743,31.04824162,37.410916
Maryland,3992,3992,43.0792,-89.3739,Wisconsin,0.425790406,0.386217093,0.465363726,34.22957743,31.04824162,37.410916
Massachusetts,3992,3992,43.0792,-89.3739,Wisconsin,0.620996386,0.563280469,0.678712314,34.22957743,31.04824162,37.410916
Michigan,3992,3992,43.0792,-89.3739,Wisconsin,3.287462132,2.981921957,3.593002515,34.22957743,31.04824162,37.410916
Minnesota,3992,3992,43.0792,-89.3739,Wisconsin,0.432287896,0.392110693,0.472465108,34.22957743,31.04824162,37.410916
Mississippi,3992,3992,43.0792,-89.3739,Wisconsin,0.181749453,0.164857511,0.198641398,34.22957743,31.04824162,37.410916
Missouri,3992,3992,43.0792,-89.3739,Wisconsin,0.854287243,0.774889008,0.933685508,34.22957743,31.04824162,37.410916
Montana,3992,3992,43.0792,-89.3739,Wisconsin,0.000710164,0.000644161,0.000776167,34.22957743,31.04824162,37.410916
Nebraska,3992,3992,43.0792,-89.3739,Wisconsin,0.083581621,0.075813478,0.091349764,34.22957743,31.04824162,37.410916
Nevada,3992,3992,43.0792,-89.3739,Wisconsin,0.000120709,0.00010949,0.000131928,34.22957743,31.04824162,37.410916
New Hampshire,3992,3992,43.0792,-89.3739,Wisconsin,0.111086245,0.100761797,0.121410694,34.22957743,31.04824162,37.410916
New Jersey,3992,3992,43.0792,-89.3739,Wisconsin,0.850996903,0.771904545,0.930089277,34.22957743,31.04824162,37.410916
New Mexico,3992,3992,43.0792,-89.3739,Wisconsin,0.002236815,0.002028923,0.002444706,34.22957743,31.04824162,37.410916
New York,3992,3992,43.0792,-89.3739,Wisconsin,2.062569673,1.870872701,2.25426669,34.22957743,31.04824162,37.410916
North Carolina,3992,3992,43.0792,-89.3739,Wisconsin,0.691826238,0.627527338,0.756125151,34.22957743,31.04824162,37.410916
North Dakota,3992,3992,43.0792,-89.3739,Wisconsin,0.012042315,0.010923093,0.013161537,34.22957743,31.04824162,37.410916
Ohio,3992,3992,43.0792,-89.3739,Wisconsin,2.570556818,2.331646879,2.809466856,34.22957743,31.04824162,37.410916
Oklahoma,3992,3992,43.0792,-89.3739,Wisconsin,0.198233512,0.17980953,0.216657495,34.22957743,31.04824162,37.410916
Oregon,3992,3992,43.0792,-89.3739,Wisconsin,1.39E-05,1.26E-05,1.52E-05,34.22957743,31.04824162,37.410916
Pennsylvania,3992,3992,43.0792,-89.3739,Wisconsin,1.825083479,1.655458666,1.994708335,34.22957743,31.04824162,37.410916
Rhode Island,3992,3992,43.0792,-89.3739,Wisconsin,0.107524528,0.097531111,0.117517948,34.22957743,31.04824162,37.410916
South Carolina,3992,3992,43.0792,-89.3739,Wisconsin,0.266626749,0.241846244,0.291407257,34.22957743,31.04824162,37.410916
South Dakota,3992,3992,43.0792,-89.3739,Wisconsin,0.030922798,0.028048809,0.033796788,34.22957743,31.04824162,37.410916
Tennessee,3992,3992,43.0792,-89.3739,Wisconsin,0.799616604,0.725299539,0.873933692,34.22957743,31.04824162,37.410916
Texas,3992,3992,43.0792,-89.3739,Wisconsin,0.511572309,0.464026377,0.559118245,34.22957743,31.04824162,37.410916
Utah,3992,3992,43.0792,-89.3739,Wisconsin,0.000135888,0.000123258,0.000148517,34.22957743,31.04824162,37.410916
Vermont,3992,3992,43.0792,-89.3739,Wisconsin,0.061329648,0.055629619,0.067029677,34.22957743,31.04824162,37.410916
Virginia,3992,3992,43.0792,-89.3739,Wisconsin,0.618928157,0.561404454,0.676451873,34.22957743,31.04824162,37.410916
Washington,3992,3992,43.0792,-89.3739,Wisconsin,0.000320359,0.000290585,0.000350134,34.22957743,31.04824162,37.410916
West Virginia,3992,3992,43.0792,-89.3739,Wisconsin,0.311623179,0.28266065,0.340585717,34.22957743,31.04824162,37.410916
Wisconsin,3992,3992,43.0792,-89.3739,Wisconsin,4.996610634,4.532215991,5.461006497,34.22957743,31.04824162,37.410916
Wyoming,3992,3992,43.0792,-89.3739,Wisconsin,0.000900645,0.000816938,0.000984351,34.22957743,31.04824162,37.410916
Alabama,4040,4040,43.3842,-87.8689,Wisconsin,2.920479185,2.649046918,3.191911611,267.8733839,242.9767398,292.7700881
Arizona,4040,4040,43.3842,-87.8689,Wisconsin,0.001355007,0.001229072,0.001480943,267.8733839,242.9767398,292.7700881
Arkansas,4040,4040,43.3842,-87.8689,Wisconsin,1.19248495,1.081654321,1.303315619,267.8733839,242.9767398,292.7700881
California,4040,4040,43.3842,-87.8689,Wisconsin,0.001830576,0.001660441,0.002000711,267.8733839,242.9767398,292.7700881
Colorado,4040,4040,43.3842,-87.8689,Wisconsin,0.025981872,0.023567098,0.028396647,267.8733839,242.9767398,292.7700881
Connecticut,4040,4040,43.3842,-87.8689,Wisconsin,3.169963063,2.875343418,3.464582898,267.8733839,242.9767398,292.7700881
DC,4040,4040,43.3842,-87.8689,Wisconsin,0.440537028,0.399593063,0.48148102,267.8733839,242.9767398,292.7700881
Delaware,4040,4040,43.3842,-87.8689,Wisconsin,0.549814461,0.498714161,0.600914789,267.8733839,242.9767398,292.7700881
Florida,4040,4040,43.3842,-87.8689,Wisconsin,2.337651758,2.120388556,2.554914984,267.8733839,242.9767398,292.7700881
Georgia,4040,4040,43.3842,-87.8689,Wisconsin,3.32959758,3.02014158,3.639053731,267.8733839,242.9767398,292.7700881
Idaho,4040,4040,43.3842,-87.8689,Wisconsin,0.000698957,0.000633995,0.000763918,267.8733839,242.9767398,292.7700881
Illinois,4040,4040,43.3842,-87.8689,Wisconsin,44.72453278,40.56773859,48.88133989,267.8733839,242.9767398,292.7700881
Indiana,4040,4040,43.3842,-87.8689,Wisconsin,17.18609711,15.58879195,18.78340567,267.8733839,242.9767398,292.7700881
Iowa,4040,4040,43.3842,-87.8689,Wisconsin,2.537117506,2.301314958,2.772920252,267.8733839,242.9767398,292.7700881
Kansas,4040,4040,43.3842,-87.8689,Wisconsin,0.826000649,0.749231423,0.902769898,267.8733839,242.9767398,292.7700881
Kentucky,4040,4040,43.3842,-87.8689,Wisconsin,5.570226443,5.052522833,6.087930594,267.8733839,242.9767398,292.7700881
Louisiana,4040,4040,43.3842,-87.8689,Wisconsin,0.948765181,0.860586154,1.036944226,267.8733839,242.9767398,292.7700881
Maine,4040,4040,43.3842,-87.8689,Wisconsin,0.973220102,0.882768101,1.063672144,267.8733839,242.9767398,292.7700881
Maryland,4040,4040,43.3842,-87.8689,Wisconsin,3.95814331,3.590269307,4.326017565,267.8733839,242.9767398,292.7700881
Massachusetts,4040,4040,43.3842,-87.8689,Wisconsin,5.49690622,4.9860182,6.007794545,267.8733839,242.9767398,292.7700881
Michigan,4040,4040,43.3842,-87.8689,Wisconsin,32.92470484,29.86461948,35.98479819,267.8733839,242.9767398,292.7700881
Minnesota,4040,4040,43.3842,-87.8689,Wisconsin,2.374245437,2.153580825,2.594910148,267.8733839,242.9767398,292.7700881
Mississippi,4040,4040,43.3842,-87.8689,Wisconsin,1.185684177,1.075485588,1.295882813,267.8733839,242.9767398,292.7700881
Missouri,4040,4040,43.3842,-87.8689,Wisconsin,4.854448643,4.403270778,5.305626879,267.8733839,242.9767398,292.7700881
Montana,4040,4040,43.3842,-87.8689,Wisconsin,0.002841383,0.002577303,0.003105464,267.8733839,242.9767398,292.7700881
Nebraska,4040,4040,43.3842,-87.8689,Wisconsin,0.434295595,0.393931792,0.474659409,267.8733839,242.9767398,292.7700881
Nevada,4040,4040,43.3842,-87.8689,Wisconsin,0.000417997,0.000379148,0.000456845,267.8733839,242.9767398,292.7700881
New Hampshire,4040,4040,43.3842,-87.8689,Wisconsin,0.973831434,0.883322556,1.064340367,267.8733839,242.9767398,292.7700881
New Jersey,4040,4040,43.3842,-87.8689,Wisconsin,7.472835265,6.778302232,8.167368747,267.8733839,242.9767398,292.7700881
New Mexico,4040,4040,43.3842,-87.8689,Wisconsin,0.009043177,0.008202697,0.009883656,267.8733839,242.9767398,292.7700881
New York,4040,4040,43.3842,-87.8689,Wisconsin,17.56931305,15.93640229,19.202225,267.8733839,242.9767398,292.7700881
North Carolina,4040,4040,43.3842,-87.8689,Wisconsin,6.019769366,5.460285721,6.579253385,267.8733839,242.9767398,292.7700881
North Dakota,4040,4040,43.3842,-87.8689,Wisconsin,0.055806239,0.050619563,0.060992916,267.8733839,242.9767398,292.7700881
Ohio,4040,4040,43.3842,-87.8689,Wisconsin,23.44097621,21.26233957,25.61961592,267.8733839,242.9767398,292.7700881
Oklahoma,4040,4040,43.3842,-87.8689,Wisconsin,1.188809204,1.078320253,1.299298184,267.8733839,242.9767398,292.7700881
Oregon,4040,4040,43.3842,-87.8689,Wisconsin,5.55E-05,5.03E-05,6.07E-05,267.8733839,242.9767398,292.7700881
Pennsylvania,4040,4040,43.3842,-87.8689,Wisconsin,16.60636765,15.06295317,18.14978343,267.8733839,242.9767398,292.7700881
Rhode Island,4040,4040,43.3842,-87.8689,Wisconsin,0.941989604,0.85444015,1.029539107,267.8733839,242.9767398,292.7700881
South Carolina,4040,4040,43.3842,-87.8689,Wisconsin,2.266548606,2.055893372,2.477203948,267.8733839,242.9767398,292.7700881
South Dakota,4040,4040,43.3842,-87.8689,Wisconsin,0.152113429,0.137975878,0.166250983,267.8733839,242.9767398,292.7700881
Tennessee,4040,4040,43.3842,-87.8689,Wisconsin,5.912277539,5.362783929,6.461771591,267.8733839,242.9767398,292.7700881
Texas,4040,4040,43.3842,-87.8689,Wisconsin,2.981524684,2.704419274,3.258630155,267.8733839,242.9767398,292.7700881
Utah,4040,4040,43.3842,-87.8689,Wisconsin,0.000417538,0.000378732,0.000456344,267.8733839,242.9767398,292.7700881
Vermont,4040,4040,43.3842,-87.8689,Wisconsin,0.522322823,0.473777612,0.570868062,267.8733839,242.9767398,292.7700881
Virginia,4040,4040,43.3842,-87.8689,Wisconsin,5.495115306,4.984393296,6.00583771,267.8733839,242.9767398,292.7700881
Washington,4040,4040,43.3842,-87.8689,Wisconsin,0.002155195,0.00195489,0.002355501,267.8733839,242.9767398,292.7700881
West Virginia,4040,4040,43.3842,-87.8689,Wisconsin,2.929773762,2.657477013,3.202070801,267.8733839,242.9767398,292.7700881
Wisconsin,4040,4040,43.3842,-87.8689,Wisconsin,35.36149092,32.07484342,38.64816392,267.8733839,242.9767398,292.7700881
Wyoming,4040,4040,43.3842,-87.8689,Wisconsin,0.00280558,0.002544827,0.003066333,267.8733839,242.9767398,292.7700881
Alabama,4041,4041,42.8457,-87.8294,Wisconsin,9.69826894,8.796900738,10.59963794,894.2063121,811.0959913,977.3170681
Arizona,4041,4041,42.8457,-87.8294,Wisconsin,0.009052355,0.008211022,0.009893687,894.2063121,811.0959913,977.3170681
Arkansas,4041,4041,42.8457,-87.8294,Wisconsin,4.014872978,3.641726602,4.38801958,894.2063121,811.0959913,977.3170681
California,4041,4041,42.8457,-87.8294,Wisconsin,0.005498423,0.004987396,0.006009451,894.2063121,811.0959913,977.3170681
Colorado,4041,4041,42.8457,-87.8294,Wisconsin,0.0600333,0.05445376,0.06561284,894.2063121,811.0959913,977.3170681
Connecticut,4041,4041,42.8457,-87.8294,Wisconsin,8.938901497,8.108109644,9.769694116,894.2063121,811.0959913,977.3170681
DC,4041,4041,42.8457,-87.8294,Wisconsin,1.422838186,1.290597866,1.555078648,894.2063121,811.0959913,977.3170681
Delaware,4041,4041,42.8457,-87.8294,Wisconsin,1.883458698,1.708407951,2.058509589,894.2063121,811.0959913,977.3170681
Florida,4041,4041,42.8457,-87.8294,Wisconsin,7.604669414,6.897885248,8.311453696,894.2063121,811.0959913,977.3170681
Georgia,4041,4041,42.8457,-87.8294,Wisconsin,11.2245587,10.18133643,12.26778169,894.2063121,811.0959913,977.3170681
Idaho,4041,4041,42.8457,-87.8294,Wisconsin,0.003627679,0.00329052,0.003964838,894.2063121,811.0959913,977.3170681
Illinois,4041,4041,42.8457,-87.8294,Wisconsin,177.5751316,161.070589,194.0797927,894.2063121,811.0959913,977.3170681
Indiana,4041,4041,42.8457,-87.8294,Wisconsin,61.61268253,55.88624155,67.33914659,894.2063121,811.0959913,977.3170681
Iowa,4041,4041,42.8457,-87.8294,Wisconsin,7.870682101,7.139170671,8.602194435,894.2063121,811.0959913,977.3170681
Kansas,4041,4041,42.8457,-87.8294,Wisconsin,2.679026184,2.430034926,2.928017562,894.2063121,811.0959913,977.3170681
Kentucky,4041,4041,42.8457,-87.8294,Wisconsin,18.36832231,16.66114271,20.0755048,894.2063121,811.0959913,977.3170681
Louisiana,4041,4041,42.8457,-87.8294,Wisconsin,3.251824362,2.949596869,3.554051963,894.2063121,811.0959913,977.3170681
Maine,4041,4041,42.8457,-87.8294,Wisconsin,2.61357343,2.370665238,2.856481775,894.2063121,811.0959913,977.3170681
Maryland,4041,4041,42.8457,-87.8294,Wisconsin,13.28601736,12.05119859,14.52083745,894.2063121,811.0959913,977.3170681
Massachusetts,4041,4041,42.8457,-87.8294,Wisconsin,14.92576245,13.53854495,16.31298119,894.2063121,811.0959913,977.3170681
Michigan,4041,4041,42.8457,-87.8294,Wisconsin,102.8351342,93.27736007,112.3929495,894.2063121,811.0959913,977.3170681
Minnesota,4041,4041,42.8457,-87.8294,Wisconsin,6.589955972,5.977478863,7.202433434,894.2063121,811.0959913,977.3170681
Mississippi,4041,4041,42.8457,-87.8294,Wisconsin,4.06235082,3.684791641,4.439910262,894.2063121,811.0959913,977.3170681
Missouri,4041,4041,42.8457,-87.8294,Wisconsin,15.75817983,14.293594,17.22276749,894.2063121,811.0959913,977.3170681
Montana,4041,4041,42.8457,-87.8294,Wisconsin,0.016943443,0.015368706,0.018518179,894.2063121,811.0959913,977.3170681
Nebraska,4041,4041,42.8457,-87.8294,Wisconsin,1.454815671,1.319603744,1.590027655,894.2063121,811.0959913,977.3170681
Nevada,4041,4041,42.8457,-87.8294,Wisconsin,0.001920026,0.001741577,0.002098475,894.2063121,811.0959913,977.3170681
New Hampshire,4041,4041,42.8457,-87.8294,Wisconsin,2.671666044,2.423358445,2.919973843,894.2063121,811.0959913,977.3170681
New Jersey,4041,4041,42.8457,-87.8294,Wisconsin,21.57112447,19.56627909,23.57597171,894.2063121,811.0959913,977.3170681
New Mexico,4041,4041,42.8457,-87.8294,Wisconsin,0.027349387,0.024807514,0.029891259,894.2063121,811.0959913,977.3170681
New York,4041,4041,42.8457,-87.8294,Wisconsin,50.86552535,46.13802078,55.59303505,894.2063121,811.0959913,977.3170681
North Carolina,4041,4041,42.8457,-87.8294,Wisconsin,20.06890502,18.20367757,21.93413421,894.2063121,811.0959913,977.3170681
North Dakota,4041,4041,42.8457,-87.8294,Wisconsin,0.192522099,0.17462894,0.210415262,894.2063121,811.0959913,977.3170681
Ohio,4041,4041,42.8457,-87.8294,Wisconsin,75.4553796,68.44242327,82.46835181,894.2063121,811.0959913,977.3170681
Oklahoma,4041,4041,42.8457,-87.8294,Wisconsin,3.523856518,3.196346008,3.851367166,894.2063121,811.0959913,977.3170681
Oregon,4041,4041,42.8457,-87.8294,Wisconsin,0.000333357,0.000302374,0.000364339,894.2063121,811.0959913,977.3170681
Pennsylvania,4041,4041,42.8457,-87.8294,Wisconsin,52.08571724,47.24480165,56.92663907,894.2063121,811.0959913,977.3170681
Rhode Island,4041,4041,42.8457,-87.8294,Wisconsin,2.637733282,2.392579355,2.882887423,894.2063121,811.0959913,977.3170681
South Carolina,4041,4041,42.8457,-87.8294,Wisconsin,7.718075548,7.000749292,8.435402336,894.2063121,811.0959913,977.3170681
South Dakota,4041,4041,42.8457,-87.8294,Wisconsin,0.470884291,0.427119889,0.514648707,894.2063121,811.0959913,977.3170681
Tennessee,4041,4041,42.8457,-87.8294,Wisconsin,18.81532183,17.06660132,20.5640445,894.2063121,811.0959913,977.3170681
Texas,4041,4041,42.8457,-87.8294,Wisconsin,9.859524102,8.94317095,10.7758776,894.2063121,811.0959913,977.3170681
Utah,4041,4041,42.8457,-87.8294,Wisconsin,0.001634739,0.001482805,0.001786673,894.2063121,811.0959913,977.3170681
Vermont,4041,4041,42.8457,-87.8294,Wisconsin,1.41140418,1.280226728,1.542581736,894.2063121,811.0959913,977.3170681
Virginia,4041,4041,42.8457,-87.8294,Wisconsin,18.45970743,16.74403856,20.17537835,894.2063121,811.0959913,977.3170681
Washington,4041,4041,42.8457,-87.8294,Wisconsin,0.00462872,0.004198524,0.005058917,894.2063121,811.0959913,977.3170681
West Virginia,4041,4041,42.8457,-87.8294,Wisconsin,9.140422459,8.290897977,9.989948345,894.2063121,811.0959913,977.3170681
Wisconsin,4041,4041,42.8457,-87.8294,Wisconsin,121.4468699,110.1585204,132.7354217,894.2063121,811.0959913,977.3170681
Wyoming,4041,4041,42.8457,-87.8294,Wisconsin,0.009624082,0.008729612,0.010518551,894.2063121,811.0959913,977.3170681
Alabama,4042,4042,43.0303,-87.9233,Wisconsin,5.102370026,4.62815102,5.576589228,510.7492657,463.279262,558.2193901
Arizona,4042,4042,43.0303,-87.9233,Wisconsin,0.007451251,0.006758726,0.008143776,510.7492657,463.279262,558.2193901
Arkansas,4042,4042,43.0303,-87.9233,Wisconsin,2.228161468,2.021074188,2.43524881,510.7492657,463.279262,558.2193901
California,4042,4042,43.0303,-87.9233,Wisconsin,0.003050772,0.002767231,0.003334313,510.7492657,463.279262,558.2193901
Colorado,4042,4042,43.0303,-87.9233,Wisconsin,0.075961364,0.068901457,0.083021271,510.7492657,463.279262,558.2193901
Connecticut,4042,4042,43.0303,-87.9233,Wisconsin,5.375459513,4.875859118,5.875060157,510.7492657,463.279262,558.2193901
DC,4042,4042,43.0303,-87.9233,Wisconsin,0.822939088,0.746454323,0.899423894,510.7492657,463.279262,558.2193901
Delaware,4042,4042,43.0303,-87.9233,Wisconsin,1.119924153,1.015837353,1.224010999,510.7492657,463.279262,558.2193901
Florida,4042,4042,43.0303,-87.9233,Wisconsin,4.867640595,4.415238285,5.320042944,510.7492657,463.279262,558.2193901
Georgia,4042,4042,43.0303,-87.9233,Wisconsin,6.094573392,5.528138353,6.66100861,510.7492657,463.279262,558.2193901
Idaho,4042,4042,43.0303,-87.9233,Wisconsin,0.002229536,0.002022322,0.002436751,510.7492657,463.279262,558.2193901
Illinois,4042,4042,43.0303,-87.9233,Wisconsin,89.96771449,81.60592034,98.32953489,510.7492657,463.279262,558.2193901
Indiana,4042,4042,43.0303,-87.9233,Wisconsin,33.42507173,30.31849215,36.53165719,510.7492657,463.279262,558.2193901
Iowa,4042,4042,43.0303,-87.9233,Wisconsin,4.749585502,4.30815406,5.191017242,510.7492657,463.279262,558.2193901
Kansas,4042,4042,43.0303,-87.9233,Wisconsin,1.646116357,1.493124873,1.799107885,510.7492657,463.279262,558.2193901
Kentucky,4042,4042,43.0303,-87.9233,Wisconsin,10.01825916,9.087151107,10.94936797,510.7492657,463.279262,558.2193901
Louisiana,4042,4042,43.0303,-87.9233,Wisconsin,1.798140638,1.631019984,1.965261319,510.7492657,463.279262,558.2193901
Maine,4042,4042,43.0303,-87.9233,Wisconsin,1.597446313,1.448978217,1.74591446,510.7492657,463.279262,558.2193901
Maryland,4042,4042,43.0303,-87.9233,Wisconsin,7.735954944,7.016967658,8.454942622,510.7492657,463.279262,558.2193901
Massachusetts,4042,4042,43.0303,-87.9233,Wisconsin,9.029625331,8.190403313,9.868847749,510.7492657,463.279262,558.2193901
Michigan,4042,4042,43.0303,-87.9233,Wisconsin,60.90406826,55.24353774,66.56461134,510.7492657,463.279262,558.2193901
Minnesota,4042,4042,43.0303,-87.9233,Wisconsin,4.218981183,3.826865293,4.611097207,510.7492657,463.279262,558.2193901
Mississippi,4042,4042,43.0303,-87.9233,Wisconsin,2.151733533,1.951749514,2.351717615,510.7492657,463.279262,558.2193901
Missouri,4042,4042,43.0303,-87.9233,Wisconsin,8.963962284,8.130842427,9.797082668,510.7492657,463.279262,558.2193901
Montana,4042,4042,43.0303,-87.9233,Wisconsin,0.009573342,0.008683588,0.010463095,510.7492657,463.279262,558.2193901
Nebraska,4042,4042,43.0303,-87.9233,Wisconsin,0.921594939,0.835941119,1.007248779,510.7492657,463.279262,558.2193901
Nevada,4042,4042,43.0303,-87.9233,Wisconsin,0.001441948,0.001307932,0.001575963,510.7492657,463.279262,558.2193901
New Hampshire,4042,4042,43.0303,-87.9233,Wisconsin,1.626483341,1.475316446,1.777650304,510.7492657,463.279262,558.2193901
New Jersey,4042,4042,43.0303,-87.9233,Wisconsin,13.10426748,11.88634411,14.32219147,510.7492657,463.279262,558.2193901
New Mexico,4042,4042,43.0303,-87.9233,Wisconsin,0.027584299,0.025020593,0.030148004,510.7492657,463.279262,558.2193901
New York,4042,4042,43.0303,-87.9233,Wisconsin,31.10727433,28.21613271,33.99841769,510.7492657,463.279262,558.2193901
North Carolina,4042,4042,43.0303,-87.9233,Wisconsin,11.6574416,10.57398761,12.74089615,510.7492657,463.279262,558.2193901
North Dakota,4042,4042,43.0303,-87.9233,Wisconsin,0.115575965,0.104834245,0.126317686,510.7492657,463.279262,558.2193901
Ohio,4042,4042,43.0303,-87.9233,Wisconsin,44.00574048,39.91579116,48.09569455,510.7492657,463.279262,558.2193901
Oklahoma,4042,4042,43.0303,-87.9233,Wisconsin,2.094289572,1.899644529,2.288934661,510.7492657,463.279262,558.2193901
Oregon,4042,4042,43.0303,-87.9233,Wisconsin,0.000258211,0.000234213,0.00028221,510.7492657,463.279262,558.2193901
Pennsylvania,4042,4042,43.0303,-87.9233,Wisconsin,30.83241633,27.96681926,33.69801534,510.7492657,463.279262,558.2193901
Rhode Island,4042,4042,43.0303,-87.9233,Wisconsin,1.548083125,1.404202819,1.691963496,510.7492657,463.279262,558.2193901
South Carolina,4042,4042,43.0303,-87.9233,Wisconsin,4.473820173,4.058019221,4.889621288,510.7492657,463.279262,558.2193901
South Dakota,4042,4042,43.0303,-87.9233,Wisconsin,0.289971203,0.263021041,0.316921369,510.7492657,463.279262,558.2193901
Tennessee,4042,4042,43.0303,-87.9233,Wisconsin,10.15635807,9.21241593,11.10030077,510.7492657,463.279262,558.2193901
Texas,4042,4042,43.0303,-87.9233,Wisconsin,5.371520005,4.872286533,5.870753564,510.7492657,463.279262,558.2193901
Utah,4042,4042,43.0303,-87.9233,Wisconsin,0.0022893,0.002076531,0.002502069,510.7492657,463.279262,558.2193901
Vermont,4042,4042,43.0303,-87.9233,Wisconsin,0.869592217,0.788771496,0.950412974,510.7492657,463.279262,558.2193901
Virginia,4042,4042,43.0303,-87.9233,Wisconsin,10.62433781,9.636901043,11.61177517,510.7492657,463.279262,558.2193901
Washington,4042,4042,43.0303,-87.9233,Wisconsin,0.003162403,0.002868486,0.003456319,510.7492657,463.279262,558.2193901
West Virginia,4042,4042,43.0303,-87.9233,Wisconsin,5.166034454,4.68589748,5.646171818,510.7492657,463.279262,558.2193901
Wisconsin,4042,4042,43.0303,-87.9233,Wisconsin,74.82688213,67.87211956,81.7817055,510.7492657,463.279262,558.2193901
Wyoming,4042,4042,43.0303,-87.9233,Wisconsin,0.006852137,0.006215295,0.00748898,510.7492657,463.279262,558.2193901
