state_zip,FacID,FacID,Facility.Latitude,Facility.Longitude,state_facility,deaths_coef_2
Delaware,3161,3161,39.858,-75.323,Pennsylvania,5.194496784255325
Delaware,3176,3176,41.2033,-76.0683,Pennsylvania,1.791770955048128
Delaware,3178,3178,40.9289,-79.4658,Pennsylvania,9.33023456680268
Delaware,3179,3179,39.8562,-79.9274,Pennsylvania,41.97464455991236
Delaware,3181,3181,40.2207,-79.9682,Pennsylvania,0.3963750074239767
Delaware,3251,3251,34.4017,-80.1589,South Carolina,2.2388352272572454
Delaware,3264,3264,34.6022,-82.435,South Carolina,2.008451622947742
Delaware,3280,3280,33.0647,-80.6228,South Carolina,3.931681441362423
Delaware,3287,3287,34.0533,-81.2178,South Carolina,2.638508793610315
Delaware,3295,3295,33.435,-81.9111,South Carolina,1.4404023821285858
Delaware,3297,3297,33.8264,-80.6218,South Carolina,6.62664846731514
Delaware,3298,3298,33.0163,-79.9285,South Carolina,3.867821324574702
Delaware,3317,3317,33.8253,-79.0528,South Carolina,2.0046203194591827
Delaware,3319,3319,33.2422,-79.9875,South Carolina,3.6102381473336655
Delaware,3393,3393,35.0742,-90.1439,Tennessee,2.046934755034576
Delaware,3396,3396,36.0211,-84.1567,Tennessee,5.814343740709267
Delaware,3399,3399,36.3903,-87.6539,Tennessee,2.960726852692323
Delaware,3403,3403,36.3156,-86.4006,Tennessee,6.388100501613742
Delaware,3405,3405,36.3767,-82.9639,Tennessee,7.818462675764111
Delaware,3406,3406,36.0278,-87.9861,Tennessee,11.429250435301528
Delaware,3407,3407,35.8992,-84.5194,Tennessee,12.271909750227817
Delaware,3470,3470,29.4828,-95.6311,Texas,3.3889677745075426
Delaware,3497,3497,31.8206,-96.0561,Texas,4.948660668673887
Delaware,3644,3644,39.7272,-110.8644,Utah,0.1086609368347776
Delaware,3775,3775,36.9333,-82.1997,Virginia,5.248620108384448
Delaware,3776,3776,37.3704,-80.8639,Virginia,2.824630041742898
Delaware,3788,3788,38.8203,-77.0411,Virginia,4.550983459640323
Delaware,3796,3796,37.7089,-78.2878,Virginia,4.327916173734721
Delaware,3797,3797,37.3822,-77.3833,Virginia,26.249395927350083
Delaware,3803,3803,36.7711,-76.3019,Virginia,12.740801558382481
Delaware,3804,3804,38.5367,-77.2806,Virginia,2.660541474892934
Delaware,3809,3809,37.2144,-76.4611,Virginia,11.806611154231378
Delaware,3845,3845,46.7559,-122.8578,Washington,0.3072700189008473
Delaware,3935,3935,38.4731,-81.8233,West Virginia,25.142343275240805
Delaware,3936,3936,38.2056,-81.4211,West Virginia,4.364746030349955
Delaware,3938,3938,38.9669,-81.9231,West Virginia,11.16481171438485
Delaware,3942,3942,39.4883,-79.6367,West Virginia,5.6702972312432465
Delaware,3943,3943,39.7107,-79.9275,West Virginia,25.09556001445741
Delaware,3944,3944,39.3844,-80.3325,West Virginia,4.588110179188395
Delaware,3945,3945,39.5314,-80.113,West Virginia,0.8736894076796924
Delaware,3946,3946,39.3672,-81.3006,West Virginia,2.4078964939538334
Delaware,3947,3947,39.8464,-80.8189,West Virginia,12.87489725028631
Delaware,3948,3948,39.8297,-80.8153,West Virginia,11.059043780657374
Delaware,3954,3954,39.2014,-79.2667,West Virginia,10.416542640546535
Delaware,3982,3982,46.5869,-90.9017,Wisconsin,0.05872017760312919
Delaware,3992,3992,43.0792,-89.3739,Wisconsin,0.09035982430645978
Delaware,4040,4040,43.3842,-87.8689,Wisconsin,0.7244672044797589
Delaware,4041,4041,42.8457,-87.8294,Wisconsin,2.311232271918464
Delaware,4042,4042,43.0303,-87.9233,Wisconsin,1.4020696216551438
Delaware,4050,4050,43.715,-87.7094,Wisconsin,2.8443327168942063
Delaware,4054,4054,42.7225,-91.0085,Wisconsin,1.7830618152492679
Delaware,4072,4072,44.5397,-88.0083,Wisconsin,1.040836291266541
Delaware,4078,4078,44.8606,-89.6553,Wisconsin,1.539545019987306
Delaware,4125,4125,44.082,-87.6558,Wisconsin,0.14731711223562632
Delaware,4140,4140,44.3085,-91.9106,Wisconsin,0.6378640893592373
Delaware,4143,4143,43.5592,-91.2333,Wisconsin,1.3667518669441097
Delaware,4146,4146,42.7083,-90.9853,Wisconsin,0.060688208496416
Delaware,4158,4158,42.8378,-105.7769,Wyoming,0.9119465209557953
Delaware,4162,4162,41.7572,-110.5986,Wyoming,0.5410373056628746
Delaware,4259,4259,42.0317,-84.755,Michigan,0.219073050649402
Delaware,4271,4271,44.3026,-91.9126,Wisconsin,0.8573587071776594
Delaware,4941,4941,36.9047,-111.3886,Arizona,0.0782047642599524
Delaware,6002,6002,33.6319,-87.0597,Alabama,6.532128606939846
Delaware,6004,6004,39.3668,-81.2944,West Virginia,11.720674538899265
Delaware,6009,6009,34.4236,-92.1392,Arkansas,4.461435881895088
Delaware,6016,6016,40.4663,-89.9841,Illinois,0.8272221406865639
Delaware,6017,6017,38.9361,-88.2778,Illinois,3.820859678826343
Delaware,6018,6018,38.9031,-84.8511,Kentucky,1.912982916042617
Delaware,6019,6019,38.8689,-84.2286,Ohio,6.032907478026431
Delaware,6021,6021,40.4627,-107.5912,Colorado,0.227880646016781
Delaware,6030,6030,47.3761,-101.1567,North Dakota,1.9530575538900488
Delaware,6031,6031,38.6903,-83.4803,Ohio,4.6727077619490345
Delaware,6034,6034,42.7748,-82.4945,Michigan,7.666854982791008
Delaware,6041,6041,38.7,-83.8175,Kentucky,7.966257005506503
Delaware,6052,6052,33.4124,-85.0345,Georgia,10.743637814358483
Delaware,6055,6055,30.7261,-91.3669,Louisiana,3.5678582490741726
Delaware,6061,6061,31.2194,-89.3933,Mississippi,0.7470177003527158
Delaware,6064,6064,39.1714,-94.6958,Kansas,0.7076518327801194
Delaware,6065,6065,39.4472,-94.98,Missouri,1.0599502164839956
Delaware,6068,6068,39.2825,-96.1153,Kansas,3.623126405623456
Delaware,6071,6071,38.5847,-85.4117,Kentucky,1.3556608891289799
Delaware,6073,6073,30.5335,-88.5574,Mississippi,2.22574263771052
Delaware,6076,6076,45.8831,-106.614,Montana,0.8886364212973826
Delaware,6077,6077,41.0808,-101.1408,Nebraska,2.0262115930463
Delaware,6082,6082,43.3561,-78.6039,New York,1.8200342572771513
Delaware,6085,6085,41.2175,-87.0239,Indiana,5.8389834749342056
Delaware,6089,6089,47.6788,-104.1569,Montana,0.05949006286215723
Delaware,6090,6090,45.3792,-93.8958,Minnesota,2.6277914106962843
Delaware,6094,6094,40.6344,-80.42,Pennsylvania,9.591703557969915
Delaware,6095,6095,36.4537,-97.0527,Oklahoma,1.2735887098001935
Delaware,6096,6096,40.6215,-95.7765,Nebraska,1.9365624275955609
Delaware,6098,6098,45.3047,-96.5103,South Dakota,1.314437468004107
Delaware,6101,6101,44.2886,-105.3847,Wyoming,0.3556202586527804
Delaware,6106,6106,45.6933,-119.8056,Oregon,0.2602804489053392
Delaware,6113,6113,38.3722,-87.7661,Indiana,16.960646434725138
Delaware,6124,6124,32.3558,-81.1683,Georgia,0.8943303699962863
Delaware,6136,6136,30.6167,-96.0778,Texas,0.5154450693196526
Delaware,6137,6137,37.9053,-87.715,Indiana,1.6989057860851915
Delaware,6138,6138,36.2561,-94.5241,Arkansas,0.8407172095331263
Delaware,6139,6139,33.0583,-94.844,Texas,2.427371506932714
Delaware,6146,6146,32.2597,-94.5703,Texas,5.864305336809549
Delaware,6147,6147,33.0917,-95.0417,Texas,5.132178964391235
Delaware,6155,6155,38.1306,-90.2625,Missouri,4.464956771765599
Delaware,6165,6165,39.1747,-111.0289,Utah,0.115449314736027
Delaware,6166,6166,37.9256,-87.0372,Indiana,13.20074917269505
Delaware,6170,6170,42.5381,-87.9033,Wisconsin,2.950515959519753
Delaware,6177,6177,34.5778,-109.2717,Arizona,0.20545884919467147
Delaware,6178,6178,28.7128,-97.2142,Texas,0.7826349678545927
Delaware,6179,6179,29.9172,-96.7506,Texas,1.2174393084576696
Delaware,6180,6180,31.185,-96.4853,Texas,0.2135672957995431
Delaware,6181,6181,29.3072,-98.3228,Texas,0.8513561764594691
Delaware,6183,6183,28.7044,-98.4781,Texas,0.4908973562659272
Delaware,6190,6190,31.395,-92.7167,Louisiana,1.0214688943583274
Delaware,6193,6193,35.2972,-101.7475,Texas,0.9323249841311074
Delaware,6194,6194,34.1847,-102.5686,Texas,0.8575628664346236
Delaware,6195,6195,37.1519,-93.3892,Missouri,0.4134015248962902
Delaware,6204,6204,42.1103,-104.8828,Wyoming,0.5945499243655845
Delaware,6213,6213,39.0694,-87.5108,Indiana,2.7486413344413405
Delaware,6248,6248,40.2217,-103.6803,Colorado,0.656906227805484
Delaware,6249,6249,33.3303,-79.3611,South Carolina,5.125757552785506
Delaware,6250,6250,36.5278,-78.8917,North Carolina,7.739465256232793
Delaware,6254,6254,41.0961,-92.5556,Iowa,1.9039907910276739
Delaware,6257,6257,33.0583,-83.8072,Georgia,13.39556949232814
Delaware,6264,6264,38.9794,-81.9344,West Virginia,7.730345496865714
Delaware,6469,6469,47.3714,-101.8344,North Dakota,1.131634738309122
Delaware,6481,6481,39.5108,-112.5792,Utah,0.0810884116467091
Delaware,6639,6639,37.6467,-87.5006,Kentucky,0.7036161932930062
Delaware,6641,6641,35.6733,-91.4083,Arkansas,3.890289031818301
Delaware,6648,6648,30.5642,-97.0639,Texas,1.307870848554681
Delaware,6664,6664,41.3153,-91.0936,Iowa,1.7761458751345598
Delaware,6705,6705,37.915,-87.3328,Indiana,11.36843579327405
Delaware,6761,6761,40.8611,-105.0206,Colorado,0.0489427799706564
Delaware,6768,6768,36.8791,-89.6209,Missouri,1.0830054900908541
Delaware,6772,6772,34.0158,-95.3206,Oklahoma,0.7716408673909911
Delaware,6823,6823,37.4497,-87.0803,Kentucky,1.9798015656745072
Delaware,7030,7030,31.0932,-96.6965,Texas,0.3282167462293316
Delaware,7097,7097,29.3091,-98.3205,Texas,0.1285784603401795
Delaware,7210,7210,33.3642,-81.03,South Carolina,0.5035978761636367
Delaware,7213,7213,36.8692,-78.7046,Virginia,0.9439044193101457
Delaware,7242,7242,27.7286,-81.9897,Florida,0.034586290129353
Delaware,7253,7253,39.3672,-81.5208,Ohio,8.280451262053123
Delaware,7343,7343,42.3022,-96.3622,Iowa,1.4788121724232264
Delaware,7504,7504,44.2853,-105.3841,Wyoming,0.0342334888715206
Delaware,7537,7537,39.2623,-79.3306,West Virginia,0.3988373660184631
Delaware,7790,7790,40.0864,-109.2844,Utah,0.0357990591164354
Delaware,7902,7902,32.4607,-94.4852,Texas,0.8237301072421255
Delaware,8023,8023,43.4864,-89.4203,Wisconsin,3.666841556795803
Delaware,8042,8042,36.2811,-80.0603,North Carolina,19.201639191429276
Delaware,8066,8066,41.7378,-108.7875,Wyoming,0.7099116983863794
Delaware,8069,8069,39.3792,-111.0781,Utah,0.1693871125342392
Delaware,8102,8102,38.9347,-82.1158,Ohio,12.921878138598963
Delaware,8219,8219,38.6306,-104.7056,Colorado,0.1858736106817486
Delaware,8222,8222,47.2217,-101.8139,North Dakota,1.130785331686868
Delaware,8223,8223,34.3186,-109.1636,Arizona,0.2105185296475601
Delaware,8224,8224,40.8831,-117.1542,Nevada,0.1113257508365771
Delaware,8226,8226,40.5383,-79.7906,Pennsylvania,11.600626768296888
Delaware,10043,10043,39.7914,-75.4081,New Jersey,0.4647151107589097
Delaware,10071,10071,36.8703,-76.3519,Virginia,0.2890573536810936
Delaware,10075,10075,47.5314,-90.9111,Minnesota,0.412447769616724
Delaware,10111,10111,42.6564,-83.2858,Michigan,0.0072964345465773
Delaware,10113,10113,40.79,-76.1984,Pennsylvania,0.4778197729412272
Delaware,10143,10143,40.55,-78.8,Pennsylvania,1.3777859120654923
Delaware,10151,10151,39.5611,-80.1642,West Virginia,0.479527886381055
Delaware,10333,10333,28.5814,-82.4303,Florida,0.0299871528682099
Delaware,10343,10343,40.8092,-76.4539,Pennsylvania,0.3005136885787724
Delaware,10377,10377,37.2939,-77.2697,Virginia,0.6067020041708923
Delaware,10378,10378,33.9444,-78.0125,North Carolina,0.1094641877207448
Delaware,10379,10379,36.435,-78.9619,North Carolina,0.025543982018753998
Delaware,10380,10380,34.6474,-78.6407,North Carolina,0.06862260278764871
Delaware,10382,10382,34.59,-78.9968,North Carolina,0.0976161493913695
Delaware,10384,10384,36.0378,-77.7542,North Carolina,0.0353500118730381
Delaware,10464,10464,44.0361,-75.7712,New York,0.0073739411116611
Delaware,10566,10566,39.6928,-75.4867,New Jersey,0.5938016156637655
Delaware,10603,10603,40.455,-78.7472,Pennsylvania,0.45330790227298723
Delaware,10641,10641,40.4748,-78.7021,Pennsylvania,0.6664050957280898
Delaware,10671,10671,35.1931,-94.6458,Oklahoma,0.0025117184136737997
Delaware,10672,10672,30.4219,-81.6079,Florida,0.0607175446101427
Delaware,10676,10676,40.6558,-80.3556,Pennsylvania,0.29740816992380237
Delaware,10678,10678,39.5944,-78.7456,Maryland,0.3167179240926206
Delaware,10743,10743,39.6397,-79.9606,West Virginia,0.2039367052329434
Delaware,10771,10771,37.2969,-77.2833,Virginia,0.0384296466385683
Delaware,10773,10773,37.1183,-79.2726,Virginia,0.0265795033450058
Delaware,10774,10774,36.6525,-76.9953,Virginia,0.0490759143736443
Delaware,10849,10849,47.286,-91.26,Minnesota,0.0032363062401797
Delaware,50039,50039,40.8737,-75.9936,Pennsylvania,0.1895111904109975
Delaware,50130,50130,40.6672,-80.3465,Pennsylvania,0.1181927010037645
Delaware,50202,50202,43.0804,-79.0082,New York,0.131938218416635
Delaware,50611,50611,40.6191,-76.45,Pennsylvania,0.2299375035540634
Delaware,50651,50651,43.0653,-76.2086,New York,0.18509747818962402
Delaware,50776,50776,40.8556,-75.8781,Pennsylvania,0.192658295777761
Delaware,50835,50835,44.217,-86.2906,Michigan,0.0485380950421516
Delaware,50879,50879,40.7817,-76.1781,Pennsylvania,0.184284287064079
Delaware,50888,50888,40.6917,-75.4792,Pennsylvania,0.1658659800349268
Delaware,50974,50974,41.2678,-79.8114,Pennsylvania,0.2848820870142178
Delaware,50976,50976,27.0393,-80.5144,Florida,0.04442341859094937
Delaware,52007,52007,36.6009,-78.53,Virginia,0.1249903082714719
Delaware,52071,52071,30.5681,-97.0614,Texas,0.0471517039897117
Delaware,54035,54035,36.4364,-77.6167,North Carolina,0.08207537134637691
Delaware,54081,54081,37.4556,-77.4308,Virginia,0.1708915475155006
Delaware,54144,54144,41.1776,-79.4418,Pennsylvania,0.2101773995740907
Delaware,54304,54304,38.2667,-77.3147,Virginia,0.11047137153497301
Delaware,54634,54634,40.8222,-76.1736,Pennsylvania,0.6241867798288911
Delaware,54755,54755,36.4364,-77.6167,North Carolina,0.0222744014729405
Delaware,55076,55076,33.3761,-89.2183,Mississippi,0.3513268262415437
Delaware,55479,55479,44.2862,-105.3843,Wyoming,0.0263629054156163
Delaware,55749,55749,45.7578,-107.6,Montana,0.0118446809778379
Delaware,55856,55856,38.2792,-89.667,Illinois,0.5601687687817649
Delaware,56068,56068,42.8445,-87.829,Wisconsin,0.042331590899708
Delaware,56224,56224,40.7458,-116.5297,Nevada,0.002243731647046196
Delaware,56319,56319,44.2911,-105.3815,Wyoming,0.0078762137844918
Delaware,56456,56456,35.6626,-89.9469,Arkansas,0.2007760281038035
Delaware,56564,56564,33.6497,-93.8119,Arkansas,0.0281245791907648
Delaware,56596,56596,44.2892,-105.3795,Wyoming,0.0069514838668655
Delaware,56609,56609,44.3901,-105.4591,Wyoming,0.0187749893284331
Delaware,56611,56611,31.4753,-96.9564,Texas,0.0901317713164736
Delaware,56671,56671,39.7078,-79.9588,West Virginia,0.35138899804610213
Delaware,56786,56786,46.925,-98.5,North Dakota,0.005538290575120134
Delaware,56808,56808,36.9161,-82.3381,Virginia,0.0152750770644352
Florida,3,3,31.0069,-88.0103,Alabama,147.4787347757388
Florida,7,7,34.0128,-85.9708,Alabama,18.960786587770855
Florida,8,8,33.6446,-87.2003,Alabama,113.9325703371908
Florida,10,10,32.6017,-87.7811,Alabama,107.17552619523441
Florida,26,26,33.2442,-86.4567,Alabama,302.32551009496086
Florida,47,47,34.7439,-87.8486,Alabama,78.26555454611716
Florida,50,50,34.8825,-85.7547,Alabama,61.04058344350219
Florida,51,51,32.0306,-93.5692,Louisiana,28.114991821569056
Florida,56,56,31.4858,-87.9106,Alabama,41.539697464376935
Florida,59,59,40.8538,-98.3481,Nebraska,1.2223480866153058
Florida,60,60,40.5806,-98.3106,Nebraska,1.3554393773708373
Florida,87,87,35.4159,-108.082,New Mexico,0.3122129044185973
Florida,108,108,37.9306,-100.9725,Kansas,0.8986576282272705
Florida,113,113,34.9394,-110.3033,Arizona,2.973969005936129
Florida,126,126,32.16,-110.9047,Arizona,0.5032154754293194
Florida,127,127,34.0825,-99.1753,Texas,2.3290256603347537
Florida,130,130,33.3692,-80.1119,South Carolina,38.245711075951434
Florida,136,136,29.7333,-81.6339,Florida,269.9121610468634
Florida,160,160,32.0619,-109.8931,Arizona,0.9678036332757248
Florida,165,165,36.1906,-95.2889,Oklahoma,13.03492509300132
Florida,207,207,30.4311,-81.5508,Florida,162.1848423896616
Florida,298,298,31.4219,-96.2525,Texas,21.031095390401184
Florida,384,384,41.4947,-88.125,Illinois,12.74444635753111
Florida,465,465,39.67,-105.0028,Colorado,0.8881614982197308
Florida,468,468,39.1486,-108.3189,Colorado,0.3016883660325434
Florida,469,469,39.8034,-104.9458,Colorado,3.0666860519580577
Florida,470,470,38.2081,-104.5747,Colorado,3.9019795940103132
Florida,477,477,40.0195,-105.202,Colorado,0.5630639453024449
Florida,492,492,38.8244,-104.8331,Colorado,2.614937151941189
Florida,508,508,38.0921,-102.6148,Colorado,0.005626493017347099
Florida,525,525,40.4856,-107.185,Colorado,0.8880609232364077
Florida,527,527,38.2387,-108.5083,Colorado,0.2639523374553397
Florida,564,564,28.4836,-81.1686,Florida,157.4046509346289
Florida,568,568,41.1706,-73.1843,Connecticut,2.4849066313758152
Florida,593,593,39.7372,-75.5033,Delaware,5.193765909449204
Florida,594,594,38.5857,-75.2341,Delaware,22.8284786095425
Florida,602,602,39.1792,-76.5383,Maryland,33.708087560578875
Florida,628,628,28.9594,-82.7003,Florida,717.2125472213643
Florida,641,641,30.5661,-87.2289,Florida,123.69950841360547
Florida,642,642,30.6689,-84.8869,Florida,19.56238207850303
Florida,643,643,30.2689,-85.7003,Florida,95.86055084996211
Florida,645,645,27.7944,-82.4036,Florida,215.4061687443676
Florida,646,646,27.9083,-82.4194,Florida,170.3041198162647
Florida,663,663,29.7586,-82.3883,Florida,51.66903269492887
Florida,667,667,30.4172,-81.5525,Florida,24.347679601425884
Florida,676,676,28.0809,-81.9256,Florida,84.90589349228577
Florida,699,699,32.9269,-83.6997,Georgia,2.4134243124236496
Florida,703,703,34.1256,-84.9192,Georgia,294.482531190181
Florida,708,708,34.2533,-85.3456,Georgia,53.92212553522391
Florida,709,709,33.1942,-83.2994,Georgia,205.0462478030647
Florida,710,710,33.8244,-84.475,Georgia,55.07310720368538
Florida,727,727,31.4444,-84.1322,Georgia,20.550039226983127
Florida,728,728,33.4622,-84.8986,Georgia,139.14964203900192
Florida,733,733,32.1486,-81.1458,Georgia,31.685614439234204
Florida,856,856,40.5958,-89.6631,Illinois,29.666027616460006
Florida,861,861,39.0586,-89.4031,Illinois,24.843316341214713
Florida,862,862,37.6578,-89.5119,Illinois,2.12168475106742
Florida,863,863,39.1333,-87.6597,Illinois,8.844290419539572
Florida,864,864,39.8194,-90.5647,Illinois,9.88658790436532
Florida,867,867,41.8278,-87.7236,Illinois,4.862537009564974
Florida,874,874,41.4931,-88.1153,Illinois,3.5023271251632164
Florida,876,876,39.5906,-89.4964,Illinois,15.55277060806984
Florida,879,879,40.5408,-89.6786,Illinois,20.03994081466123
Florida,883,883,42.3833,-87.8133,Illinois,8.076822981567249
Florida,884,884,41.6334,-88.0626,Illinois,10.364451889457122
Florida,886,886,41.8508,-87.6533,Illinois,2.8588151362578658
Florida,887,887,37.2103,-88.8606,Illinois,33.140856876000946
Florida,889,889,38.205,-89.855,Illinois,41.33954255509428
Florida,891,891,40.2797,-90.0775,Illinois,6.676589185052382
Florida,892,892,41.3017,-89.3136,Illinois,6.063853594540812
Florida,897,897,40.1781,-87.7481,Illinois,6.9282018472343365
Florida,898,898,38.8639,-90.1325,Illinois,9.824057773322355
Florida,963,963,39.7539,-89.6011,Illinois,7.602094881622497
Florida,964,964,39.7539,-89.6011,Illinois,4.485023335551901
Florida,976,976,37.6206,-88.955,Illinois,12.421366970621184
Florida,981,981,41.7072,-87.5217,Indiana,5.7927375902360545
Florida,983,983,38.7383,-85.4192,Indiana,61.829562258584154
Florida,988,988,39.0831,-84.8581,Indiana,41.894316625674335
Florida,990,990,39.7119,-86.1975,Indiana,38.831487161092234
Florida,991,991,39.4851,-86.4176,Indiana,14.663641482720859
Florida,994,994,38.5267,-87.2525,Indiana,48.579189554879015
Florida,995,995,41.6433,-87.1225,Indiana,3.178732366938222
Florida,996,996,41.6394,-87.4069,Indiana,1.0086103475735133
Florida,997,997,41.7203,-86.9097,Indiana,9.729249911948257
Florida,1001,1001,39.9239,-87.4272,Indiana,47.36884956584875
Florida,1004,1004,38.8067,-87.2472,Indiana,6.149288415428806
Florida,1007,1007,40.0969,-85.9714,Indiana,1.8716458953582278
Florida,1008,1008,38.2636,-85.8381,Indiana,46.90938359879053
Florida,1010,1010,39.53,-87.4247,Indiana,58.001012210695954
Florida,1012,1012,37.91,-87.3267,Indiana,7.38290588208372
Florida,1040,1040,39.8028,-84.8953,Indiana,8.769850356020758
Florida,1043,1043,38.5201,-87.2662,Indiana,22.753837624670577
Florida,1046,1046,42.506,-90.6527,Iowa,1.24013851240812
Florida,1047,1047,43.3359,-91.1672,Iowa,3.7619766815446147
Florida,1048,1048,41.8081,-90.2345,Iowa,3.0569317676457572
Florida,1058,1058,41.9839,-91.6686,Iowa,0.7677531750442819
Florida,1073,1073,41.9439,-91.6386,Iowa,2.6910488930632184
Florida,1077,1077,42.0472,-92.8627,Iowa,3.078033724274211
Florida,1081,1081,41.5404,-90.4483,Iowa,1.9193269363206042
Florida,1082,1082,41.18,-95.8408,Iowa,11.617638108199559
Florida,1091,1091,42.2996,-96.3634,Iowa,10.536524152336595
Florida,1104,1104,40.7412,-91.1168,Iowa,4.666760555017414
Florida,1122,1122,42.0247,-93.6069,Iowa,0.6174053893889321
Florida,1131,1131,42.5267,-92.4394,Iowa,0.4385697100697446
Florida,1167,1167,41.3917,-91.0569,Iowa,2.599539222439597
Florida,1175,1175,41.3981,-92.9144,Iowa,0.2441649809648745
Florida,1217,1217,43.1606,-95.2569,Iowa,0.2976924279269328
Florida,1218,1218,41.4569,-90.8233,Iowa,3.6251637714639986
Florida,1239,1239,37.0719,-94.6986,Kansas,2.409477887047719
Florida,1241,1241,38.3472,-94.6389,Kansas,16.391312822460385
Florida,1250,1250,39.0072,-95.2692,Kansas,2.419202016466366
Florida,1252,1252,39.0522,-95.5669,Kansas,3.432606914002652
Florida,1295,1295,39.1486,-94.6405,Kansas,2.8257235075093714
Florida,1353,1353,38.1707,-82.6176,Kentucky,52.61563494755893
Florida,1355,1355,37.7889,-84.7139,Kentucky,46.761510313210955
Florida,1356,1356,38.7497,-85.035,Kentucky,44.46531561997085
Florida,1357,1357,37.3636,-87.1214,Kentucky,25.172875770989116
Florida,1360,1360,36.7967,-83.7614,Kentucky,0.5033968060576419
Florida,1361,1361,38.0478,-84.8483,Kentucky,2.1068137099570756
Florida,1363,1363,38.1828,-85.8894,Kentucky,16.880018085123226
Florida,1364,1364,38.0531,-85.91,Kentucky,37.50872923043381
Florida,1372,1372,37.8453,-87.5912,Kentucky,0.3281500057286059
Florida,1374,1374,37.7958,-87.0597,Kentucky,9.240132467631636
Florida,1378,1378,37.2608,-86.9783,Kentucky,94.31413706897742
Florida,1379,1379,37.1517,-88.775,Kentucky,46.28311128225047
Florida,1381,1381,37.9628,-86.7917,Kentucky,31.791481458029608
Florida,1382,1382,37.6472,-87.5028,Kentucky,6.939954381455495
Florida,1383,1383,37.6467,-87.5033,Kentucky,6.886363148426048
Florida,1384,1384,37.0,-84.5917,Kentucky,25.59044413979377
Florida,1385,1385,37.8807,-84.2634,Kentucky,8.0940741371908
Florida,1393,1393,30.2861,-93.2917,Louisiana,27.301503377483225
Florida,1552,1552,39.3269,-76.365,Maryland,23.463712460415966
Florida,1554,1554,39.1781,-76.5268,Maryland,18.525722641631585
Florida,1570,1570,39.595,-77.8269,Maryland,2.7071639938605205
Florida,1571,1571,38.5444,-76.6861,Maryland,38.43253705949252
Florida,1572,1572,39.2086,-77.4644,Maryland,24.298869918357948
Florida,1573,1573,38.3592,-76.9767,Maryland,71.55751914573426
Florida,1606,1606,42.2814,-72.6053,Massachusetts,2.156964954058198
Florida,1613,1613,41.737,-71.146,Massachusetts,1.631842736085384
Florida,1619,1619,41.7125,-71.1914,Massachusetts,16.592573282669242
Florida,1626,1626,42.5267,-70.8792,Massachusetts,3.698246838207732
Florida,1695,1695,43.2542,-86.2417,Michigan,7.715172448806882
Florida,1702,1702,43.6425,-83.8431,Michigan,7.9090628726569285
Florida,1710,1710,42.9103,-86.2036,Michigan,24.958539312828478
Florida,1720,1720,43.6425,-83.8431,Michigan,5.380761275506796
Florida,1723,1723,41.7917,-83.4486,Michigan,7.420635879864117
Florida,1731,1731,43.8519,-82.6436,Michigan,0.699344657776783
Florida,1732,1732,42.9258,-82.4606,Michigan,0.187516094820311
Florida,1733,1733,41.8917,-83.3461,Michigan,64.26599772869777
Florida,1740,1740,42.2733,-83.1131,Michigan,9.761984164720491
Florida,1743,1743,42.7625,-82.4722,Michigan,27.007335391432072
Florida,1745,1745,42.1236,-83.1811,Michigan,19.104942634359233
Florida,1769,1769,46.5789,-87.395,Michigan,6.862288562571107
Florida,1825,1825,43.0722,-86.2342,Michigan,0.3598637724952551
Florida,1830,1830,42.7956,-86.1133,Michigan,0.5943322211023767
Florida,1831,1831,42.7183,-84.5586,Michigan,3.774367495297012
Florida,1832,1832,42.6919,-84.6572,Michigan,2.9253090800744537
Florida,1843,1843,46.5314,-87.3917,Michigan,0.1237362878606668
Florida,1866,1866,42.2081,-83.1453,Michigan,0.8721656004780498
Florida,1891,1891,47.5306,-92.1619,Minnesota,0.49075435384110133
Florida,1893,1893,47.2603,-93.6531,Minnesota,6.848595614519134
Florida,1904,1904,44.8108,-93.2501,Minnesota,1.675208852326617
Florida,1912,1912,44.9331,-93.1075,Minnesota,1.0481275060537556
Florida,1915,1915,45.03,-92.7786,Minnesota,7.220437349235816
Florida,1918,1918,44.8028,-95.5267,Minnesota,0.00018950016213814552
Florida,1927,1927,45.0203,-93.2753,Minnesota,4.35987289585964
Florida,1943,1943,46.29,-96.0428,Minnesota,1.4951930637301243
Florida,1961,1961,43.7014,-92.9626,Minnesota,0.7029205077917464
Florida,2008,2008,44.0281,-92.4597,Minnesota,0.5968548095935223
Florida,2049,2049,30.4408,-89.0265,Mississippi,104.20093616361501
Florida,2076,2076,37.3596,-94.5913,Missouri,5.836605216099327
Florida,2079,2079,39.1306,-94.4778,Missouri,1.4628893629638042
Florida,2080,2080,38.3108,-93.9331,Missouri,9.793132818917481
Florida,2094,2094,39.1778,-94.1861,Missouri,9.089621275642703
Florida,2098,2098,39.7246,-94.8773,Missouri,1.3679250590793524
Florida,2103,2103,38.5583,-90.8361,Missouri,58.62801180058563
Florida,2104,2104,38.4017,-90.3358,Missouri,18.721767780600263
Florida,2107,2107,38.9158,-90.2917,Missouri,34.453657474612235
Florida,2123,2123,38.9658,-92.3175,Missouri,0.6802686395090645
Florida,2132,2132,39.0919,-94.3261,Missouri,2.152861673967936
Florida,2161,2161,37.1086,-93.2592,Missouri,3.174413095887333
